ensg	soma_abund	olink_abund	ms_batches	ms_frac	ms_abund	uniprot	ms_n_batches	ms_present	ms_present2	ms_any	soma_present	olink_present	aff_present	aff_abund_z	r_soma_olink	p_soma_olink	n_soma_olink	concordant	r_ms_soma	r_ms_olink	soma_abund_AD	soma_abund_Control	olink_abund_AD	olink_abund_Control	fluid	arm	set	p_detect_intrinsic	p_detect_practical	p_detect_full	top_dark_reason	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean
ENSG00000214435	8.071157223837243		0	0.0		Q9HBK9	5	0	0	0	1	0	1	-1.497384948910276				0			7.845148754768264	8.297165692906226			Plasma	depleted	Plasma depleted	0.8592391913339705	0.810071005035937	0.936909066062676	size	0.6228	26.0	0.0	0.0	0.0	0.0	0.1965811965811965	26.0	0.0	0.0	11.0
ENSG00000214510	8.355519116722038		0	0.0		Q1W4C9	5	0	0	0	1	0	1	-1.3530751567707564				0			8.10130076831763	8.60973746512645			Plasma	depleted	Plasma depleted	0.2913256486488669	0.2667233235962785	0.0885273250127099	abundance	0.0	0.0	0.0	1.0	1.0	0.0	0.2765957446808511	0.0		0.0	0.0
ENSG00000214517	15.051760818190584		0	0.0		Q9Y570	5	0	0	0	1	0	1	2.0451764101028886				0			14.584420212199555	15.519101424181615			Plasma	depleted	Plasma depleted	0.9338703600236524	0.96378846705614	0.9878910599952836	size	0.4017	17.0	0.0	0.0	0.0	0.0	0.2908587257617728	17.0	0.0	0.0	8.0
ENSG00000214530	12.702501494015884		0	0.0		Q9Y365	5	0	0	0	1	0	1	0.8529592627412026				0			12.20987109226462	13.19513189576714			Plasma	depleted	Plasma depleted	0.7746631185176923	0.8854807074256007	0.9784945259761908	size	0.3631	12.0	0.0	0.0	0.0	0.0	0.348314606741573	12.0	0.0	0.0	6.0
ENSG00000214688	8.826828393576868		0	0.0		Q8TEF2	5	0	0	0	1	0	1	-1.1138921105251647				0			8.56734783045244	9.086308956701291			Plasma	depleted	Plasma depleted												5.0	0.0	0.0	3.0
ENSG00000214941	9.29667959214098		0	0.0		Q19AV6	5	0	0	0	1	0	1	-0.875449019176208				0			9.104004860872887	9.489354323409069			Plasma	depleted	Plasma depleted					0.6499	10.0	0.0	0.0	0.0	0.0	0.0172413793103448	10.0	0.0	0.0	4.0
ENSG00000214960	9.771019140169399		0	0.0		A4D126	5	0	0	0	1	0	1	-0.6347281515342593				0			9.459236720133301	10.082801560205496			Plasma	depleted	Plasma depleted												24.0	0.0	0.0	14.0
ENSG00000215018	12.301624518783788		0	0.0		Q2UY09	5	0	0	0	1	0	1	0.6495196513981297				0			12.22705402325181	12.376195014315764			Plasma	depleted	Plasma depleted					0.4886	57.0	0.0	1.0	1.0	0.0	0.2365491651205936	57.0	0.0	0.0	41.0
ENSG00000215021	11.214638779044591		0	0.0		Q99623^SL008287@PHB2.21658.15	5	0	0	0	1	0	1	0.09788917598862677				0			11.07926733955286	11.350010218536315			Plasma	depleted	Plasma depleted	0.96999733890014	0.9739947938780634	0.9915979365044104	size	0.6607	22.0	0.0	0.0	0.0	1.0	0.2043795620437956				
ENSG00000215041	10.768983064721189		0	0.0		Q96JN8	5	0	0	0	1	0	1	-0.12827503626696785				0			10.434741194891348	11.103224934551037			Plasma	depleted	Plasma depleted	0.9429928939459344	0.9300476644978902	0.8480540377770995	abundance	0.3355	56.0	0.0	0.0	0.0	0.0	0.182704811443433	56.0	0.0	0.0	25.0
ENSG00000215114	9.414973291484358		0	0.0		Q14CS0	5	0	0	0	1	0	1	-0.8154165760437041				0			8.84582044191535	9.984126141053373			Plasma	depleted	Plasma depleted					0.4315	16.0	0.0	0.0	0.0	0.0	0.3039215686274509	16.0	0.0	0.0	14.0
ENSG00000215183	10.311565608335972		0	0.0		Q1L6U9	5	0	0	0	1	0	1	-0.36040817261052654				0			10.222080971054439	10.401050245617512			Plasma	depleted	Plasma depleted					0.2668	4.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0
ENSG00000215193	9.928883093902927		0	0.0		Q7Z412	5	0	0	0	1	0	1	-0.5546143426181055				0			9.82411845288549	10.033647734920367			Plasma	depleted	Plasma depleted	0.6968424114239395	0.5351429264031587	0.7197709884596815	abundance	0.4425	15.0	1.0	0.0	0.0	1.0	0.0569395017793594	15.0	0.0	0.0	8.0
ENSG00000215375	10.124602401683937		0	0.0		Q02045	5	0	0	0	1	0	1	-0.4552894565124592				0			9.78250806406084	10.466696739307032			Plasma	depleted	Plasma depleted					0.5119	10.0	0.0	0.0	0.0	0.0	0.5167785234899329	9.0	0.1	1.0	4.0
ENSG00000215440	8.969847171420072		0	0.0		Q8NDH3	5	0	0	0	1	0	1	-1.0413120264174722				0			8.51759619290771	9.422098149932431			Plasma	depleted	Plasma depleted	0.858580558244511	0.8690770115965243	0.9379480676311192	peptide_chemistry	0.3401	19.0	0.0	0.0	0.0	0.0	0.0841683366733467	19.0	0.0	0.0	8.0
ENSG00000215545	9.060219164576942		0	0.0		Q30KQ4	5	0	0	0	1	0	1	-0.9954494693237707				0			8.826648738806577	9.293789590347311			Plasma	depleted	Plasma depleted					0.2599	3.0	0.0	1.0	1.0	0.0	0.1636363636363636	3.0	0.0	0.0	0.0
ENSG00000215547	9.249390988870443		0	0.0		Q30KQ5	5	0	0	0	1	0	1	-0.8994473420151413				0			8.947583646117083	9.551198331623803			Plasma	depleted	Plasma depleted					0.3972	4.0	0.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	2.0
ENSG00000215595	10.138010695787331		0	0.0		A1L168	5	0	0	0	1	0	1	-0.44848492966332093				0			9.844192526435151	10.431828865139515			Plasma	depleted	Plasma depleted												7.0	0.0	0.0	5.0
ENSG00000215717	8.99595573863645		0	0.0		Q9NRX6	5	0	0	0	1	0	1	-1.0280622837398112				0			8.77207458753723	9.219836889735669			Plasma	depleted	Plasma depleted												4.0	0.0	0.0	2.0
ENSG00000215788	8.99904115849849		0	0.0		Q93038	5	0	0	0	1	0	1	-1.0264964751343149				0			8.91406834102254	9.084013975974436			Plasma	depleted	Plasma depleted												10.0	0.0	0.0	2.0
ENSG00000215845	13.12565252794009		0	0.0		Q8NFU3	5	0	0	0	1	0	1	1.0677026558510685				0			12.404922077275396	13.846382978604783			Plasma	depleted	Plasma depleted	0.905885233575457	0.956071537886283	0.9714547727551252	size	0.4789	6.0	0.0	0.0	0.0	0.0	0.1758241758241758	6.0	0.0	0.0	4.0
ENSG00000216490		1.4427625714285714	0	0.0		P13284	5	0	0	0	0	1	1	-1.2516566868544634				0					1.2429127777777778	1.6543682352941178	Plasma	depleted	Plasma depleted	0.6395107307115625	0.8568577456322436	0.9517876759822602	peptide_chemistry	0.143	4.0	0.0	1.0	1.0	0.0	0.1589403973509933	4.0	0.0	0.0	0.0
ENSG00000218336	8.991097171553797		0	0.0		Q9P273	5	0	0	0	1	0	1	-1.0305279404376222				0			8.817003036631302	9.165191306476288			Plasma	depleted	Plasma depleted	0.8549435208246613	0.9445936881471464	0.9640257841987836	ptm	0.4087	123.0	1.0	0.0	0.0	1.0	0.1226168224299065	114.0	0.073170731707317	2.0	53.0
ENSG00000219073	9.731458175716215		0	0.0		P08861	5	0	0	0	1	0	1	-0.6548048028012798				0			9.520977492868928	9.941938858563496			Plasma	depleted	Plasma depleted	0.8284632865395767	0.6318220005070336	0.8070728583107182	proteotypicity	0.3759	11.0	0.0	0.0	1.0	0.0	0.0	8.0	0.2727272727272727	1.0	5.0
ENSG00000219438	9.939077307666874	3.0188155555555554	0	0.0		Q7Z5A7	5	0	0	0	1	1	1	-0.6006950479965198	0.30000000000000004	0.07995432222375112	35.0	0			9.884999175104813	9.993155440228938	2.836885555555556	3.2007455555555553	Plasma	depleted	Plasma depleted	0.6332158488299658	0.7346613887769038	0.1248679064064909	abundance	0.2797	4.0	0.0	1.0	1.0	0.0	0.2615384615384615	4.0	0.0	0.0	1.0
ENSG00000219607	8.787790493650713		0	0.0		B7ZBB8	5	0	0	0	1	0	1	-1.1337033136605623				0			8.545064331828444	9.030516655472985			Plasma	depleted	Plasma depleted					0.4208	16.0	0.0	0.0	0.0	0.0	0.1916167664670658	16.0	0.0	0.0	8.0
ENSG00000220008	8.140435274898635		0	0.0		P0C6S8	5	0	0	0	1	0	1	-1.4622272804650498				0			7.9845067901144375	8.29636375968283			Plasma	depleted	Plasma depleted	0.6199554402994547	0.4260139257108443	0.3848769862651705	abundance	0.3699	24.0	1.0	0.0	1.0	1.0	0.1102941176470588	24.0	0.0	0.0	13.0
ENSG00000221823	12.981896859725934	5.253028	0	0.0		P63098	5	0	0	0	1	1	1	0.5964723474346505	0.867379679144385	3.199876701114696e-11	34.0	1			12.568127018374788	13.395666701077076	4.940578333333334	5.58385705882353	Plasma	depleted	Plasma depleted	0.9382061704243698	0.9654131421986551	0.9409860527523952	size	0.4145	8.0	0.0	0.0	0.0	1.0	0.6206896551724138	7.0	0.125	1.0	4.0
ENSG00000221826	9.962599278204632		0	0.0		Q16557	5	0	0	0	1	0	1	-0.5375038377647426				0			9.744649611232767	10.180548945176499			Plasma	depleted	Plasma depleted	0.3885342572526194	0.655173622921257	0.6397875683084204	proteotypicity	0.4171	20.0	0.0	1.0	1.0	0.0	0.0135135135135135	5.0	0.75	6.0	3.0
ENSG00000221838	11.568255809869735		0	0.0		O00189	5	0	0	0	1	0	1	0.2773450084761563				0			11.049118244151932	12.087393375587538			Plasma	depleted	Plasma depleted	0.9152864568650276	0.9379362904691309	0.808292757639816	abundance	0.5002	25.0	0.0	0.0	0.0	1.0	0.0885780885780885	25.0	0.0	0.0	14.0
ENSG00000221866	11.14480045551993	8.525865000000001	0	0.0		Q9HCM2	5	0	0	0	1	1	1	0.7529989594646211	0.7801120448179272	3.298211343943591e-08	35.0	1			10.74488880278537	11.544712108254487	7.871531666666668	9.180198333333333	Plasma	depleted	Plasma depleted	0.9483668059323108	0.8531843583668516	0.9497153043982912	proteotypicity	0.3954	84.0	1.0	0.0	1.0	1.0	0.1922035733622089	65.0	0.2261904761904762	3.0	31.0
ENSG00000221878	7.67866571838993		0	0.0		Q13046	5	0	0	0	1	0	1	-1.6965690484146914				0			7.59110571404205	7.766225722737805			Plasma	depleted	Plasma depleted	0.3699260236473894	0.3750965180118383	0.7533020253448125	proteotypicity	0.404	19.0	0.0	1.0	1.0	0.0	0.0360110803324099	8.0	0.5789473684210527	6.0	5.0
ENSG00000221890	9.98255206943759	3.659085142857143	2	0.4444444444444444	7.201850724693999	O95502	5	0	0	1	1	1	1	-0.46784840383669085	0.6470588235294118	2.6630692981133056e-05	35.0	1			9.721352236037474	10.243751902837708	3.6421829411764706	3.6750483333333333	Plasma	depleted	Plasma depleted	0.628756775396572	0.5424439588592943	0.9275849951620986	size	0.3785	20.0	1.0	0.0	0.0	1.0	0.1785714285714285	20.0	0.0	0.0	10.0
ENSG00000223609	10.171694585122971		5	1.0	7.88376339869023	P02042	5	1	1	1	1	0	1	-0.43139081406589075				0	0.3644257703081233		9.899553029327171	10.443836140918776			Plasma	depleted	Plasma depleted	0.9489294449604236	0.9694231289159052	0.9386057534084812	proteotypicity	0.6229	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.4	4.0	2.0
ENSG00000223953	11.14651403818579		0	0.0		Q9BXJ0	5	0	0	0	1	0	1	0.06331679678142006				0			11.080050456770259	11.212977619601318			Plasma	depleted	Plasma depleted					0.4348	11.0	0.0	1.0	1.0	1.0	0.1029411764705882	11.0	0.0	0.0	7.0
ENSG00000224051	11.575539003575393		0	0.0		Q5TA50^SL021992@CPTP.20385.21	5	0	0	0	1	0	1	0.2810411302001782				0			11.044700162454827	12.106377844695954			Plasma	depleted	Plasma depleted	0.9560435417281196	0.6695241488982766	0.9529970784257956	size	0.5746	14.0	0.0	0.0	0.0	1.0	0.1947368421052631				
ENSG00000224531	9.735184739017624		0	0.0		P0DJ93	5	0	0	0	1	0	1	-0.6529136226225102				0			9.504062825532019	9.966306652503231			Plasma	depleted	Plasma depleted	0.6108445019507709	0.5497662617752528	0.7392741252125277	size	0.1932	2.0	1.0	0.0	0.0	1.0	0.5373134328358209	2.0	0.0	0.0	2.0
ENSG00000224586	8.272865735028212		0	0.0		O75715	5	0	0	0	1	0	1	-1.3950206235520481				0			8.031678698465138	8.514052771591288			Plasma	depleted	Plasma depleted												9.0	0.1818181818181818	2.0	6.0
ENSG00000224877	9.745434000011215		0	0.0		A1L188	5	0	0	0	1	0	1	-0.6477122621006626				0			9.431263830893505	10.059604169128924			Plasma	depleted	Plasma depleted	0.8295526832739893	0.8185407089247572	0.6373431495698012	size	0.5157	4.0	0.0	0.0	0.0	0.0	0.16	4.0	0.0	0.0	0.0
ENSG00000225828	7.198645707243996		0	0.0		H3BQW9	5	0	0	0	1	0	1	-1.9401726738109542				0			7.241819297635591	7.155472116852408			Plasma	depleted	Plasma depleted												6.0	0.0	0.0	3.0
ENSG00000225950	8.93421837500847	2.3556541666666666	0	0.0		P34130	5	0	0	0	1	1	1	-0.9818416918819615	0.21288515406162464	0.21950708203048136	35.0	0			8.706733191633191	9.161703558383742	2.2824833333333334	2.4288250000000002	Plasma	depleted	Plasma depleted												8.0	0.0	0.0	4.0
ENSG00000226784	12.411587945861452		0	0.0		Q8N0Y7	5	0	0	0	1	0	1	0.7053245946819895				0			12.205927722266859	12.61724816945604			Plasma	depleted	Plasma depleted					0.4517	13.0	0.0	0.0	0.0	0.0	0.3	8.0	0.3846153846153846	2.0	4.0
ENSG00000226979	11.091090905953013	5.274319411764705	0	0.0		P01374^SL000508@LTA.LTB.3506.49	5	0	0	0	1	1	1	0.12074401983984208	0.30414438502673796	0.08527934797383692	33.0	0			10.838405089676442	11.343776722229586	5.2343762499999995	5.309824444444445	Plasma	depleted	Plasma depleted					0.1345	3.0	0.0	1.0	1.0	0.0	0.0				
ENSG00000228083	9.22770675801725		0	0.0		P01570	5	0	0	0	1	0	1	-0.9104517941777854				0			9.032127069868038	9.423286446166468			Plasma	depleted	Plasma depleted					0.3626	8.0	0.0	1.0	1.0	0.0	0.2112676056338028	4.0	0.5	11.0	1.0
ENSG00000228716	10.53680268904325		0	0.0		P00374	5	0	0	0	1	0	1	-0.24610341830876728				0			10.425141149771008	10.648464228315497			Plasma	depleted	Plasma depleted	0.968929683796086	0.987401221698084	0.9746428256432116	proteotypicity	0.606	13.0	0.0	0.0	0.0	0.0	0.3496932515337423	9.0	0.3076923076923077	1.0	4.0
ENSG00000229183	12.745400362976504		4	0.8055555555555556	6.396030398291204	P0DJD7	5	0	1	1	1	0	1	0.8747298551364208				0			12.335116534384802	13.155684191568197			Plasma	depleted	Plasma depleted	0.9412495087048722	0.7643966557052537	0.721066021568637	proteotypicity	0.0476	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0
ENSG00000229453	9.615307545839281		0	0.0		P0C7L1	5	0	0	0	1	0	1	-0.7137496673341847				0			9.291293271236992	9.93932182044157			Plasma	depleted	Plasma depleted					0.3697	4.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0
ENSG00000229972	10.529319811093513		0	0.0		P0C7M6	5	0	0	0	1	0	1	-0.2499008770701263				0			10.223455499838952	10.835184122348071			Plasma	depleted	Plasma depleted												7.0	0.0	0.0	6.0
ENSG00000230124	16.59551841812821		0	0.0		Q9BR61^SL019254@ACBD6.19341.36	5	0	0	0	1	0	1	2.8286123905739387				0			16.37908818730871	16.811948648947705			Plasma	depleted	Plasma depleted	0.7549249112396956	0.824114256544301	0.9053344947251374	size	0.4173	13.0	0.0	0.0	0.0	0.0	0.3372093023255814				
ENSG00000230778	9.351717168542708		0	0.0		C9JTQ0	5	0	0	0	1	0	1	-0.8475181978913254				0			9.090385265136655	9.613049071948755			Plasma	depleted	Plasma depleted												14.0	0.0	0.0	7.0
ENSG00000230797	10.676754070211508		0	0.0		O15391	5	0	0	0	1	0	1	-0.17507999628431115				0			10.307232055103892	11.046276085319123			Plasma	depleted	Plasma depleted	0.433714547706905	0.104822269648585	0.8244596767883517	proteotypicity	0.2902	12.0	0.0	0.0	0.0	0.0	0.1522988505747126	7.0	0.4166666666666667	2.0	5.0
ENSG00000231924	9.103416154855921	3.543183714285714	0	0.0		P11464	5	0	0	0	1	1	1	-0.7129741204273847	0.18044308632543926	0.30715345412507955	34.0	0			8.706554513936462	9.50027779577538	3.6685483333333337	3.4104447058823526	Plasma	depleted	Plasma depleted	0.351804823443871	0.5126591832395551	0.6689381294147149	proteotypicity	0.4235	20.0	0.0	1.0	1.0	0.0	0.0221606648199446	5.0	0.75	6.0	3.0
ENSG00000231925	12.254547860733235		0	0.0		O15533	5	0	0	0	1	0	1	0.6256288878750055				0			11.767194445966574	12.741901275499895			Plasma	depleted	Plasma depleted	0.8679620990158995	0.913180698901535	0.9744718754152676	peptide_chemistry	0.1892	9.0	1.0	0.0	1.0	1.0	0.0198019801980198	9.0	0.0	0.0	4.0
ENSG00000232119	11.073294679844436		0	0.0		Q9ULC4	5	0	0	0	1	0	1	0.026158968509715996				0			11.058811789002755	11.08777757068611			Plasma	depleted	Plasma depleted												5.0	0.5	1.0	1.0
ENSG00000232125	12.92370632097536		0	0.0		A2CJ06	5	0	0	0	1	0	1	0.9652177031213033				0			12.726975461674442	13.120437180276284			Plasma	depleted	Plasma depleted												31.0	0.0	0.0	21.0
ENSG00000232810	9.267015835682303	3.623159411764706	0	0.0		P01375^SL002517@TNF.5692.79	5	0	0	0	1	1	1	-0.6562459468831117	0.3054812834224599	0.08384668555519567	33.0	0			9.10646745862477	9.427564212739837	3.3993974999999996	3.822058888888888	Plasma	depleted	Plasma depleted	0.7588820527164294	0.6441197156782807	0.8810663271729529	size	0.4679	12.0	1.0	1.0	0.0	1.0	0.1004784688995215				
ENSG00000232838	9.517505431617357		0	0.0		Q6UWS5	5	0	0	0	1	0	1	-0.7633829097879808				0			9.298931693064041	9.73607917017067			Plasma	depleted	Plasma depleted	0.9508524557504509	0.743005219971409	0.4157356827059838	abundance	0.2168	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0
ENSG00000233276	12.615759845446954		5	1.0	8.068197710545213	A0A087WUQ6	5	1	1	1	1	0	1	0.8089390561381578				0	0.7204481792717087		12.44245153269517	12.78906815819874			Plasma	depleted	Plasma depleted					0.498	11.0	0.0	0.0	0.0	0.0	0.1005586592178771				
ENSG00000234776	10.251988749139239		0	0.0		C9JXX5	5	0	0	0	1	0	1	-0.39064261816082807				0			9.945810586269555	10.558166912008925			Plasma	depleted	Plasma depleted												5.0	0.0	0.0	4.0
ENSG00000234906	9.500131169380099		0	0.0		P02655	5	0	0	0	1	0	1	-0.7722001115114621				0			9.32437677358652	9.67588556517368			Plasma	depleted	Plasma depleted					0.3545	4.0	0.0	1.0	1.0	0.0	0.2363636363636363	4.0	0.0	0.0	3.0
ENSG00000235750	12.235978319042156		0	0.0		Q15053	5	0	0	0	1	0	1	0.6162050980894613				0			11.855823419640098	12.616133218444212			Plasma	depleted	Plasma depleted	0.3577558107270687	0.4605987413140913	0.3977414963040244	abundance	0.1749	2.0	1.0	0.0	0.0	1.0	0.4133333333333333	2.0	0.0	0.0	2.0
ENSG00000236279	8.973289206097276		0	0.0		P0C7M8	5	0	0	0	1	0	1	-1.0395652406447196				0			8.792181804539712	9.154396607654848			Plasma	depleted	Plasma depleted	0.5957903058226101	0.2646762647558306	0.2459301752868509	abundance	0.5015	12.0	1.0	0.0	0.0	1.0	0.2368421052631578	12.0	0.0	0.0	6.0
ENSG00000236362	7.684138101150235		0	0.0		P0CL80	5	0	0	0	1	0	1	-1.693791888610908				0			7.479610371809528	7.8886658304909405			Plasma	depleted	Plasma depleted	0.0998537712177707	0.0444125818399058	0.1616119814525301	proteotypicity	0.1541	2.0	0.0	0.0	0.0	0.0	0.4946236559139785	0.0	1.0	13.0	0.0
ENSG00000236637	9.929347782209575		0	0.0		P05014^SL018075@IFNA4.7268.12	5	0	0	0	1	0	1	-0.5543785196241672				0			9.659010201581076	10.199685362838075			Plasma	depleted	Plasma depleted					0.2751	6.0	0.0	1.0	1.0	0.0	0.1830985915492957				
ENSG00000237289	14.697782326939135		0	0.0		P12532	5	0	0	0	1	0	1	1.8655371413663684				0			14.507443882704443	14.88812077117383			Plasma	depleted	Plasma depleted												11.0	0.3125	1.0	7.0
ENSG00000237353	8.155993176642298		0	0.0		P0C8F1	5	0	0	0	1	0	1	-1.4543318569820425				0			7.984817084524061	8.327169268760535			Plasma	depleted	Plasma depleted	0.8845854825258818	0.6715577744856542	0.287537766421595	abundance	0.3507	4.0	0.0	1.0	1.0	0.0	0.4423076923076923	4.0	0.0	0.0	0.0
ENSG00000237541	10.440690861071992		0	0.0		P01906	5	0	0	0	1	0	1	-0.2948788634852444				0			10.201174260554914	10.680207461589074			Plasma	depleted	Plasma depleted												5.0	0.2857142857142857	1.0	1.0
ENSG00000237763	11.162680203693379		5	1.0	9.95497884198178	P04745	5	1	1	1	1	0	1	0.07152090584971313				0	0.3050420168067227		11.084321861971265	11.241038545415494			Plasma	depleted	Plasma depleted					0.3981	23.0	0.0	1.0	1.0	0.0	0.0783898305084745				
ENSG00000238083	9.747562287589384		0	0.0		A6NM11	5	0	0	0	1	0	1	-0.6466321851082681				0			9.354647266756277	10.140477308422494			Plasma	depleted	Plasma depleted	0.1411407521595628	0.0709573516784881	0.1916477051955739	abundance	0.2707	51.0	1.0	0.0	1.0	1.0	0.1462522851919561	3.0	0.9411764705882352	3.0	2.0
ENSG00000239264	13.039665096622077	4.345315142857142	5	1.0	5.767799738688042	Q86UY0	5	1	1	1	1	1	1	0.4384327018202372	0.8411764705882353	2.504276718829681e-10	35.0	1	0.6095238095238096	0.511764705882353	12.695349265545826	13.383980927698339	3.804304705882353	4.856269444444445	Plasma	depleted	Plasma depleted	0.7562140135821248	0.8623538428269487	0.9902602841340498	size	0.4409	21.0	0.0	0.0	1.0	0.0	0.1728723404255319				
ENSG00000239282	11.312964782685546		0	0.0		Q8WTX7	5	0	0	0	1	0	1	0.14778828519551482				0			11.198346089086403	11.427583476284685			Plasma	depleted	Plasma depleted	0.8044301193236519	0.8413427301162032	0.6712184336412725	abundance	0.2757	10.0	0.0	0.0	0.0	0.0	0.1081967213114754	9.0	0.1	1.0	6.0
ENSG00000239474	8.744823792435323		0	0.0		O60662	5	0	0	0	1	0	1	-1.1555083300022764				0			8.567035574697872	8.92261201017278			Plasma	depleted	Plasma depleted	0.92387560047161	0.7608556737052034	0.9438324513058745	peptide_chemistry	0.4409	30.0	0.0	0.0	0.0	0.0	0.3402061855670103	30.0	0.0	0.0	13.0
ENSG00000239672	12.547323690460587		0	0.0		P15531	5	0	0	0	1	0	1	0.7742086384977332				0			12.150411792715868	12.94423558820531			Plasma	depleted	Plasma depleted	0.9801433851600004	0.9836067678290716	0.9678125411357302	proteotypicity	0.5831	10.0	0.0	0.0	0.0	1.0	0.3858267716535433	6.0	0.4	1.0	3.0
ENSG00000239697	9.839792871055549	9.777808529411766	0	0.0		O43508	5	0	0	0	1	1	1	0.660052102795645	0.4722593582887701	0.00552078885739736	33.0	1			9.688493735216023	9.99109200689507	9.786823125000002	9.769795555555556	Plasma	depleted	Plasma depleted	0.7054218900463538	0.7708940262883323	0.2940007809314744	abundance	0.2939	8.0	1.0	1.0	0.0	1.0	0.2444444444444444	8.0	0.0	0.0	4.0
ENSG00000239713	12.306822370227046		0	0.0		Q9HC16	5	0	0	0	1	0	1	0.6521574902932751				0			11.580606338171865	13.033038402282235			Plasma	depleted	Plasma depleted	0.4347784991907604	0.5641067846487711	0.8751292945797432	size	0.5602	26.0	0.0	0.0	0.0	0.0	0.1694444444444444	24.0	0.0769230769230769	1.0	11.0
ENSG00000239839	12.385080158854763		0	0.0		P59666	5	0	0	0	1	0	1	0.6918722533917877				0			12.001928695710804	12.768231621998726			Plasma	depleted	Plasma depleted	0.4810592953614778	0.3424276291699153	0.8084902546429047	proteotypicity	0.2928	3.0	0.0	1.0	1.0	0.0	0.0625	1.0	0.6666666666666666	1.0	0.0
ENSG00000239887	11.916342784557152		0	0.0		A1L170	5	0	0	0	1	0	1	0.45399441270545776				0			11.787793859363108	12.044891709751193			Plasma	depleted	Plasma depleted	0.6525216826558992	0.6436923902154349	0.8839051951155242	structure_af	0.3442	10.0	0.0	0.0	0.0	0.0	0.3346774193548387	10.0	0.0	0.0	9.0
ENSG00000239900	11.845811593334567		5	1.0	10.959348599847916	A0A096LPA2	5	1	1	1	1	0	1	0.4182007926763226				0	0.17338935574229694		11.461171650878363	12.23045153579077			Plasma	depleted	Plasma depleted	0.947006970085555	0.9372204315354352	0.9916473731149162	size	0.419	23.0	0.0	0.0	0.0	0.0	0.2265795206971677				
ENSG00000239961	11.355842908085036		0	0.0		P59901	5	0	0	0	1	0	1	0.16954835051565784				0			11.202494179275309	11.509191636894764			Plasma	depleted	Plasma depleted	0.6308532504126066	0.3567963115219337	0.884762934407104	proteotypicity	0.3624	20.0	1.0	0.0	1.0	1.0	0.0376106194690265	16.0	0.2	4.0	7.0
ENSG00000239998	12.57262204741147		4	0.8333333333333334	5.629143650606396	Q8N149	5	0	1	1	1	0	1	0.7870472104878709				0			12.568349535423708	12.576894559399237			Plasma	depleted	Plasma depleted												15.0	0.0	0.0	9.0
ENSG00000240038	12.757763823435242		0	0.0		P19961^SL005393@AMY2B.10439.57	5	0	0	0	1	0	1	0.8810041431249613				0			12.76704898009346	12.748478666777025			Plasma	depleted	Plasma depleted	0.8473108561661395	0.8586580901972274	0.8640175275128582	proteotypicity	0.3985	23.0	0.0	1.0	1.0	0.0	0.097457627118644				
ENSG00000240065	11.085122366119556		0	0.0		P28065	5	0	0	0	1	0	1	0.0321613583888184				0			11.018139167284657	11.152105564954455			Plasma	depleted	Plasma depleted	0.9553475164627204	0.9598069454032312	0.9677991729517004	size	0.3009	7.0	0.0	0.0	0.0	0.0	0.04	7.0	0.0	0.0	4.0
ENSG00000240184	10.64176203254468		0	0.0		Q9UN70	5	0	0	0	1	0	1	-0.19283797936358438				0			10.353017595721319	10.930506469368037			Plasma	depleted	Plasma depleted	0.4256524753804175	0.6772075847985789	0.5334179148847445	abundance	0.3562	36.0	1.0	0.0	1.0	1.0	0.1376564277588168	33.0	0.0833333333333333	21.0	22.0
ENSG00000240230	13.121894813792466		0	0.0		Q49B96	5	0	0	0	1	0	1	1.065795667041625				0			12.392366488656307	13.851423138928624			Plasma	depleted	Plasma depleted	0.8122705571397433	0.3472864630063355	0.8587070507024921	size	0.481	5.0	0.0	0.0	0.0	0.0	0.8	5.0	0.0	0.0	2.0
ENSG00000240247		1.882281111111111	5	1.0	9.36857957242899	P59665	5	1	1	1	0	1	1	-1.0844144868108205				0		0.45920205920205925			1.4988111111111113	2.2657511111111113	Plasma	depleted	Plasma depleted												1.0	0.6666666666666666	1.0	0.0
ENSG00000240344	8.400848506052789		0	0.0		Q9H2H8	5	0	0	0	1	0	1	-1.3300711083528405				0			8.215659098642684	8.586037913462889			Plasma	depleted	Plasma depleted	0.9885628767644852	0.9858065723122748	0.9796665322267718	size	0.5508	10.0	0.0	0.0	0.0	0.0	0.375	10.0	0.0	0.0	5.0
ENSG00000240403	9.206215658013884		0	0.0		P43630	5	0	0	0	1	0	1	-0.9213582350615221				0			8.977638601937418	9.434792714090344			Plasma	depleted	Plasma depleted												14.0	0.2222222222222222	6.0	7.0
