ensg	tissue	paxdb_ppm	ensp	symbol
ENSG00000138386	heart	0.058	ENSP00000336894	NAB1
ENSG00000228836	heart	0.058	ENSP00000427342	CT45A5
ENSG00000268940	heart	0.058	ENSP00000470185	CT45A1
ENSG00000269096	heart	0.058	ENSP00000471418	CT45A3
ENSG00000278289	heart	0.058	ENSP00000479608	CT45A6
ENSG00000273696	heart	0.058	ENSP00000482241	CT45A7
ENSG00000106351	heart	0.058	ENSP00000300176	AGFG2
ENSG00000101349	heart	0.058	ENSP00000367686	PAK5
ENSG00000153922	heart	0.058	ENSP00000483667	CHD1
ENSG00000175354	heart	0.058	ENSP00000311857	PTPN2
ENSG00000254470	heart	0.057	ENSP00000454303	AP5B1
	heart	0.057	ENSP00000493386	OR4E2
ENSG00000171612	heart	0.057	ENSP00000306328	SLC25A33
	heart	0.057	ENSP00000291442	NR2F6
ENSG00000142784	heart	0.057	ENSP00000317971	WDTC1
	heart	0.057	ENSP00000480914	FNDC11
ENSG00000172987	heart	0.057	ENSP00000359583	HPSE2
ENSG00000106635	heart	0.057	ENSP00000411073	BCL7B
ENSG00000196313	heart	0.057	ENSP00000378687	POM121
ENSG00000115758	heart	0.057	ENSP00000234111	ODC1
	heart	0.057	ENSP00000272224	GDF7
ENSG00000103479	heart	0.057	ENSP00000262133	RBL2
ENSG00000131149	heart	0.057	ENSP00000253458	GSE1
ENSG00000180878	heart	0.057	ENSP00000321021	C11orf42
	heart	0.057	ENSP00000192788	UHRF1BP1
ENSG00000163885	heart	0.057	ENSP00000344749	CFAP100
	heart	0.057	ENSP00000388137	MPPED1
ENSG00000071564	heart	0.057	ENSP00000262965	TCF3
ENSG00000137871	heart	0.057	ENSP00000267807	ZNF280D
ENSG00000092978	heart	0.057	ENSP00000355902	GPATCH2
ENSG00000135164	heart	0.057	ENSP00000378193	DMTF1
ENSG00000142025	heart	0.057	ENSP00000269945	DMRTC2
ENSG00000085265	heart	0.056	ENSP00000360871	FCN1
ENSG00000109381	heart	0.056	ENSP00000368868	ELF2
ENSG00000205476	heart	0.056	ENSP00000369592	CCDC85C
ENSG00000178562	heart	0.056	ENSP00000324890	CD28
ENSG00000158528	heart	0.056	ENSP00000405514	PPP1R9A
ENSG00000171791	heart	0.056	ENSP00000381185	BCL2
	heart	0.056	ENSP00000344242	LRRC17
	heart	0.056	ENSP00000450337	PPFIA2
	heart	0.056	ENSP00000496876	ZMYM1
ENSG00000149346	heart	0.056	ENSP00000335557	SLX4IP
ENSG00000149260	heart	0.056	ENSP00000498132	CAPN5
ENSG00000129493	heart	0.055	ENSP00000437968	HEATR5A
ENSG00000006118	heart	0.055	ENSP00000005286	TMEM132A
ENSG00000184675	heart	0.055	ENSP00000364003	AMER1
ENSG00000158966	heart	0.055	ENSP00000290039	CACHD1
	heart	0.055	ENSP00000493327	OR4N2
ENSG00000278085	heart	0.055	ENSP00000481184	CT45A8
ENSG00000271449	heart	0.055	ENSP00000483619	CT45A2
ENSG00000270946	heart	0.055	ENSP00000483637	CT45A9
ENSG00000269586	heart	0.055	ENSP00000484601	CT45A10
ENSG00000131446	heart	0.055	ENSP00000332073	MGAT1
ENSG00000126249	heart	0.055	ENSP00000246535	PDCD2L
	heart	0.055	ENSP00000383931	GP5
	heart	0.055	ENSP00000444136	POLR1B
ENSG00000178467	heart	0.055	ENSP00000341422	P4HTM
ENSG00000186094	heart	0.055	ENSP00000360905	AGBL4
ENSG00000176248	heart	0.055	ENSP00000314004	ANAPC2
ENSG00000111834	heart	0.055	ENSP00000229554	RSPH4A
ENSG00000137478	heart	0.055	ENSP00000386722	FCHSD2
	heart	0.054	ENSP00000362727	DENND1A
ENSG00000152217	heart	0.054	ENSP00000497406	SETBP1
	heart	0.054	ENSP00000386532	ASB18
ENSG00000198077	heart	0.054	ENSP00000301146	CYP2A7
ENSG00000138823	heart	0.054	ENSP00000427679	MTTP
ENSG00000186009	heart	0.054	ENSP00000334216	ATP4B
ENSG00000111331	heart	0.054	ENSP00000228928	OAS3
ENSG00000082175	heart	0.054	ENSP00000325120	PGR
ENSG00000172379	heart	0.054	ENSP00000307479	ARNT2
ENSG00000214367	heart	0.054	ENSP00000243706	HAUS3
ENSG00000163171	heart	0.054	ENSP00000480549	CDC42EP3
ENSG00000020577	heart	0.054	ENSP00000452535	SAMD4A
ENSG00000138587	heart	0.054	ENSP00000260453	MNS1
ENSG00000103460	heart	0.054	ENSP00000219746	TOX3
	heart	0.054	ENSP00000326022	FHL5
ENSG00000178764	heart	0.053	ENSP00000314709	ZHX2
ENSG00000034693	heart	0.053	ENSP00000356563	PEX3
ENSG00000197714	heart	0.053	ENSP00000353491	ZNF460
ENSG00000143373	heart	0.053	ENSP00000319829	ZNF687
ENSG00000158125	heart	0.053	ENSP00000368727	XDH
ENSG00000115594	heart	0.053	ENSP00000386380	IL1R1
ENSG00000092439	heart	0.053	ENSP00000495860	TRPM7
ENSG00000011114	heart	0.053	ENSP00000335615	BTBD7
	heart	0.053	ENSP00000493267	OR5K1
	heart	0.053	ENSP00000317214	CAPN6
ENSG00000112365	heart	0.053	ENSP00000230122	ZBTB24
ENSG00000111261	heart	0.053	ENSP00000438205	MANSC1
ENSG00000176920	heart	0.053	ENSP00000387498	FUT2
ENSG00000181381	heart	0.053	ENSP00000260184	DDX60L
ENSG00000197943	heart	0.053	ENSP00000482457	PLCG2
ENSG00000167615	heart	0.053	ENSP00000318374	LENG8
ENSG00000114107	heart	0.053	ENSP00000264982	CEP70
ENSG00000159200	heart	0.052	ENSP00000370527	RCAN1
ENSG00000187800	heart	0.052	ENSP00000344465	PEAR1
ENSG00000165182	heart	0.052	ENSP00000368511	CXorf58
ENSG00000105767	heart	0.052	ENSP00000222374	CADM4
ENSG00000166377	heart	0.052	ENSP00000398076	ATP9B
ENSG00000138767	heart	0.052	ENSP00000424896	CNOT6L
ENSG00000160908	heart	0.052	ENSP00000499131	ZNF394
	heart	0.052	ENSP00000364550	KDM5C
ENSG00000145868	heart	0.052	ENSP00000342023	FBXO38
	heart	0.052	ENSP00000261751	CHRNB4
ENSG00000114113	heart	0.052	ENSP00000232217	RBP2
ENSG00000110697	heart	0.052	ENSP00000348772	PITPNM1
ENSG00000198846	heart	0.052	ENSP00000354842	TOX
ENSG00000176049	heart	0.052	ENSP00000479248	JAKMIP2
ENSG00000184634	heart	0.052	ENSP00000363193	MED12
ENSG00000212916	heart	0.052	ENSP00000403208	MAP10
ENSG00000242550	heart	0.052	ENSP00000238508	SERPINB10
ENSG00000124782	heart	0.052	ENSP00000369270	RREB1
	heart	0.052	ENSP00000497310	ALX3
ENSG00000116667	heart	0.052	ENSP00000235307	C1orf21
ENSG00000170100	heart	0.052	ENSP00000405289	ZNF778
ENSG00000203880	heart	0.052	ENSP00000307854	PCMTD2
	heart	0.052	ENSP00000482599	METTL23
ENSG00000130307	heart	0.051	ENSP00000252597	USHBP1
	heart	0.051	ENSP00000397181	RGS4
ENSG00000112852	heart	0.051	ENSP00000194155	PCDHB2
ENSG00000160404	heart	0.051	ENSP00000362381	TOR2A
ENSG00000135929	heart	0.051	ENSP00000258415	CYP27A1
ENSG00000172995	heart	0.051	ENSP00000412326	ARPP21
ENSG00000081059	heart	0.051	ENSP00000340347	TCF7
ENSG00000052344	heart	0.051	ENSP00000319730	PRSS8
ENSG00000107372	heart	0.051	ENSP00000366161	ZFAND5
ENSG00000188895	heart	0.051	ENSP00000462945	MSL1
ENSG00000213638	heart	0.051	ENSP00000332448	ADAT3
	heart	0.051	ENSP00000355026	ARHGEF15
ENSG00000046889	heart	0.051	ENSP00000288368	PREX2
ENSG00000101544	heart	0.051	ENSP00000262198	ADNP2
	heart	0.051	ENSP00000482263	ENSP00000482263
ENSG00000136295	heart	0.051	ENSP00000258796	TTYH3
ENSG00000189132	heart	0.05	ENSP00000328307	FAM47B
ENSG00000164078	heart	0.05	ENSP00000296474	MST1R
ENSG00000161277	heart	0.05	ENSP00000292894	THAP8
ENSG00000138028	heart	0.05	ENSP00000385452	CGREF1
ENSG00000171903	heart	0.05	ENSP00000384588	CYP4F11
ENSG00000162594	heart	0.05	ENSP00000321345	IL23R
	heart	0.05	ENSP00000295966	C3orf67
ENSG00000136381	heart	0.05	ENSP00000258886	IREB2
ENSG00000253305	heart	0.05	ENSP00000428603	PCDHGB6
ENSG00000116147	heart	0.05	ENSP00000356646	TNR
	heart	0.05	ENSP00000489320	C1orf232
ENSG00000101751	heart	0.05	ENSP00000462664	POLI
	heart	0.05	ENSP00000444596	MYCBP2
ENSG00000118058	heart	0.05	ENSP00000436786	KMT2A
ENSG00000115761	heart	0.05	ENSP00000371101	NOL10
ENSG00000185163	heart	0.05	ENSP00000380495	DDX51
ENSG00000177951	heart	0.05	ENSP00000372210	BET1L
ENSG00000132535	heart	0.05	ENSP00000497806	DLG4
ENSG00000155016	heart	0.05	ENSP00000333212	CYP2U1
ENSG00000157107	heart	0.049	ENSP00000393776	FCHO2
ENSG00000033100	heart	0.049	ENSP00000035307	CHPF2
ENSG00000142459	heart	0.049	ENSP00000445905	EVI5L
ENSG00000198919	heart	0.049	ENSP00000355028	DZIP3
ENSG00000105613	heart	0.049	ENSP00000251472	MAST1
ENSG00000197822	heart	0.049	ENSP00000347379	OCLN
ENSG00000175348	heart	0.049	ENSP00000433361	TMEM9B
	heart	0.049	ENSP00000492971	OR4C11
ENSG00000103326	heart	0.049	ENSP00000219611	CAPN15
ENSG00000081189	heart	0.049	ENSP00000340874	MEF2C
ENSG00000125864	heart	0.048	ENSP00000367104	BFSP1
	heart	0.048	ENSP00000380661	CEP250
ENSG00000179344	heart	0.048	ENSP00000364080	HLA-DQB1
	heart	0.048	ENSP00000345147	NKX2-4
ENSG00000118496	heart	0.048	ENSP00000237281	FBXO30
	heart	0.048	ENSP00000469455	NTF4
ENSG00000085433	heart	0.048	ENSP00000383599	WDR47
ENSG00000163728	heart	0.048	ENSP00000296015	TTC14
ENSG00000143847	heart	0.048	ENSP00000402576	PPFIA4
	heart	0.048	ENSP00000180173	MTMR7
ENSG00000092758	heart	0.048	ENSP00000496793	COL9A3
ENSG00000088808	heart	0.048	ENSP00000202556	PPP1R13B
ENSG00000068724	heart	0.048	ENSP00000378320	TTC7A
ENSG00000036473	heart	0.048	ENSP00000039007	OTC
ENSG00000138002	heart	0.048	ENSP00000260570	IFT172
ENSG00000152409	heart	0.048	ENSP00000379441	JMY
ENSG00000183137	heart	0.047	ENSP00000357966	CEP57L1
ENSG00000007933	heart	0.047	ENSP00000356729	FMO3
	heart	0.047	ENSP00000428205	FBXO32
ENSG00000164080	heart	0.047	ENSP00000386520	RAD54L2
	heart	0.047	ENSP00000311095	CYP4A11
ENSG00000167208	heart	0.047	ENSP00000332062	SNX20
ENSG00000169371	heart	0.047	ENSP00000454852	SNUPN
ENSG00000121879	heart	0.047	ENSP00000263967	PIK3CA
ENSG00000140262	heart	0.047	ENSP00000388940	TCF12
	heart	0.047	ENSP00000284425	ABCA6
ENSG00000165714	heart	0.046	ENSP00000321546	BORCS5
	heart	0.046	ENSP00000297063	KIAA0895
ENSG00000239887	heart	0.046	ENSP00000413150	C1orf226
	heart	0.046	ENSP00000499846	CNK3/IPCEF1
ENSG00000074266	heart	0.046	ENSP00000338186	EED
ENSG00000140968	heart	0.046	ENSP00000268638	IRF8
	heart	0.046	ENSP00000363255	RGS3
ENSG00000028277	heart	0.046	ENSP00000431603	POU2F2
ENSG00000116691	heart	0.046	ENSP00000235332	MIIP
	heart	0.046	ENSP00000379212	PODN
ENSG00000243480	heart	0.046	ENSP00000481450	AMY2A
ENSG00000160255	heart	0.046	ENSP00000380948	ITGB2
ENSG00000115488	heart	0.045	ENSP00000233840	NEU2
ENSG00000134516	heart	0.045	ENSP00000429283	DOCK2
ENSG00000112874	heart	0.045	ENSP00000230792	NUDT12
ENSG00000100916	heart	0.045	ENSP00000216807	BRMS1L
ENSG00000182901	heart	0.045	ENSP00000355523	RGS7
ENSG00000164934	heart	0.045	ENSP00000297579	DCAF13
ENSG00000141748	heart	0.045	ENSP00000269586	ARL5C
ENSG00000159259	heart	0.045	ENSP00000315700	CHAF1B
ENSG00000118816	heart	0.045	ENSP00000237654	CCNI
ENSG00000106823	heart	0.045	ENSP00000344758	ECM2
	heart	0.045	ENSP00000356156	PPP1R15B
	heart	0.045	ENSP00000373937	PRTG
ENSG00000177380	heart	0.045	ENSP00000335614	PPFIA3
ENSG00000133065	heart	0.045	ENSP00000356105	SLC41A1
	heart	0.045	ENSP00000384421	TFIP11
	heart	0.045	ENSP00000384527	ZBTB40
ENSG00000135521	heart	0.044	ENSP00000356548	LTV1
	heart	0.044	ENSP00000357669	NPR1
ENSG00000118997	heart	0.044	ENSP00000311273	DNAH7
ENSG00000116661	heart	0.044	ENSP00000346240	FBXO2
ENSG00000167613	heart	0.044	ENSP00000375622	LAIR1
	heart	0.044	ENSP00000323720	MED14
ENSG00000077420	heart	0.044	ENSP00000365411	APBB1IP
ENSG00000140463	heart	0.044	ENSP00000268057	BBS4
ENSG00000137642	heart	0.044	ENSP00000260197	SORL1
ENSG00000136286	heart	0.044	ENSP00000258787	MYO1G
ENSG00000185246	heart	0.044	ENSP00000348010	PRPF39
	heart	0.044	ENSP00000485118	SPATA31A3
ENSG00000127511	heart	0.044	ENSP00000369131	SIN3B
ENSG00000107036	heart	0.044	ENSP00000416696	RIC1
ENSG00000044524	heart	0.044	ENSP00000337451	EPHA3
ENSG00000149485	heart	0.044	ENSP00000322229	FADS1
ENSG00000156384	heart	0.044	ENSP00000358742	SFR1
ENSG00000121989	heart	0.043	ENSP00000241416	ACVR2A
ENSG00000137880	heart	0.043	ENSP00000260447	GCHFR
ENSG00000135002	heart	0.043	ENSP00000365926	RFK
ENSG00000141499	heart	0.043	ENSP00000324203	WRAP53
ENSG00000103942	heart	0.043	ENSP00000305632	HOMER2
	heart	0.043	ENSP00000262839	TRPC5
ENSG00000137709	heart	0.043	ENSP00000260264	POU2F3
ENSG00000169733	heart	0.043	ENSP00000307971	RFNG
ENSG00000187942	heart	0.043	ENSP00000340988	LDLRAD2
ENSG00000172732	heart	0.043	ENSP00000307853	MUS81
ENSG00000101353	heart	0.043	ENSP00000339971	MROH8
ENSG00000187778	heart	0.043	ENSP00000349640	MCRS1
ENSG00000196378	heart	0.043	ENSP00000341528	ZNF34
ENSG00000179348	heart	0.043	ENSP00000345681	GATA2
ENSG00000169744	heart	0.043	ENSP00000306772	LDB2
ENSG00000021762	heart	0.043	ENSP00000263650	OSBPL5
ENSG00000129292	heart	0.043	ENSP00000378784	PHF20L1
	heart	0.043	ENSP00000484807	SPATA31A7
	heart	0.043	ENSP00000485628	SPATA31A5
ENSG00000012779	heart	0.043	ENSP00000363512	ALOX5
ENSG00000075651	heart	0.043	ENSP00000342793	PLD1
ENSG00000203965	heart	0.043	ENSP00000360129	EFCAB7
ENSG00000122557	heart	0.042	ENSP00000379390	HERPUD2
ENSG00000120647	heart	0.042	ENSP00000239830	CCDC77
	heart	0.042	ENSP00000437532	CCDC189
ENSG00000130305	heart	0.042	ENSP00000309126	NSUN5
ENSG00000092140	heart	0.042	ENSP00000206595	G2E3
ENSG00000125046	heart	0.042	ENSP00000439378	SSUH2
ENSG00000120210	heart	0.042	ENSP00000371054	INSL6
ENSG00000286137	heart	0.042	ENSP00000498497	SPDYE14
ENSG00000275976	heart	0.042	ENSP00000498510	SPDYE11
	heart	0.042	ENSP00000498801	ENSP00000498801
	heart	0.042	ENSP00000498819	SPDYE8P
	heart	0.042	ENSP00000498945	SPDYE9P
	heart	0.042	ENSP00000499200	ENSP00000499200
	heart	0.042	ENSP00000393222	CFAP221
ENSG00000178409	heart	0.042	ENSP00000411268	BEND3
ENSG00000162928	heart	0.042	ENSP00000295030	PEX13
ENSG00000138115	heart	0.041	ENSP00000360317	CYP2C8
ENSG00000185101	heart	0.041	ENSP00000332788	ANO9
ENSG00000056277	heart	0.041	ENSP00000360017	ZNF280C
ENSG00000113749	heart	0.041	ENSP00000366506	HRH2
ENSG00000101004	heart	0.041	ENSP00000278886	NINL
ENSG00000257743	heart	0.041	ENSP00000420449	MGAM2
ENSG00000149639	heart	0.041	ENSP00000237536	SOGA1
ENSG00000116199	heart	0.041	ENSP00000263733	FAM20B
ENSG00000136099	heart	0.041	ENSP00000367177	PCDH8
ENSG00000151746	heart	0.041	ENSP00000498700	BICD1
ENSG00000114670	heart	0.041	ENSP00000372857	NEK11
ENSG00000036828	heart	0.041	ENSP00000420194	CASR
ENSG00000130653	heart	0.041	ENSP00000384610	PNPLA7
ENSG00000099814	heart	0.041	ENSP00000404151	CEP170B
ENSG00000134070	heart	0.041	ENSP00000256458	IRAK2
	heart	0.041	ENSP00000359982	ANKRD13C
	heart	0.041	ENSP00000355896	TGFB2
	heart	0.041	ENSP00000491066	TTLL13P
ENSG00000091879	heart	0.04	ENSP00000314897	ANGPT2
ENSG00000122121	heart	0.04	ENSP00000360147	XPNPEP2
ENSG00000116761	heart	0.04	ENSP00000359976	CTH
ENSG00000186174	heart	0.04	ENSP00000335320	BCL9L
ENSG00000141096	heart	0.04	ENSP00000500237	DPEP3
	heart	0.04	ENSP00000381773	TOP3B
ENSG00000163568	heart	0.04	ENSP00000357112	AIM2
	heart	0.04	ENSP00000472959	ZNF730
ENSG00000105792	heart	0.04	ENSP00000373948	CFAP69
	heart	0.04	ENSP00000477706	ZNF316
	heart	0.04	ENSP00000264431	RAPGEF2
ENSG00000166173	heart	0.04	ENSP00000299213	LARP6
ENSG00000134278	heart	0.04	ENSP00000387266	SPIRE1
	heart	0.04	ENSP00000295228	INHBB
ENSG00000179331	heart	0.04	ENSP00000322594	RAB39A
	heart	0.04	ENSP00000387010	R3HDM1
ENSG00000188997	heart	0.04	ENSP00000339340	KCTD21
ENSG00000090975	heart	0.04	ENSP00000322218	PITPNM2
ENSG00000181072	heart	0.039	ENSP00000399745	CHRM2
ENSG00000145014	heart	0.039	ENSP00000376227	TMEM44
ENSG00000067191	heart	0.039	ENSP00000377840	CACNB1
ENSG00000108406	heart	0.039	ENSP00000251241	DHX40
ENSG00000130559	heart	0.039	ENSP00000374183	CAMSAP1
	heart	0.039	ENSP00000309493	GPRC6A
ENSG00000198483	heart	0.039	ENSP00000347802	ANKRD35
ENSG00000135722	heart	0.039	ENSP00000258200	FBXL8
ENSG00000184005	heart	0.039	ENSP00000329214	ST6GALNAC3
ENSG00000162104	heart	0.039	ENSP00000294016	ADCY9
ENSG00000131778	heart	0.039	ENSP00000358262	CHD1L
ENSG00000170775	heart	0.039	ENSP00000306449	GPR37
ENSG00000107485	heart	0.039	ENSP00000368632	GATA3
ENSG00000100292	heart	0.039	ENSP00000216117	HMOX1
ENSG00000169992	heart	0.039	ENSP00000305288	NLGN2
ENSG00000155755	heart	0.039	ENSP00000386264	TMEM237
ENSG00000198756	heart	0.039	ENSP00000354960	COLGALT2
	heart	0.039	ENSP00000278949	MPZL3
ENSG00000186648	heart	0.039	ENSP00000340467	CARMIL3
	heart	0.039	ENSP00000401197	USP19
ENSG00000125378	heart	0.039	ENSP00000245451	BMP4
ENSG00000069966	heart	0.039	ENSP00000261837	GNB5
	heart	0.038	ENSP00000378578	AFF1
ENSG00000140987	heart	0.038	ENSP00000380061	ZSCAN32
	heart	0.038	ENSP00000362776	COL16A1
ENSG00000170949	heart	0.038	ENSP00000406201	ZNF160
	heart	0.038	ENSP00000328487	CCDC87
ENSG00000101888	heart	0.038	ENSP00000218004	NXT2
ENSG00000166262	heart	0.038	ENSP00000299338	FAM227B
	heart	0.038	ENSP00000402644	H0Y626_HUMAN
ENSG00000132793	heart	0.038	ENSP00000487971	LPIN3
ENSG00000042813	heart	0.038	ENSP00000046087	ZPBP
ENSG00000167157	heart	0.038	ENSP00000361547	PRRX2
ENSG00000196663	heart	0.038	ENSP00000352510	TECPR2
ENSG00000156599	heart	0.038	ENSP00000287169	ZDHHC5
ENSG00000168517	heart	0.038	ENSP00000302276	HEXIM2
ENSG00000112706	heart	0.038	ENSP00000358966	IMPG1
ENSG00000172650	heart	0.038	ENSP00000363207	AGAP5
ENSG00000117280	heart	0.038	ENSP00000356107	RAB29
	heart	0.038	ENSP00000350066	ECE2
	heart	0.038	ENSP00000311486	C12orf66
ENSG00000141485	heart	0.038	ENSP00000406220	SLC13A5
ENSG00000198753	heart	0.038	ENSP00000442736	PLXNB3
ENSG00000165675	heart	0.037	ENSP00000337146	ENOX2
ENSG00000060656	heart	0.037	ENSP00000334941	PTPRU
ENSG00000105948	heart	0.037	ENSP00000419279	TTC26
ENSG00000225190	heart	0.037	ENSP00000389913	PLEKHM1
ENSG00000140836	heart	0.037	ENSP00000493252	ZFHX3
ENSG00000148411	heart	0.037	ENSP00000277554	NACC2
ENSG00000003147	heart	0.037	ENSP00000403982	ICA1
ENSG00000127951	heart	0.037	ENSP00000248598	FGL2
ENSG00000172932	heart	0.037	ENSP00000427130	ANKRD13D
ENSG00000163131	heart	0.037	ENSP00000357981	CTSS
ENSG00000106608	heart	0.037	ENSP00000396918	URGCP
ENSG00000198382	heart	0.037	ENSP00000348455	UVRAG
	heart	0.037	ENSP00000328854	NOC4L
	heart	0.037	ENSP00000481773	SAP25
ENSG00000167914	heart	0.037	ENSP00000301659	GSDMA
ENSG00000127995	heart	0.037	ENSP00000297273	CASD1
ENSG00000139974	heart	0.037	ENSP00000346959	SLC38A6
	heart	0.037	ENSP00000384223	ECE2-2
ENSG00000130338	heart	0.036	ENSP00000356064	TULP4
ENSG00000089682	heart	0.036	ENSP00000361557	RBM41
ENSG00000023892	heart	0.036	ENSP00000319831	DEF6
	heart	0.036	ENSP00000341083	NPR2
ENSG00000180592	heart	0.036	ENSP00000410041	SKIDA1
ENSG00000079112	heart	0.036	ENSP00000027335	CDH17
ENSG00000204084	heart	0.036	ENSP00000362115	INPP5B
ENSG00000248672	heart	0.036	ENSP00000423463	LY75-CD302
ENSG00000119402	heart	0.036	ENSP00000476369	FBXW2
ENSG00000111850	heart	0.036	ENSP00000376603	SMIM8
ENSG00000181513	heart	0.036	ENSP00000405969	ACBD4
ENSG00000117477	heart	0.036	ENSP00000356780	CCDC181
	heart	0.036	ENSP00000349458	ICK
	heart	0.036	ENSP00000368164	MCM8
ENSG00000168679	heart	0.036	ENSP00000358794	SLC16A4
ENSG00000110768	heart	0.036	ENSP00000265963	GTF2H1
ENSG00000176531	heart	0.036	ENSP00000292140	PHLDB3
ENSG00000180176	heart	0.036	ENSP00000370571	TH
ENSG00000178031	heart	0.036	ENSP00000369921	ADAMTSL1
ENSG00000187860	heart	0.036	ENSP00000385357	CCDC157
	heart	0.036	ENSP00000329033	SLC25A18
ENSG00000149571	heart	0.036	ENSP00000435466	KIRREL3
ENSG00000100065	heart	0.036	ENSP00000384570	CARD10
ENSG00000070601	heart	0.036	ENSP00000444411	FRMPD1
ENSG00000116991	heart	0.036	ENSP00000355589	SIPA1L2
ENSG00000061936	heart	0.035	ENSP00000437738	SFSWAP
ENSG00000109321	heart	0.035	ENSP00000379097	AREG
ENSG00000144369	heart	0.035	ENSP00000304108	FAM171B
ENSG00000182261	heart	0.035	ENSP00000327763	NLRP10
ENSG00000115568	heart	0.035	ENSP00000398798	ZNF142
ENSG00000112818	heart	0.035	ENSP00000230588	MEP1A
ENSG00000162702	heart	0.035	ENSP00000294740	ZNF281
	heart	0.035	ENSP00000254190	CHSY1
ENSG00000146090	heart	0.035	ENSP00000377037	RASGEF1C
ENSG00000106278	heart	0.035	ENSP00000377047	PTPRZ1
ENSG00000118518	heart	0.035	ENSP00000357297	RNF146
	heart	0.035	ENSP00000334410	PRAMEF14
ENSG00000042286	heart	0.035	ENSP00000478931	AIFM2
ENSG00000088538	heart	0.035	ENSP00000266037	DOCK3
ENSG00000063761	heart	0.035	ENSP00000238561	ADCK1
ENSG00000197385	heart	0.035	ENSP00000373274	ZNF860
	heart	0.035	ENSP00000480492	TSPAN10
ENSG00000008086	heart	0.035	ENSP00000369325	CDKL5
ENSG00000162654	heart	0.035	ENSP00000359490	GBP4
ENSG00000183607	heart	0.035	ENSP00000329292	GKN2
ENSG00000163378	heart	0.035	ENSP00000373206	EOGT
	heart	0.035	ENSP00000322545	ZNF543
ENSG00000129993	heart	0.035	ENSP00000268679	CBFA2T3
ENSG00000182185	heart	0.035	ENSP00000419881	RAD51B
	heart	0.035	ENSP00000350786	ASIC4
ENSG00000122970	heart	0.035	ENSP00000242591	IFT81
	heart	0.035	ENSP00000423309	H0Y980_HUMAN
ENSG00000187017	heart	0.035	ENSP00000496593	ESPN
	heart	0.035	ENSP00000322408	KDM5D
ENSG00000145649	heart	0.034	ENSP00000274306	GZMA
ENSG00000197563	heart	0.034	ENSP00000492233	PIGN
ENSG00000196950	heart	0.034	ENSP00000386766	SLC39A10
ENSG00000112499	heart	0.034	ENSP00000355920	SLC22A2
ENSG00000131653	heart	0.034	ENSP00000318944	TRAF7
ENSG00000104731	heart	0.034	ENSP00000270583	KLHDC4
ENSG00000164197	heart	0.034	ENSP00000373752	RNF180
	heart	0.034	ENSP00000346484	MAK
ENSG00000015285	heart	0.034	ENSP00000365891	WAS
ENSG00000214694	heart	0.034	ENSP00000387020	ARHGEF33
	heart	0.034	ENSP00000483631	USP27X
ENSG00000196712	heart	0.034	ENSP00000351015	NF1
ENSG00000143355	heart	0.034	ENSP00000356357	LHX9
ENSG00000105278	heart	0.034	ENSP00000262961	ZFR2
	heart	0.034	ENSP00000339381	RGS12
ENSG00000196459	heart	0.034	ENSP00000392495	TRAPPC2
	heart	0.034	ENSP00000491259	PRAMEF13
ENSG00000162437	heart	0.034	ENSP00000360112	RAVER2
ENSG00000079102	heart	0.034	ENSP00000402257	RUNX1T1
ENSG00000154928	heart	0.034	ENSP00000381097	EPHB1
ENSG00000134815	heart	0.034	ENSP00000331907	DHX34
ENSG00000184502	heart	0.034	ENSP00000331358	GAST
	heart	0.034	ENSP00000384367	KCTD1
	heart	0.033	ENSP00000385312	SLC25A19
	heart	0.033	ENSP00000427802	NACA2
ENSG00000115942	heart	0.033	ENSP00000234296	ORC2
	heart	0.033	ENSP00000332134	PRAMEF1
ENSG00000182272	heart	0.033	ENSP00000328277	B4GALNT4
ENSG00000198945	heart	0.033	ENSP00000357118	L3MBTL3
ENSG00000120899	heart	0.033	ENSP00000380638	PTK2B
ENSG00000010219	heart	0.033	ENSP00000441755	DYRK4
ENSG00000173769	heart	0.033	ENSP00000310303	TOPAZ1
ENSG00000105229	heart	0.033	ENSP00000262971	PIAS4
ENSG00000164949	heart	0.033	ENSP00000297596	GEM
ENSG00000167972	heart	0.033	ENSP00000301732	ABCA3
ENSG00000168077	heart	0.033	ENSP00000301904	SCARA3
ENSG00000132680	heart	0.033	ENSP00000357304	KHDC4
	heart	0.033	ENSP00000498784	MCM8-2
ENSG00000103067	heart	0.033	ENSP00000418748	ESRP2
ENSG00000118690	heart	0.033	ENSP00000376417	ARMC2
ENSG00000166589	heart	0.033	ENSP00000299752	CDH16
	heart	0.033	ENSP00000341785	ADIPOR1
	heart	0.033	ENSP00000264661	KCNH4
	heart	0.033	ENSP00000310722	MOS
ENSG00000167566	heart	0.033	ENSP00000337998	NCKAP5L
ENSG00000135220	heart	0.033	ENSP00000251566	UGT2A3
ENSG00000138172	heart	0.033	ENSP00000260743	CALHM2
ENSG00000154274	heart	0.033	ENSP00000371408	C4orf19
ENSG00000126822	heart	0.033	ENSP00000247226	PLEKHG3
	heart	0.032	ENSP00000264596	NEIL3
ENSG00000001631	heart	0.032	ENSP00000378015	KRIT1
ENSG00000243207	heart	0.032	ENSP00000377385	PPAN-P2RY11
	heart	0.032	ENSP00000229771	TULP1
	heart	0.032	ENSP00000262315	CHTF18
ENSG00000105186	heart	0.032	ENSP00000304292	ANKRD27
