ensg,ms_det,ms_abund,ms_present,ms_det_TDR1,ms_det_TDR4,ms_present_TDR1,ms_present_TDR4,ms_abund_TDR1,ms_abund_TDR4,ms_n_proteotypic,ms_n_sequences,soma_det,soma_abund,soma_present,soma_det_TDR1,soma_det_TDR4,soma_present_TDR1,soma_present_TDR4,soma_abund_TDR1,soma_abund_TDR4,olink_det,olink_abund,olink_present,olink_det_TDR1,olink_det_TDR4,olink_present_TDR1,olink_present_TDR4,olink_abund_TDR1,olink_abund_TDR4,arm,p_detect_intrinsic,p_detect_full,top_dark_reason,uniprot,tryptic_per_kda,n_tryptic_7_30,n_tm,is_secreted,has_signal,is_membrane,disorder_fraction_proxy,pep_n_unique,pep_frac_shared,pep_max_shared_genes,pep_n_clean,aff_present,aff_abund_z,zero_unique,mostly_shared,z_ab
ENSG00000173110,1.0,28.4813935429583,1,1.0,1.0,1,1,28.497226603886837,28.46556048202977,5.0,16.0,1.0,8.808752406821537,1,1.0,1.0,1,1,8.819076816737644,8.798427996905435,0.0,,0,0.0,0.0,0,0,,,Media,0.9172918107440492,0.9915461940687986,proteotypicity,P17066,0.5209,37.0,0.0,1.0,0.0,1.0,0.3634894991922455,18.0,0.5135135135135135,7.0,11.0,1,-0.5829329064704114,0,1,-0.5829329064704114
ENSG00000198053,0.0,,0,0.0,0.0,0,0,,,9.0,12.0,1.0,8.107354241890631,1,1.0,1.0,1,1,8.365298323372837,7.849410160408428,1.0,-0.4595059330947298,1,1.0,1.0,1,1,-0.2285476113982126,-0.6904642547912471,Media,0.5943727315061739,0.9679623467349432,proteotypicity,P78324,0.4366,24.0,1.0,0.0,1.0,1.0,0.1088888888888888,10.0,0.5833333333333334,2.0,7.0,1,-0.5840206146562377,0,1,-0.5840206146562377
ENSG00000079974,0.0,,0,0.0,0.0,0,0,,,1.0,1.0,1.0,8.269271461006536,1,1.0,1.0,1,1,8.251720174302486,8.286822747710586,0.2,-0.7080117201582667,0,0.0,0.4,0,0,-0.5353754149484058,-0.8806480253681277,Media,0.787504150265987,0.7428085753432201,proteotypicity,Q9UNT1,0.4981,13.0,0.0,0.0,0.0,0.0,0.3039215686274509,2.0,0.8461538461538461,1.0,1.0,1,-0.5848775167485187,0,1,-0.5848775167485187
ENSG00000185164,0.0,,0,0.0,0.0,0,0,,,0.0,1.0,1.0,8.789869247234513,1,1.0,1.0,1,1,8.535364298811153,9.04437419565787,0.0,,0,0.0,0.0,0,0,,,Media,0.7080201503990561,0.8376627034311728,proteotypicity,Q5JPE7,0.4733,66.0,1.0,0.0,1.0,1.0,0.1204620462046204,3.0,0.9545454545454546,2.0,0.0,1,-0.5901905903146989,0,1,-0.5901905903146989
ENSG00000169246,0.0,,0,0.0,0.0,0,0,,,,,0.9,8.781893338868386,1,1.0,0.8,1,1,8.789900884266117,8.773885793470654,0.0,,0,0.0,0.0,0,0,,,Media,0.0365588872176937,0.0595779858702965,abundance,Q92617,0.4707,55.0,1.0,0.0,0.0,1.0,0.2962962962962963,0.0,1.0,15.0,0.0,1,-0.5932561059677117,1,1,-0.5932561059677117
ENSG00000163577,0.0,,0,0.0,0.0,0,0,,,2.0,2.0,1.0,7.747433580401338,1,1.0,1.0,1,1,7.721772121553938,7.7730950392487355,0.0,-0.0577063479915741,0,0.0,0.0,0,0,0.04304168065239664,-0.158454376635545,Media,0.936135413358806,0.9465966178603644,proteotypicity,Q9GZV4,0.4168,7.0,0.0,0.0,0.0,1.0,0.265625,3.0,0.5714285714285714,2.0,1.0,1,-0.6014917285413515,0,1,-0.6014917285413515
ENSG00000188958,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.741588483971713,1,1.0,1.0,1,1,8.87459689823193,8.608580069711497,0.0,,0,0.0,0.0,0,0,,,Media,,,,Q765I0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1,-0.6087471519911197,1,0,-0.6087471519911197
ENSG00000236362,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.584112422461079,1,1.0,1.0,1,1,8.53225263591851,8.635972209003647,0.2,-1.3723923068405603,0,0.0,0.4,0,0,-1.499506078631965,-1.2452785350491555,Organoid,0.0998537712177707,0.1616119814525301,proteotypicity,P0CL80,0.1541,2.0,0.0,0.0,0.0,0.0,0.4946236559139785,0.0,1.0,13.0,0.0,1,-0.6098535532701828,1,1,-0.6098535532701828
ENSG00000137080,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.735972466727425,1,1.0,1.0,1,1,8.734853817481014,8.737091115973836,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P01568,0.322,7.0,0.0,1.0,1.0,0.0,0.1267605633802817,1.0,0.8571428571428571,11.0,1.0,1,-0.6109056508077646,0,1,-0.6109056508077646
ENSG00000143184,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.616824911909417,1,1.0,1.0,1,1,8.531498769710437,8.702151054108397,0.1,-1.4923965049967567,0,0.0,0.2,0,0,-1.7652961014932118,-1.2194969085003018,Media,0.2496260570471963,0.0571665354946646,abundance,P47992,0.3995,5.0,0.0,1.0,1.0,0.0,0.2318840579710145,0.0,1.0,1.0,0.0,1,-0.6190069847324524,1,1,-0.6190069847324524
ENSG00000174827,0.0,,0,0.0,0.0,0,0,,,,,0.8,9.778016301395764,1,0.6,1.0,0,1,9.75826543187359,9.797767170917934,0.0,-3.269333763559486,0,0.0,0.0,0,0,-3.204875898779605,-3.333791628339367,Media,0.9483237605784172,0.9464710698192226,proteotypicity,Q5T2W1,0.5076,29.0,0.0,0.0,0.0,1.0,0.4383838383838384,12.0,0.5862068965517241,1.0,8.0,1,-0.6244799948614579,0,1,-0.6244799948614579
ENSG00000100985,0.0,,0,0.0,0.0,0,0,,,,,1.0,9.143814176857816,1,1.0,1.0,1,1,9.546513125123568,8.741115228592061,1.0,-2.3355048102922944,1,1.0,1.0,1,1,-2.3331884800628555,-2.337821140521733,Media,0.2825424451123269,0.4633137017928913,hydrophobicity,P14780,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1,-0.6262091013439093,1,0,-0.6262091013439093
ENSG00000115042,0.7,23.489054471026773,1,1.0,0.4,1,0,23.50933474848418,23.438353777383252,3.0,12.0,1.0,8.687526191930164,1,1.0,1.0,1,1,9.213408476093376,8.161643907766955,0.0,,0,0.0,0.0,0,0,,,Media,0.8046008137253018,0.8673616698586909,proteotypicity,Q96GK7,0.2891,10.0,0.0,0.0,0.0,0.0,0.1067961165048543,2.0,0.8,1.0,1.0,1,-0.629525826329324,0,1,-0.629525826329324
ENSG00000211892,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.683108108740583,1,1.0,1.0,1,1,8.694780426000074,8.671435791481093,0.0,,0,0.0,0.0,0,0,,,Media,,,,P01861,0.3422,15.0,1.0,1.0,0.0,1.0,0.0994623655913978,7.0,0.5333333333333333,4.0,2.0,1,-0.6312239029059671,0,1,-0.6312239029059671
ENSG00000147133,0.0,,0,0.0,0.0,0,0,,,11.0,23.0,1.0,8.675880054462812,1,1.0,1.0,1,1,8.68325799396951,8.668502114956116,0.0,,0,0.0,0.0,0,0,,,Media,0.9332776204780276,0.7916620971569361,proteotypicity,P21675,0.354,76.0,0.0,0.0,0.0,0.0,0.512573568753344,32.0,0.5789473684210527,1.0,11.0,1,-0.6340019831586735,0,1,-0.6340019831586735
ENSG00000196604,0.0,,0,0.0,0.0,0,0,,,0.0,3.0,1.0,8.644015537550327,1,1.0,1.0,1,1,8.65902835158984,8.629002723510817,0.0,,0,0.0,0.0,0,0,,,Media,,,,A5A3E0,0.4446,54.0,0.0,0.0,0.0,0.0,0.4138915318744053,5.0,0.9074074074074074,11.0,2.0,1,-0.6462490114452264,0,1,-0.6462490114452264
ENSG00000134201,0.0,,0,0.0,0.0,0,0,,,,,0.7,8.633054741615982,1,0.4,1.0,0,1,8.592810426781577,8.673299056450386,0.0,,0,0.0,0.0,0,0,,,Media,0.953640617043434,0.9790369701646692,proteotypicity,P46439,0.6232,16.0,0.0,0.0,0.0,0.0,0.5876288659793815,8.0,0.5,3.0,4.0,1,-0.6504617593811118,0,1,-0.6504617593811118
ENSG00000205420,1.0,25.928592082375765,1,1.0,1.0,1,1,25.057401097899476,26.799783066852047,2.0,14.0,1.0,8.626153763502602,1,1.0,1.0,1,1,8.616984702676977,8.635322824328227,0.0,,0,0.0,0.0,0,0,,,Media,0.8568173401134822,0.8989843476546235,proteotypicity,P02538,0.483,29.0,0.0,0.0,0.0,0.0,0.4341372912801484,2.0,0.9310344827586208,17.0,1.0,1,-0.6531141289240606,0,1,-0.6531141289240606
ENSG00000124575,0.0,,0,0.0,0.0,0,0,,,2.0,2.0,0.8,8.619062401226929,1,1.0,0.6,1,0,8.642625501442074,8.595499301011781,0.0,,0,0.0,0.0,0,0,,,Media,0.9634458246987132,0.900131104193861,proteotypicity,P16402,0.4922,11.0,0.0,0.0,0.0,0.0,0.6326530612244898,5.0,0.5454545454545454,5.0,3.0,1,-0.6558396720295435,0,1,-0.6558396720295435
ENSG00000248144,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.609652750672083,1,1.0,1.0,1,1,8.614991278530585,8.604314222813581,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9209637127958556,0.9676328994540904,proteotypicity,P00326,0.4766,19.0,0.0,0.0,0.0,0.0,0.1971428571428571,6.0,0.6842105263157895,2.0,3.0,1,-0.6594562420477953,0,1,-0.6594562420477953
ENSG00000186847,0.5,24.53781456300688,0,0.6,0.4,0,0,23.22770305716355,26.502981821771883,8.0,8.0,1.0,7.15418581262163,1,1.0,1.0,1,1,7.24143308437565,7.066938540867608,0.0,0.305091357955798,0,0.0,0.0,0,0,0.27067220201946735,0.3395105138921286,Media,0.9605547529461907,0.9821913721614004,proteotypicity,P02533,0.5818,30.0,0.0,0.0,0.0,0.0,0.4732142857142857,13.0,0.5666666666666667,16.0,8.0,1,-0.6688201522270998,0,1,-0.6688201522270998
ENSG00000154917,0.0,,0,0.0,0.0,0,0,,,6.0,6.0,1.0,8.224325861409557,1,1.0,1.0,1,1,8.1982669463265,8.250384776492616,0.0,-1.4035219060492017,0,0.0,0.0,0,0,-1.371764191168056,-1.435279620930347,Media,0.8672098644183063,0.948145143274898,proteotypicity,Q9NRW1,0.5541,13.0,0.0,0.0,0.0,0.0,0.3858695652173913,6.0,0.5384615384615384,23.0,2.0,1,-0.6830001545109319,0,1,-0.6830001545109319
ENSG00000196337,0.0,,0,0.0,0.0,0,0,,,,,0.7,8.521794061462293,1,1.0,0.4,1,0,8.579780797977637,8.46380732494695,0.0,,0,0.0,0.0,0,0,,,Media,0.1999283307995667,0.2201344445388117,proteotypicity,P0DN87,0.5068,9.0,0.0,1.0,1.0,0.0,0.0578512396694214,0.0,1.0,3.0,0.0,1,-0.6932244568594929,1,1,-0.6932244568594929
ENSG00000244414,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.499643514777919,1,1.0,1.0,1,1,8.56897610931809,8.430310920237748,0.0,,0,0.0,0.0,0,0,,,Media,0.6479469841238051,0.8604606674680488,proteotypicity,Q03591,0.3453,13.0,0.0,1.0,1.0,0.0,0.1180555555555555,2.0,0.8461538461538461,2.0,0.0,1,-0.701737950804849,0,1,-0.701737950804849
ENSG00000120322,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.471601596717564,1,1.0,1.0,1,1,8.46094660822531,8.482256585209818,0.0,,0,0.0,0.0,0,0,,,Media,,,,Q9UN66,0.3083,27.0,1.0,0.0,1.0,1.0,0.1791443850267379,11.0,0.5925925925925926,17.0,10.0,1,-0.7125157750736929,0,1,-0.7125157750736929
ENSG00000255072,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.46682257637261,1,1.0,1.0,1,1,8.47157608904995,8.462069063695276,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,Q3MUY2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1,-0.714352576726999,1,0,-0.714352576726999
ENSG00000142875,0.1,24.80066513298478,0,0.2,0.0,0,0,24.80066513298478,,8.0,23.0,0.7,8.461574837620597,1,0.6,0.8,0,1,8.431827618543352,8.491322056697845,0.0,,0,0.0,0.0,0,0,,,Media,0.9372571079396728,0.9666203538629636,proteotypicity,P22694,0.4185,17.0,0.0,0.0,0.0,1.0,0.2791411042944785,7.0,0.5882352941176471,2.0,6.0,1,-0.7163695288469027,0,1,-0.7163695288469027
ENSG00000259384,0.0,,0,0.0,0.0,0,0,,,,,1.0,10.14725537316106,1,1.0,1.0,1,1,10.128098188251187,10.166412558070933,0.4,-4.57821655252255,0,0.4,0.4,0,0,-4.921844773569291,-4.234588331475808,Organoid,,,,P01241,0.4427,11.0,0.0,1.0,1.0,0.0,0.2335329341317365,4.0,0.6363636363636364,4.0,4.0,1,-0.7219246891173924,0,1,-0.7219246891173924
ENSG00000198429,0.0,,0,0.0,0.0,0,0,,,,,0.7,8.444864983043782,1,0.4,1.0,0,1,8.411487675416705,8.478242290670861,0.0,,0,0.0,0.0,0,0,,,Media,0.1809728215422155,0.2115580692104902,abundance,Q9UC07,0.441,29.0,0.0,0.0,0.0,0.0,0.4077490774907749,14.0,0.5172413793103449,63.0,5.0,1,-0.7227919096483596,0,1,-0.7227919096483596
ENSG00000109181,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.44132813012158,1,1.0,1.0,1,1,8.534590695246292,8.34806556499687,0.0,,0,0.0,0.0,0,0,,,Media,,,,P36537,0.3291,20.0,1.0,0.0,1.0,1.0,0.0977130977130977,9.0,0.55,7.0,1.0,1,-0.724151288103792,0,1,-0.724151288103792
ENSG00000101441,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.41733707501243,1,1.0,1.0,1,1,8.428618318270967,8.40605583175389,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P01036,0.4934,8.0,0.0,1.0,1.0,0.0,0.3917525773195876,4.0,0.5,2.0,3.0,1,-0.7333721757561288,0,1,-0.7333721757561288
ENSG00000240654,0.0,,0,0.0,0.0,0,0,,,,,0.9,9.562110258742964,1,1.0,0.8,1,1,9.629208010183985,9.495012507301947,0.1,-3.8220197153279294,0,0.2,0.0,0,0,-3.847701129771756,-3.7963383008841034,Media,,,,P0C862,0.4902,17.0,0.0,1.0,1.0,0.0,0.2724137931034482,6.0,0.6470588235294118,1.0,4.0,1,-0.7370807304663021,0,1,-0.7370807304663021
ENSG00000221878,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.402239763860667,1,1.0,1.0,1,1,8.40900418690146,8.395475340819877,0.0,,0,0.0,0.0,0,0,,,Organoid,0.3699260236473894,0.7533020253448125,proteotypicity,Q13046,0.404,19.0,0.0,1.0,1.0,0.0,0.0360110803324099,8.0,0.5789473684210527,6.0,5.0,1,-0.7391747804914947,0,1,-0.7391747804914947
ENSG00000109339,0.0,,0,0.0,0.0,0,0,,,6.0,6.0,1.0,8.394147334857065,1,1.0,1.0,1,1,8.573603987033179,8.21469068268095,0.0,,0,0.0,0.0,0,0,,,Media,,,,P53779,0.4184,22.0,0.0,0.0,0.0,0.0,0.1477272727272727,10.0,0.5454545454545454,10.0,4.0,1,-0.7422850804902749,0,1,-0.7422850804902749
ENSG00000099984,0.0,,0,0.0,0.0,0,0,,,0.0,7.0,0.9,8.390521740071751,1,1.0,0.8,1,1,8.433103410655026,8.34794006948848,0.0,,0,0.0,0.0,0,0,,,Media,,,,P0CG29,0.3636,10.0,0.0,0.0,0.0,0.0,0.1095890410958904,1.0,0.9,2.0,1.0,1,-0.7436785666056699,0,1,-0.7436785666056699
ENSG00000126561,0.0,,0,0.0,0.0,0,0,,,2.0,2.0,1.0,8.388898311929939,1,1.0,1.0,1,1,8.405609820348943,8.372186803510939,0.0,,0,0.0,0.0,0,0,,,Media,0.8697191565612431,0.9857920690896216,proteotypicity,P42229,0.4523,41.0,0.0,0.0,0.0,0.0,0.1688311688311688,18.0,0.5609756097560976,2.0,11.0,1,-0.7443025261789019,0,1,-0.7443025261789019
ENSG00000159289,0.0,,0,0.0,0.0,0,0,,,,,0.0,,0,0.0,0.0,0,0,,,0.8,-2.135566720862615,1,0.8,0.8,1,1,-1.9552841157470446,-2.315849325978185,Media,0.3132862693692409,0.1962289395101168,proteotypicity,Q9NYA3,0.3502,28.0,0.0,0.0,0.0,0.0,0.6053811659192825,1.0,0.9642857142857144,6.0,1.0,1,-0.7468166355014912,0,1,-0.7468166355014912
ENSG00000213934,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.363175946694907,1,1.0,1.0,1,1,8.39674017667878,8.329611716711039,0.0,,0,0.0,0.0,0,0,,,Media,0.9324864375305988,0.9193954976886964,proteotypicity,P69891,0.62,10.0,0.0,0.0,0.0,0.0,0.1639344262295081,2.0,0.8,4.0,1.0,1,-0.7541888375105841,0,1,-0.7541888375105841
ENSG00000148672,1.0,25.45689464551276,1,1.0,1.0,1,1,25.37534968126795,25.538439609757567,5.0,29.0,1.0,8.343174713968384,1,1.0,1.0,1,1,8.393985622022065,8.29236380591471,0.0,,0,0.0,0.0,0,0,,,Media,0.9217275925032264,0.9720316358410696,proteotypicity,P00367,0.4398,27.0,0.0,0.0,0.0,0.0,0.2224532224532224,10.0,0.6296296296296297,1.0,2.0,1,-0.7618762492997042,0,1,-0.7618762492997042
ENSG00000172023,0.0,,0,0.0,0.0,0,0,,,,,1.0,9.984916155839803,1,1.0,1.0,1,1,9.949196278997373,10.020636032682237,0.1,-4.65531814687945,0,0.0,0.2,0,0,-4.891704435187032,-4.418931858571868,Organoid,0.6858808618845662,0.8363387715376915,proteotypicity,P48304,0.2143,4.0,0.0,1.0,1.0,0.0,0.1333333333333333,2.0,0.5,1.0,1.0,1,-0.7630419725928209,0,1,-0.7630419725928209
ENSG00000131737,0.0,,0,0.0,0.0,0,0,,,,,0.8,8.338943421491201,1,0.6,1.0,0,1,8.284064834878652,8.393822008103747,0.0,,0,0.0,0.0,0,0,,,Media,,,,O76011,0.5143,23.0,0.0,1.0,0.0,0.0,0.4432432432432432,10.0,0.5652173913043478,7.0,6.0,1,-0.7635025334451397,0,1,-0.7635025334451397
ENSG00000168028,0.1,25.730536682306656,0,0.2,0.0,0,0,25.730536682306656,,4.0,19.0,1.0,8.316278332642735,1,1.0,1.0,1,1,8.300165455596911,8.332391209688558,0.0,,0,0.0,0.0,0,0,,,Media,0.9415083648767232,0.9289921891674936,proteotypicity,P08865,0.3653,12.0,0.0,0.0,0.0,1.0,0.1925925925925926,2.0,0.8333333333333334,1.0,1.0,1,-0.7722137900760426,0,1,-0.7722137900760426
ENSG00000182782,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.306503667313342,1,1.0,1.0,1,1,8.30764286259217,8.305364472034517,0.0,,0,0.0,0.0,0,0,,,Media,0.3097130051801466,0.4169374726649831,abundance,Q8TDS4,0.3106,13.0,7.0,0.0,0.0,1.0,0.0678466076696165,6.0,0.5384615384615384,1.0,0.0,1,-0.7759706523912459,0,1,-0.7759706523912459
ENSG00000236637,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.296455140768956,1,1.0,1.0,1,1,8.30165736027465,8.291252921263261,0.0,,0,0.0,0.0,0,0,,,Media,,,,P05014,0.2751,6.0,0.0,1.0,1.0,0.0,0.1830985915492957,1.0,0.8333333333333334,11.0,1.0,1,-0.7798327724153864,0,1,-0.7798327724153864
ENSG00000248333,0.0,,0,0.0,0.0,0,0,,,3.0,31.0,1.0,8.292749321882592,1,1.0,1.0,1,1,8.286329614337252,8.299169029427928,0.0,,0,0.0,0.0,0,0,,,Media,0.8383972362901699,0.9372519116803976,proteotypicity,P21127,0.4319,40.0,0.0,0.0,0.0,0.0,0.5914396887159533,6.0,0.85,2.0,5.0,1,-0.7812570924153031,0,1,-0.7812570924153031
ENSG00000100197,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.292389781551199,1,1.0,1.0,1,1,8.386089689814918,8.198689873287483,0.0,,0,0.0,0.0,0,0,,,Media,0.8952227067774855,0.6097738380603446,proteotypicity,P10635,0.4124,23.0,0.0,0.0,0.0,1.0,0.1712473572938689,9.0,0.6086956521739131,1.0,5.0,1,-0.7813952806270003,0,1,-0.7813952806270003
ENSG00000211893,0.5,17.135186228316506,0,0.4,0.6,0,0,17.259259328430453,17.052470828240544,1.0,2.0,1.0,8.287014057638729,1,1.0,1.0,1,1,8.282992892928906,8.291035222348551,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P01859,0.3196,14.0,1.0,1.0,0.0,1.0,0.1132075471698113,6.0,0.5714285714285714,4.0,3.0,1,-0.7834614234465365,0,1,-0.7834614234465365
ENSG00000170298,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.251959482666253,1,1.0,1.0,1,1,8.278487695845996,8.22543126948651,0.0,,0,0.0,0.0,0,0,,,Media,0.3542885792780776,0.4999638638744317,proteotypicity,Q3B8N2,0.3782,15.0,0.0,0.0,0.0,0.0,0.0512048192771084,0.0,1.0,2.0,0.0,1,-0.79693454065839,1,1,-0.79693454065839
ENSG00000204531,0.0,,0,0.0,0.0,0,0,,,4.0,5.0,1.0,8.248893216572664,1,1.0,1.0,1,1,8.286284665848262,8.21150176729707,0.0,,0,0.0,0.0,0,0,,,Media,0.4972364325449513,0.4389835765108409,proteotypicity,Q01860,0.2593,10.0,0.0,0.0,0.0,0.0,0.3125,5.0,0.5,4.0,3.0,1,-0.798113050525193,0,1,-0.798113050525193
ENSG00000255974,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.24324322420064,1,1.0,1.0,1,1,8.182126716493167,8.304359731908116,0.0,,0,0.0,0.0,0,0,,,Media,0.8732989608577888,0.7508010060756003,proteotypicity,P11509,0.5485,31.0,0.0,0.0,0.0,1.0,0.3170212765957447,8.0,0.7419354838709677,2.0,4.0,1,-0.8002846075768514,0,1,-0.8002846075768514
ENSG00000133275,0.0,,0,0.0,0.0,0,0,,,4.0,4.0,1.0,6.713961156886481,1,1.0,1.0,1,1,6.764146463908427,6.663775849864534,0.0,-0.071612508738333,0,0.0,0.0,0,0,-0.13150081480261294,-0.011724202674053224,Media,0.6724343922915516,0.8055814709536369,proteotypicity,P78368,0.4004,19.0,0.0,0.0,0.0,0.0,0.3222506393861892,8.0,0.5789473684210527,2.0,3.0,1,-0.8018868750685098,0,1,-0.8018868750685098
ENSG00000197620,0.0,,0,0.0,0.0,0,0,,,0.0,5.0,1.0,8.23273600016933,1,1.0,1.0,1,1,8.183054794610328,8.282417205728333,0.0,,0,0.0,0.0,0,0,,,Media,,,,Q8TE69,0.503,9.0,0.0,0.0,0.0,0.0,0.2164179104477611,1.0,0.8888888888888888,1.0,1.0,1,-0.8043230265580027,0,1,-0.8043230265580027
ENSG00000114978,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.208474904835505,1,1.0,1.0,1,1,8.21163767173434,8.205312137936666,0.0,,0,0.0,0.0,0,0,,,Media,0.6590338727482078,0.9180649438155208,proteotypicity,Q9H8S9,0.3589,9.0,0.0,0.0,0.0,0.0,0.0837696335078534,1.0,0.8888888888888888,1.0,0.0,1,-0.8136477033334946,0,1,-0.8136477033334946
ENSG00000133433,0.0,,0,0.0,0.0,0,0,,,,,0.2,8.453747392901636,0,0.0,0.4,0,0,8.404250740906395,8.503244044896878,1.0,-2.791648766610844,1,1.0,1.0,1,1,-3.511600830974556,-2.0716967022471318,Media,,,,P0CG30,0.3635,10.0,0.0,0.0,0.0,0.0,0.1095890410958904,1.0,0.9,2.0,1.0,1,-0.817509717904263,0,1,-0.817509717904263
ENSG00000131721,0.0,,0,0.0,0.0,0,0,,,,,0.9,8.17674452479066,1,1.0,0.8,1,1,8.215028555101135,8.138460494480183,0.0,,0,0.0,0.0,0,0,,,Media,0.3425396176444239,0.3763378070830805,proteotypicity,Q9BQY4,0.2524,8.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,1.0,0.0,1,-0.8258431765308312,1,1,-0.8258431765308312
ENSG00000267631,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.176295302829034,1,1.0,1.0,1,1,8.193656311980783,8.158934293677286,0.0,,0,0.0,0.0,0,0,,,Media,0.2211037925922559,0.2825530458900244,proteotypicity,A6NKQ9,0.3909,8.0,0.0,1.0,1.0,0.0,0.0884955752212389,0.0,1.0,3.0,0.0,1,-0.8260158335990705,1,1,-0.8260158335990705
ENSG00000169131,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.137611693593804,1,1.0,1.0,1,1,8.16453317537473,8.110690211812878,0.0,,0,0.0,0.0,0,0,,,Media,0.2231874416687818,0.161222822495233,abundance,O60765,0.52,36.0,0.0,0.0,0.0,0.0,0.2220309810671256,18.0,0.5,51.0,10.0,1,-0.84088375887881,0,1,-0.84088375887881
ENSG00000101266,0.0,,0,0.0,0.0,0,0,,,4.0,21.0,1.0,6.796830375902577,1,1.0,1.0,1,1,6.770796871402119,6.822863880403037,0.0,-0.5050816396276775,0,0.0,0.0,0,0,-1.2119582822649897,0.20179500300963454,Media,0.7804718046182779,0.9517570785510708,proteotypicity,P68400,0.3987,18.0,0.0,0.0,0.0,0.0,0.3978201634877384,2.0,0.8888888888888888,2.0,2.0,1,-0.8417323395234813,0,1,-0.8417323395234813
ENSG00000169612,0.0,,0,0.0,0.0,0,0,,,1.0,7.0,0.8,8.135069921042607,1,1.0,0.6,1,0,8.235430098767887,8.034709743317325,0.0,,0,0.0,0.0,0,0,,,Media,0.3960349973354187,0.6314738628106699,proteotypicity,Q9BTL3,0.4868,7.0,0.0,0.0,0.0,0.0,0.5591397849462365,1.0,0.8571428571428571,1.0,0.0,1,-0.8418606812786691,0,1,-0.8418606812786691
ENSG00000188100,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.11778810935995,1,1.0,1.0,1,1,8.093257826609232,8.142318392110665,0.0,,0,0.0,0.0,0,0,,,Media,,,,B3EWG3,0.7511,7.0,0.0,0.0,0.0,0.0,0.7230769230769231,0.0,1.0,3.0,0.0,1,-0.8485028920205322,1,1,-0.8485028920205322
ENSG00000189064,0.0,,0,0.0,0.0,0,0,,,,,1.0,7.369328683929242,1,1.0,1.0,1,1,7.407877801488465,7.330779566370017,0.5,-1.5066673493190057,0,0.4,0.6,0,0,-1.5426148439849023,-1.4707198546531086,Media,0.1297450608331141,0.1414868789286328,proteotypicity,Q6NT46,0.1564,2.0,0.0,0.0,0.0,0.0,0.5760869565217391,0.0,1.0,13.0,0.0,1,-0.860578744801436,1,1,-0.860578744801436
ENSG00000163283,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.233141022163533,1,1.0,1.0,1,1,8.185493004909093,8.280789039417977,0.9,-2.817704260578165,1,0.8,1.0,1,1,-3.892409997423249,-1.7429985237330805,Organoid,0.8657512186983662,0.9455965252914774,proteotypicity,P05187,0.4314,25.0,1.0,0.0,1.0,1.0,0.1913043478260869,6.0,0.76,2.0,2.0,1,-0.8632567405357497,0,1,-0.8632567405357497
ENSG00000289549,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.077447595087307,1,1.0,1.0,1,1,8.078243219779328,8.076651970395286,0.0,,0,0.0,0.0,0,0,,,Media,,,,F5H284,0.4954,9.0,0.0,0.0,0.0,0.0,0.4357142857142857,1.0,0.8888888888888888,7.0,1.0,1,-0.8640076436145402,0,1,-0.8640076436145402
ENSG00000128383,0.0,,0,0.0,0.0,0,0,,,,,1.0,8.06915608243786,1,1.0,1.0,1,1,8.049465129525801,8.088847035349922,0.0,,0,0.0,0.0,0,0,,,Organoid,0.7997439980509197,0.59747899045412,proteotypicity,P31941,0.6084,14.0,0.0,0.0,0.0,0.0,0.0857142857142857,7.0,0.5,1.0,1.0,1,-0.8671944607953866,0,1,-0.8671944607953866
