uniprot	ensg	af_plddt_mean	af_frac_lt50	af_frac_lt70	af_frac_gt90	af_longest_lt50_run	af_coverage	hl_log2_hours	hl_n_values
Q9H9P2	ENSG00000154645	78.88746031746031	0.1666666666666666	0.3134920634920635	0.4841269841269841	27.0	1.0		
Q8WUB2	ENSG00000204856	54.44029304029304	0.4102564102564102	0.8498168498168498	0.0036630036630036	17.0	1.0		
Q9UHF1	ENSG00000172889	78.09176000000001	0.1	0.296	0.336	10.0	1.0		
P40306	ENSG00000205220	94.02820512820512	0.0042735042735042	0.0256410256410256	0.8803418803418803	1.0	1.0	7.514039389640052	6.0
P21583	ENSG00000049130	71.89762096774194	0.1935483870967742	0.4314516129032258	0.282258064516129	23.0	1.0		
Q96DN0	ENSG00000139055	90.56826612903224	0.0685483870967741	0.1088709677419354	0.8588709677419355	10.0	1.0		
A2RU54	ENSG00000188816	64.62498168498169	0.2893772893772894	0.6996336996336996	0.2197802197802197	9.0	1.0		
Q9NWB6	ENSG00000134884	74.93472527472528	0.2527472527472527	0.3626373626373626	0.4725274725274725	57.0	1.0	6.934893874081271	5.0
Q96D96	ENSG00000122986	69.7657142857143	0.2051282051282051	0.4322344322344322	0.1355311355311355	29.0	1.0	6.594817238422573	3.0
Q96EY5	ENSG00000141971	77.26062271062271	0.1648351648351648	0.3223443223443223	0.3956043956043956	33.0	1.0	6.022856027195326	1.0
P23025	ENSG00000136936	81.50305147058825	0.0955882352941176	0.2720588235294117	0.5073529411764706	10.0	1.0		
O95377	ENSG00000189280	78.28179487179487	0.1538461538461538	0.2600732600732601	0.3809523809523809	39.0	1.0		
Q86UD1	ENSG00000184232	91.5060975609756	0.0121951219512195	0.040650406504065	0.7764227642276422	3.0	1.0	5.374343989038501	2.0
Q5T0U0	ENSG00000151773	88.86347985347984	0.0659340659340659	0.1245421245421245	0.7362637362637363	18.0	1.0		
Q9NTM9	ENSG00000119929	91.43571428571428	0.0769230769230769	0.0989010989010989	0.8534798534798534	21.0	1.0	8.07727771977415	2.0
P51504	ENSG00000174255	80.20835164835165	0.1684981684981685	0.1904761904761904	0.4615384615384615	43.0	1.0		
P13765	ENSG00000241106	90.8987854251012	0.0161943319838056	0.1133603238866396	0.7773279352226721	2.0	1.0		
O95096	ENSG00000125820	63.08673992673993	0.3003663003663003	0.7362637362637363	0.2014652014652014	13.0	1.0		
Q9NZQ0	ENSG00000115137	90.64091575091577	0.0293040293040293	0.0732600732600732	0.7728937728937729	5.0	1.0		
Q13243	ENSG00000100650	64.00772058823529	0.3235294117647059	0.5183823529411765	0.0	49.0	1.0	5.623501109620804	6.0
P47756	ENSG00000077549	91.12660516605165	0.0	0.018450184501845	0.6346863468634686	0.0	1.0	7.121808043596592	8.0
O43741	ENSG00000131791	77.7650367647059	0.2352941176470588	0.3125	0.5772058823529411	28.0	1.0		
P31269	ENSG00000078399	61.60794117647059	0.4154411764705882	0.7573529411764706	0.2095588235294117	23.0	1.0		
P35232	ENSG00000167085	89.37929889298893	0.007380073800738	0.044280442804428	0.6715867158671587	1.0	1.0		
O75663	ENSG00000143155	84.79933823529412	0.1580882352941176	0.1948529411764706	0.7095588235294118	15.0	1.0	7.515581579745438	3.0
A1L170	ENSG00000239887	56.24761029411764	0.4080882352941176	0.7941176470588235	0.0	25.0	1.0		
Q5SZI1	ENSG00000187942	81.81004048582996	0.2024291497975708	0.2712550607287449	0.6680161943319838	35.0	1.0		
Q9BXY4	ENSG00000146374	78.62593625498008	0.2231075697211155	0.3227091633466135	0.6454183266932271	36.0	1.0		
Q9H2A3	ENSG00000178403	62.86944852941177	0.3823529411764705	0.7132352941176471	0.2352941176470588	14.0	1.0		
Q6P2I7	ENSG00000255423	68.2452205882353	0.3014705882352941	0.4522058823529412	0.0955882352941176	70.0	1.0		
Q7RTU3	ENSG00000177468	62.72367647058824	0.3823529411764705	0.6948529411764706	0.2426470588235294	14.0	1.0		
P01589	ENSG00000134460	74.05438247011953	0.2908366533864542	0.3625498007968127	0.4581673306772908	39.0	1.0		
Q13162	ENSG00000123131	90.77820512820512	0.0427350427350427	0.1538461538461538	0.8247863247863247	5.0	1.0	6.898268826385485	5.0
Q96FW1	ENSG00000167770	91.93225925925924	0.0555555555555555	0.0777777777777777	0.8777777777777778	15.0	1.0	7.056507663501467	7.0
Q9BWP8	ENSG00000118004	81.71134146341463	0.065040650406504	0.3292682926829268	0.5853658536585366	9.0	1.0		
Q92530	ENSG00000125818	74.86955555555556	0.2111111111111111	0.4592592592592592	0.4888888888888889	14.0	1.0	5.419437764485397	2.0
B6A8C7	ENSG00000248385	86.65082352941177	0.0235294117647058	0.1529411764705882	0.6313725490196078	5.0	1.0		
P22676	ENSG00000172137	76.82298892988929	0.051660516605166	0.2140221402214022	0.007380073800738	7.0	1.0		
Q8IY95	ENSG00000170088	76.7249815498155	0.1586715867158671	0.3210332103321033	0.3542435424354243	30.0	1.0	6.401272069073523	5.0
Q8N2U9	ENSG00000122490	85.53701107011071	0.033210332103321	0.1512915129151291	0.5608856088560885	5.0	1.0		
Q8IUW5	ENSG00000181826	60.92733870967741	0.3387096774193548	0.7419354838709677	0.0927419354838709	26.0	1.0		
P18846	ENSG00000123268	64.8330627306273	0.3542435424354243	0.5867158671586716	0.2029520295202952	19.0	1.0	6.7003148641293695	1.0
P21964	ENSG00000093010	93.96675276752768	0.018450184501845	0.029520295202952	0.8118081180811808	4.0	1.0	6.700273243724204	6.0
O14595	ENSG00000175215	78.34815498154981	0.2583025830258302	0.3247232472324723	0.6531365313653137	61.0	1.0		
Q9Y5M8	ENSG00000144867	86.5909963099631	0.07380073800738	0.1439114391143911	0.6457564575645757	14.0	1.0	6.351557662450426	8.0
P48739	ENSG00000180957	95.39575645756456	0.0	0.007380073800738	0.904059040590406	0.0	1.0	6.468216732062436	6.0
Q5VZY2	ENSG00000203805	91.10442804428044	0.055350553505535	0.1033210332103321	0.8487084870848709	11.0	1.0		
A0PG75	ENSG00000231213	72.55420664206642	0.2767527675276753	0.4059040590405904	0.4354243542435424	51.0	1.0		
Q8N567	ENSG00000131732	70.02487084870847	0.1439114391143911	0.4354243542435424	0.03690036900369	30.0	1.0		
Q9H2C2	ENSG00000173409	81.03656826568265	0.1033210332103321	0.2177121771217712	0.5018450184501845	28.0	1.0		
P41181	ENSG00000167580	91.72918819188192	0.022140221402214	0.1107011070110701	0.7822878228782287	2.0	1.0		
P15407	ENSG00000175592	65.84055350553506	0.2103321033210332	0.7047970479704797	0.2287822878228782	11.0	1.0		
Q9Y5Y2	ENSG00000095906	90.59520295202952	0.018450184501845	0.051660516605166	0.7047970479704797	3.0	1.0	6.445196982381709	6.0
Q9BUJ0	ENSG00000248487	86.18357933579335	0.1365313653136531	0.1771217712177121	0.7158671586715867	27.0	1.0		
Q8TAY7	ENSG00000197245	60.8330258302583	0.3136531365313653	0.7232472324723247	0.047970479704797	23.0	1.0		
Q86TG1	ENSG00000168890	89.69295202952028	0.0959409594095941	0.1254612546125461	0.8154981549815498	26.0	1.0		
Q8NBV4	ENSG00000160539	80.0280442804428	0.2103321033210332	0.2730627306273063	0.5940959409594095	23.0	1.0		
Q96CX3	ENSG00000186446	90.8070110701107	0.066420664206642	0.077490774907749	0.8892988929889298	17.0	1.0		
P09093	ENSG00000142789	96.72297520661157	0.0	0.012396694214876	0.9710743801652892	0.0	1.0		
Q96FV3	ENSG00000048140	88.36055555555556	0.0407407407407407	0.1	0.7185185185185186	6.0	1.0		
P35452	ENSG00000170178	63.22148148148149	0.2925925925925925	0.7444444444444445	0.237037037037037	12.0	1.0		
Q6IQ19	ENSG00000154429	63.041	0.3518518518518518	0.6296296296296297	0.1407407407407407	39.0	1.0		
Q9NQ88	ENSG00000078237	89.73074074074076	0.0629629629629629	0.1	0.7666666666666667	11.0	1.0	5.781202320025852	3.0
Q9H008	ENSG00000107902	97.16470370370372	0.0	0.0074074074074074	0.9592592592592591	0.0	1.0	8.947566810311281	3.0
Q9NPJ6	ENSG00000136146	73.45130111524165	0.2639405204460966	0.3977695167286245	0.4089219330855018	25.0	1.0	5.775524687641946	5.0
P17947	ENSG00000066336	65.4914814814815	0.3777777777777777	0.6555555555555556	0.3259259259259259	16.0	1.0	5.736307214349481	1.0
P15927	ENSG00000117748	79.29048148148148	0.2148148148148148	0.3037037037037037	0.5518518518518518	23.0	1.0	6.759262380459668	5.0
Q8NG11	ENSG00000108219	88.14074074074074	0.0222222222222222	0.1074074074074074	0.674074074074074	2.0	1.0	5.900432123075366	3.0
O95760	ENSG00000137033	66.3697037037037	0.337037037037037	0.4888888888888889	0.3222222222222222	50.0	1.0		
P36980	ENSG00000080910	94.03333333333336	0.0	0.0079365079365079	0.8531746031746031	0.0	1.0	5.628029896605962	2.0
Q9BPX1	ENSG00000087076	96.5362962962963	0.0074074074074074	0.0222222222222222	0.937037037037037	2.0	1.0	4.036854953297367	1.0
Q99967	ENSG00000164442	51.478481481481474	0.5703703703703704	0.9074074074074074	0.0037037037037037	17.0	1.0		
Q14493	ENSG00000163950	69.99851851851852	0.2592592592592592	0.5370370370370371	0.3481481481481481	20.0	1.0	3.668573016475889	1.0
Q9Y5W9	ENSG00000002919	75.10548148148148	0.2111111111111111	0.4592592592592592	0.4962962962962963	13.0	1.0	5.161827232994249	2.0
Q8NET5	ENSG00000235568	76.27907894736842	0.2412280701754386	0.3640350877192982	0.5307017543859649	29.0	1.0	4.799553619187223	1.0
P08861	ENSG00000219073	96.28929752066117	0.0	0.012396694214876	0.9462809917355371	0.0	1.0		
Q9HB03	ENSG00000119915	90.58411111111111	0.0222222222222222	0.0444444444444444	0.7148148148148148	6.0	1.0		
Q3YBM2	ENSG00000106565	70.29755555555556	0.1518518518518518	0.4925925925925926	0.174074074074074	19.0	1.0	4.405311682597445	1.0
Q96SZ5	ENSG00000181915	86.13288888888889	0.074074074074074	0.1629629629629629	0.6777777777777778	16.0	1.0	6.499224039199233	5.0
O00124	ENSG00000104691	77.0791851851852	0.1074074074074074	0.337037037037037	0.2740740740740741	11.0	1.0		
Q00169	ENSG00000174238	95.50185873605948	0.0	0.0037174721189591	0.9070631970260224	0.0	1.0	6.310285582218365	5.0
Q9Y478	ENSG00000111725	77.84858736059479	0.2044609665427509	0.3605947955390334	0.5724907063197026	30.0	1.0		
A5PLL7	ENSG00000240849	90.51944444444445	0.0444444444444444	0.0851851851851851	0.7333333333333333	12.0	1.0		
Q03014	ENSG00000152804	65.05274074074073	0.2	0.7037037037037037	0.1962962962962963	18.0	1.0		
A8MTZ7	ENSG00000214700	53.15130111524164	0.4460966542750929	0.9033457249070632	0.0	47.0	1.0		
O95639	ENSG00000160917	75.93910780669145	0.2342007434944238	0.2788104089219331	0.3717472118959107	62.0	1.0	6.509006945763909	2.0
P29972	ENSG00000240583	90.90757462686564	0.0708955223880597	0.0932835820895522	0.8208955223880597	19.0	1.0		
Q8IW03	ENSG00000215475	73.06479553903345	0.312267657992565	0.4126394052044609	0.5130111524163569	59.0	1.0		
O15260	ENSG00000148248	84.75992537313432	0.0373134328358208	0.1119402985074626	0.4141791044776119	5.0	1.0	7.953096417984589	7.0
P45378	ENSG00000130595	77.3329104477612	0.1529850746268656	0.376865671641791	0.4477611940298507	30.0	1.0		
Q9H426	ENSG00000101098	71.49762081784387	0.3754646840148699	0.449814126394052	0.4460966542750929	41.0	1.0		
Q96G27	ENSG00000239779	58.73457249070633	0.3531598513011152	0.758364312267658	0.0743494423791821	28.0	1.0		
O95297	ENSG00000197965	78.59914529914529	0.1581196581196581	0.3333333333333333	0.5213675213675214	30.0	1.0	3.809877431826315	2.0
Q96K30	ENSG00000139405	59.341412639405206	0.2565055762081784	0.7769516728624535	0.0	26.0	1.0		
Q96LT6	ENSG00000162757	90.66052044609664	0.0260223048327137	0.0669144981412639	0.7620817843866171	7.0	1.0		
P0DPI2	ENSG00000160221	98.01713656387663	0.0	0.0	0.9955947136563876	0.0	1.0		
Q6UXV4	ENSG00000155008	72.03717842323651	0.2282157676348547	0.4149377593360996	0.3443983402489626	53.0	1.0	7.6647032668717	5.0
O43623	ENSG00000019549	64.44835820895523	0.376865671641791	0.5149253731343284	0.0895522388059701	59.0	1.0		
Q8TCF1	ENSG00000104231	83.26104868913858	0.0299625468164794	0.1797752808988764	0.4606741573033708	8.0	1.0	6.144229958830989	3.0
Q8NC06	ENSG00000181513	64.42175373134327	0.3843283582089552	0.5298507462686567	0.2313432835820895	43.0	1.0	5.984919683326296	2.0
Q99895	ENSG00000162438	96.576359832636	0.0	0.0125523012552301	0.9790794979079498	0.0	1.0		
Q96JC9	ENSG00000144597	70.73753731343284	0.208955223880597	0.5074626865671642	0.3171641791044776	11.0	1.0	5.61047860987392	2.0
P05538	ENSG00000232629	89.57809322033899	0.0042372881355932	0.1271186440677966	0.7288135593220338	1.0	1.0		
P04632	ENSG00000126247	75.2592910447761	0.2723880597014925	0.3395522388059701	0.5298507462686567	68.0	1.0	7.556716791543445	8.0
Q9BTT0	ENSG00000143401	76.44160447761193	0.1455223880597015	0.4141791044776119	0.5373134328358209	9.0	1.0	9.397747354067825	3.0
Q96G25	ENSG00000159479	75.52451492537314	0.2313432835820895	0.3544776119402985	0.4253731343283582	38.0	1.0	5.358677571315231	1.0
Q7L2Z9	ENSG00000031691	73.20925373134328	0.2388059701492537	0.3843283582089552	0.3917910447761194	64.0	1.0		
P53701	ENSG00000004961	77.4552808988764	0.2172284644194756	0.2958801498127341	0.5093632958801498	49.0	1.0	5.291806128130395	4.0
Q96D70	ENSG00000198858	76.02182835820895	0.1902985074626865	0.3432835820895522	0.4029850746268656	29.0	1.0		
P78346	ENSG00000148688	84.92595505617979	0.0936329588014981	0.1423220973782771	0.6292134831460674	25.0	1.0	6.037799506439223	2.0
P58340	ENSG00000178053	67.00716417910446	0.3432835820895522	0.5261194029850746	0.2350746268656716	45.0	1.0		
Q15691	ENSG00000101367	80.3508988764045	0.1610486891385767	0.2921348314606741	0.5543071161048689	9.0	1.0	6.5496691707264905	7.0
P27701	ENSG00000085117	88.2858052434457	0.0037453183520599	0.0823970037453183	0.6479400749063671	1.0	1.0	5.412239566263399	3.0
Q9BRQ4	ENSG00000137691	93.67887640449436	0.0299625468164794	0.0374531835205992	0.9101123595505618	8.0	1.0		
Q13261	ENSG00000134470	64.83607594936709	0.4345991561181435	0.6033755274261603	0.2827004219409282	22.0	1.0		
Q9NUN7	ENSG00000078124	93.1769288389513	0.0187265917602996	0.048689138576779	0.8576779026217228	3.0	1.0		
Q9BYD2	ENSG00000143436	91.40632558139534	0.0	0.0372093023255813	0.7441860465116279	0.0	1.0	6.18397275651183	6.0
Q6ZUJ4	ENSG00000188315	62.90692883895132	0.3595505617977528	0.6853932584269663	0.1647940074906367	27.0	1.0		
Q7L8W6	ENSG00000134146	90.0331086142322	0.0524344569288389	0.1086142322097378	0.7752808988764045	13.0	1.0		
P02647	ENSG00000118137	75.05546184738955	0.0522088353413654	0.3172690763052209	0.0240963855421686	7.0	1.0	5.268752511983762	2.0
P35548	ENSG00000120149	67.44086142322098	0.1872659176029962	0.6816479400749064	0.2247191011235955	10.0	1.0		
Q96GR4	ENSG00000160446	87.81370786516854	0.0861423220973782	0.146067415730337	0.7303370786516854	12.0	1.0		
O95813	ENSG00000147869	59.528	0.472	0.636	0.212	58.0	1.0		
Q9NXJ0	ENSG00000071203	71.44685393258428	0.3258426966292135	0.4419475655430712	0.3932584269662921	50.0	1.0		
P01210	ENSG00000181195	58.88543209876544	0.3045267489711934	0.7695473251028807	0.0123456790123456	16.0	1.0		
P01189	ENSG00000115138	56.29219917012448	0.3817427385892116	0.8091286307053942	0.0	40.0	1.0		
O14753	ENSG00000172818	60.06947565543071	0.4232209737827715	0.5205992509363296	0.0337078651685393	92.0	1.0		
Q3KRB8	ENSG00000285077	78.09265917602997	0.146067415730337	0.3033707865168539	0.4269662921348314	19.0	1.0		
Q96PG2	ENSG00000172689	69.59704119850187	0.2659176029962546	0.445692883895131	0.2734082397003745	41.0	1.0		
P09237	ENSG00000137673	91.11369942196532	0.0462427745664739	0.0982658959537572	0.8439306358381503	5.0	1.0		
P08246	ENSG00000197561	93.03382352941178	0.0084033613445378	0.0672268907563025	0.8487394957983193	2.0	1.0	12.330705582865892	2.0
Q6UX65	ENSG00000156171	91.62951127819548	0.0075187969924812	0.0676691729323308	0.7631578947368421	1.0	1.0		
P48060	ENSG00000139278	90.15628571428572	0.0653061224489796	0.1142857142857142	0.7673469387755102	15.0	1.0		
P15428	ENSG00000164120	96.91266917293233	0.0	0.018796992481203	0.9586466165413534	0.0	1.0		
Q9Y287	ENSG00000136156	75.41627819548872	0.2030075187969924	0.3345864661654135	0.4210526315789473	40.0	1.0	3.980208139734687	2.0
O43819	ENSG00000284194	90.70155555555554	0.04	0.0622222222222222	0.7422222222222222	9.0	1.0	6.448008899633212	3.0
Q8TAX0	ENSG00000143867	59.57586466165414	0.4398496240601504	0.6954887218045113	0.0112781954887218	33.0	1.0		
Q8WV22	ENSG00000169189	89.20714285714286	0.0676691729323308	0.1203007518796992	0.793233082706767	14.0	1.0	6.846863093942613	2.0
Q9Y580	ENSG00000076053	65.24822641509434	0.3811320754716981	0.6566037735849056	0.3169811320754717	13.0	1.0	5.366916656991967	3.0
A6NEV1	ENSG00000206260	58.39368421052632	0.3947368421052631	0.7556390977443609	0.0112781954887218	48.0	1.0		
Q5TZF3	ENSG00000183831	80.95071428571428	0.1616541353383458	0.2631578947368421	0.5939849624060151	25.0	1.0		
Q30154	ENSG00000198502	90.006582278481	0.0253164556962025	0.1139240506329113	0.7552742616033755	3.0	1.0		
Q96D21	ENSG00000100302	83.46532319391633	0.11787072243346	0.2053231939163498	0.6007604562737643	16.0	1.0		
A4D2B0	ENSG00000214309	89.13063909774435	0.0864661654135338	0.1541353383458646	0.793233082706767	11.0	1.0		
Q0PNE2	ENSG00000163832	90.37503759398496	0.0150375939849624	0.0789473684210526	0.7518796992481203	2.0	1.0	6.362557555935901	3.0
I3L3R5	ENSG00000262484	70.93843621399178	0.1934156378600823	0.4609053497942387	0.242798353909465	13.0	1.0		
P01911	ENSG00000196126	91.93472573839662	0.0253164556962025	0.080168776371308	0.7974683544303798	3.0	1.0		
Q9NTQ9	ENSG00000189433	78.13830827067669	0.1541353383458646	0.2669172932330827	0.3984962406015037	24.0	1.0		
O00142	ENSG00000166548	91.00530172413796	0.0603448275862069	0.0948275862068965	0.8318965517241379	5.0	1.0		
P26436	ENSG00000134940	61.62426229508197	0.639344262295082	0.6721311475409836	0.3155737704918033	101.0	1.0		
P0DUX1	ENSG00000184616	69.62479245283019	0.3283018867924528	0.5018867924528302	0.4037735849056604	55.0	1.0		
Q8TBG9	ENSG00000163630	76.05524528301886	0.2188679245283019	0.3056603773584905	0.3735849056603773	52.0	1.0		
Q13491	ENSG00000046653	82.29984905660378	0.030188679245283	0.1962264150943396	0.3886792452830189	6.0	1.0		
Q6ZRT6	ENSG00000184814	55.79841509433962	0.4867924528301887	0.8037735849056604	0.0150943396226415	49.0	1.0		
P0DUD3	ENSG00000286137	69.75067924528302	0.3471698113207547	0.5018867924528302	0.3962264150943396	74.0	1.0		
P0DUD2	ENSG00000186645	69.79471698113207	0.3358490566037735	0.5018867924528302	0.4075471698113208	28.0	1.0		
P0DTA3	ENSG00000275976	69.40777358490567	0.3396226415094339	0.5018867924528302	0.4	51.0	1.0		
Q96BI3	ENSG00000117362	91.81116981132077	0.0	0.0792452830188679	0.769811320754717	0.0	1.0	5.3189494635950165	4.0
Q9BQ65	ENSG00000103005	82.95350943396227	0.1471698113207547	0.2150943396226415	0.6377358490566037	31.0	1.0		
A0A494C191	ENSG00000262461	69.82381132075471	0.3320754716981132	0.5018867924528302	0.4075471698113208	35.0	1.0		
Q9H5J4	ENSG00000170522	92.27120754716982	0.0150943396226415	0.0641509433962264	0.8641509433962264	3.0	1.0	5.338353098387148	1.0
Q8IVQ6	ENSG00000175893	87.9845283018868	0.0339622641509433	0.0981132075471698	0.6415094339622641	8.0	1.0		
O60828	ENSG00000102103	70.52867424242424	0.106060606060606	0.4848484848484848	0.0719696969696969	23.0	1.0	6.095850595995082	6.0
P47902	ENSG00000113722	66.68079245283019	0.1547169811320754	0.690566037735849	0.2150943396226415	6.0	1.0		
P10746	ENSG00000188690	93.1209433962264	0.0113207547169811	0.0226415094339622	0.8339622641509434	3.0	1.0	6.432424976804764	1.0
P0DUD1	ENSG00000273520	69.27460377358491	0.3471698113207547	0.5018867924528302	0.4	56.0	1.0		
A0A494C0Z2	ENSG00000286038	69.82467924528302	0.3396226415094339	0.5018867924528302	0.3962264150943396	53.0	1.0		
Q9NV23	ENSG00000152463	90.51505660377356	0.0415094339622641	0.0641509433962264	0.7924528301886793	10.0	1.0		
Q14002	ENSG00000007306	93.4211111111111	0.0	0.0289855072463768	0.8647342995169082	0.0	1.0		
P55064	ENSG00000161798	94.30645283018868	0.0037735849056603	0.0830188679245283	0.8943396226415095	1.0	1.0		
P0DUX0	ENSG00000274570	70.18369811320756	0.3283018867924528	0.4943396226415094	0.4075471698113208	73.0	1.0		
P0DUD4	ENSG00000286014	69.56154716981132	0.3433962264150943	0.5018867924528302	0.3962264150943396	79.0	1.0		
Q5QGZ9	ENSG00000172322	83.13815094339623	0.1283018867924528	0.230188679245283	0.6113207547169811	20.0	1.0		
Q9Y3A0	ENSG00000167113	94.8748085106383	0.0042553191489361	0.0297872340425531	0.9276595744680852	1.0	1.0	3.9359311397522667	1.0
Q6UX52	ENSG00000187997	75.75546938775508	0.2244897959183673	0.2897959183673469	0.4285714285714285	49.0	1.0		
Q96C55	ENSG00000171443	68.86723484848486	0.2159090909090909	0.5492424242424242	0.231060606060606	12.0	1.0		
P61247	ENSG00000145425	83.07277566539923	0.1444866920152091	0.1901140684410646	0.6311787072243346	21.0	1.0	7.11154780994352	8.0
Q9H9Q2	ENSG00000144524	84.93889733840304	0.11787072243346	0.1520912547528517	0.6539923954372624	26.0	1.0	7.984193420701501	4.0
P28070	ENSG00000159377	95.93602739726026	0.0	0.0091324200913242	0.9680365296803652	0.0	1.0	7.00206113003118	8.0
P40313	ENSG00000141086	94.22692640692642	0.0	0.0259740259740259	0.8441558441558441	0.0	1.0		
P40261	ENSG00000166741	96.0921212121212	0.0075757575757575	0.0265151515151515	0.9431818181818182	2.0	1.0	8.399141179809202	1.0
Q96BZ8	ENSG00000105617	74.4942803030303	0.1515151515151515	0.3636363636363636	0.2727272727272727	17.0	1.0	5.688683926835286	1.0
A6NGC4	ENSG00000185561	86.42492424242424	0.125	0.1439393939393939	0.7007575757575758	33.0	1.0		
O95863	ENSG00000124216	57.64246212121213	0.4924242424242424	0.5984848484848485	0.0303030303030303	71.0	1.0		
O95156	ENSG00000144227	70.17764462809916	0.3057851239669421	0.4421487603305785	0.3636363636363636	51.0	1.0		
P43166	ENSG00000168748	97.02609848484848	0.0151515151515151	0.0189393939393939	0.9734848484848484	4.0	1.0		
Q96HV5	ENSG00000163900	83.91141700404859	0.048582995951417	0.1740890688259109	0.4817813765182186	12.0	1.0	6.129056289909522	1.0
Q8WUJ1	ENSG00000167740	93.321652892562	0.012396694214876	0.0702479338842975	0.8925619834710744	3.0	1.0		
Q16594	ENSG00000273841	66.6503787878788	0.3863636363636363	0.5378787878787878	0.303030303030303	36.0	1.0	5.560806648279212	1.0
O75489	ENSG00000213619	89.78372807017544	0.0701754385964912	0.087719298245614	0.8859649122807017	11.0	1.0	7.563699649677192	7.0
Q9NPC6	ENSG00000172399	64.65416666666665	0.1325757575757575	0.6818181818181818	0.0606060606060606	24.0	1.0		
Q8IVN8	ENSG00000164764	89.9332786885246	0.040983606557377	0.0696721311475409	0.7377049180327869	10.0	1.0		
Q9H607	ENSG00000099330	73.5207196969697	0.0833333333333333	0.5378787878787878	0.3977272727272727	5.0	1.0		
Q969U7	ENSG00000128789	92.49719696969696	0.0075757575757575	0.0416666666666666	0.7992424242424242	2.0	1.0	5.488804187372562	1.0
P49863	ENSG00000113088	89.71726890756302	0.0168067226890756	0.0840336134453781	0.7352941176470589	2.0	1.0	7.851358649033513	2.0
P25786	ENSG00000129084	91.84425855513308	0.0684410646387832	0.0988593155893536	0.8669201520912547	16.0	1.0	7.146365016720365	8.0
Q8TD47	ENSG00000280969	95.4744866920152	0.0	0.0038022813688212	0.9771863117870724	0.0	1.0		
P28074	ENSG00000100804	94.91436274509805	0.0098039215686274	0.0196078431372549	0.946078431372549	2.0	1.0	6.316634524521224	4.0
O95633	ENSG00000070404	89.90540084388186	0.0421940928270042	0.1097046413502109	0.759493670886076	4.0	1.0		
P22090	ENSG00000129824	95.43140684410646	0.0	0.0038022813688212	0.9695817490494296	0.0	1.0	8.332974163277221	2.0
E5RIL1	ENSG00000284981	85.28430434782608	0.0782608695652174	0.2217391304347826	0.6652173913043479	10.0	1.0		
Q6ZWI9	ENSG00000251258	83.44722433460076	0.026615969581749	0.1673003802281368	0.4144486692015209	4.0	1.0		
P28068	ENSG00000242574	91.18632653061223	0.0204081632653061	0.0979591836734693	0.8081632653061225	5.0	1.0		
B0FP48	ENSG00000267368	85.35769565217393	0.0739130434782608	0.208695652173913	0.6695652173913044	9.0	1.0		
A6NNA5	ENSG00000165606	66.46250950570342	0.1749049429657794	0.6806083650190115	0.2129277566539923	9.0	1.0		
Q969J5	ENSG00000164485	81.6895867768595	0.128099173553719	0.2231404958677686	0.5330578512396694	23.0	1.0		
P62701	ENSG00000198034	95.6485496183206	0.0	0.0038167938931297	0.9732824427480916	0.0	1.0	6.835191427537597	8.0
Q2MKA7	ENSG00000169218	75.82625514403291	0.1687242798353909	0.3621399176954732	0.4279835390946502	19.0	1.0		
Q99619	ENSG00000111671	87.61851711026615	0.0760456273764258	0.11787072243346	0.6730038022813688	20.0	1.0		
O75431	ENSG00000128654	92.32713740458016	0.0267175572519083	0.0839694656488549	0.8740458015267175	6.0	1.0	7.460685234850391	3.0
P30301	ENSG00000135517	91.03326996197718	0.0760456273764258	0.0950570342205323	0.8136882129277566	20.0	1.0		
Q9NVZ3	ENSG00000157191	69.2851330798479	0.2927756653992395	0.4904942965779467	0.2927756653992395	19.0	1.0	5.7955851451180616	5.0
Q92871	ENSG00000100417	92.86478927203063	0.0229885057471264	0.0421455938697318	0.842911877394636	6.0	1.0		
Q8IXQ9	ENSG00000139160	94.85535714285716	0.0089285714285714	0.0178571428571428	0.8973214285714286	2.0	1.0		
Q8TCZ2	ENSG00000102181	54.48282700421941	0.4219409282700422	0.869198312236287	0.0	26.0	1.0		
P06870	ENSG00000167748	96.39781512605042	0.0	0.0252100840336134	0.9411764705882352	0.0	1.0		
O75494	ENSG00000188529	60.997519083969465	0.3893129770992366	0.6984732824427481	0.1221374045801526	46.0	1.0	6.165952124867389	6.0
Q8N1Q1	ENSG00000185015	96.7568320610687	0.0076335877862595	0.0114503816793893	0.9732824427480916	2.0	1.0		
Q9Y657	ENSG00000106723	81.19809160305344	0.2251908396946564	0.2595419847328244	0.648854961832061	49.0	1.0	5.894308486945337	2.0
P12544	ENSG00000145649	96.63128205128206	0.0	0.0085470085470085	0.9444444444444444	0.0	1.0	8.040350003319732	5.0
O43561	ENSG00000213658	59.35118320610688	0.2633587786259542	0.8282442748091603	0.0572519083969465	11.0	1.0	7.321603451979465	2.0
Q16635	ENSG00000102125	94.84637404580153	0.0038167938931297	0.0229007633587786	0.9122137404580152	1.0	1.0		
Q86VU5	ENSG00000165644	89.25538167938933	0.1335877862595419	0.1641221374045801	0.8282442748091603	30.0	1.0		
Q6PID6	ENSG00000113638	79.83660305343513	0.1030534351145038	0.3091603053435114	0.4923664122137404	8.0	1.0		
Q5UCC4	ENSG00000161671	80.30839662447256	0.1561181434599156	0.2658227848101265	0.5527426160337553	18.0	1.0		
