uniprot	pep_n_7_30	pep_n_unique	pep_frac_unique	pep_n_unique_mz	pep_n_clean	pep_clean_per_kda	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_frac_ptm_site	pep_frac_disulfide	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_shared_genes	pep_frac_shared	pep_max_gap	pep_coverage_7_30	pep_coverage_clean
O60813	26	4	0.15384615384615385	4	1	0.01808090652440939	0.34615384615384615	0.5384615384615384	0.038461538461538464	0.46153846153846156	0.0	0.0	0.23201579706447856	0.0	0.0	9	0.8461538461538461	30	0.8284518828451883	0.03556485355648536
O75071	27	27	1.0	27	18	0.32728922523228804	0.3333333333333333	0.037037037037037035	0.1111111111111111	0.37037037037037035	0.0	0.0	-0.49001155679029984	0.14814814814814814	0.037037037037037035	0	0.0	37	0.7434343434343434	0.4808080808080808
O75200	17	2	0.11764705882352941	2	0	0.0	0.17647058823529413	0.5294117647058824	0.0	0.7058823529411765	0.0	0.0	-0.4775211888214985	0.23529411764705882	0.11764705882352941	11	0.8823529411764706	27	0.6014492753623188	0.0
O75264	5	5	1.0	5	4	0.2674728796938511	0.2	0.0	0.0	0.6	0.0	0.0	-1.2208351648351647	0.6	0.2	0	0.0	27	0.5307692307692308	0.4307692307692308
O76042	5	5	1.0	5	0	0.0	0.4	1.0	0.2	0.4	0.0	0.0	0.44522843822843816	0.0	0.2	0	0.0	43	0.5073529411764706	0.0
O95177	3	3	1.0	3	2	0.15859383320811313	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	-1.027536231884058	0.0	0.0	0	0.0	55	0.44	0.256
O95397	20	8	0.4	8	1	0.02298278718851008	0.3	0.25	0.15	0.7	0.0	0.0	-0.000397483072483118	0.0	0.1	1	0.6	43	0.6572890025575447	0.03836317135549872
O95473	4	4	1.0	4	3	0.11626472000166933	0.25	0.0	0.0	0.5	0.0	0.0	-0.13502705627705622	0.0	0.0	0	0.0	46	0.2222222222222222	0.19230769230769232
O95561	10	10	1.0	10	5	0.23590441680513338	0.5	0.3	0.0	0.2	0.0	0.0	-0.2759644383394384	0.0	0.0	0	0.0	20	0.6939890710382514	0.3989071038251366
O95567	13	13	1.0	13	9	0.27578331231833475	0.15384615384615385	0.23076923076923078	0.0	0.5384615384615384	0.0	0.0	-0.2188321645674587	0.0	0.0	0	0.0	38	0.5206896551724138	0.35172413793103446
O95626	8	7	0.875	7	5	0.33791148804400184	0.0	0.25	0.125	0.5	0.0	0.0	-0.21876913795017244	0.0	0.0	3	0.125	29	0.8320610687022901	0.5114503816793893
O95873	12	12	1.0	12	10	0.31555385991735313	0.16666666666666666	0.0	0.0	0.5833333333333334	0.0	0.0	-1.030838998963999	0.25	0.0	0	0.0	51	0.5510204081632653	0.41836734693877553
O96002	3	3	1.0	3	2	0.14877711047992123	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	-0.4501262626262624	0.3333333333333333	0.3333333333333333	0	0.0	48	0.35135135135135137	0.15315315315315314
P02728	1	1	1.0	1	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-1.3900000000000001	0.0	0.0	0	0.0	10	1.0	0.0
P02729	1	1	1.0	1	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-1.2874999999999999	0.0	0.0	0	0.0	8	1.0	0.0
P09565	7	7	1.0	7	2	0.16557509061195758	0.14285714285714285	0.5714285714285714	0.0	0.2857142857142857	0.0	0.0	-0.5734013605442178	0.14285714285714285	0.0	0	0.0	30	0.9203539823008849	0.1415929203539823
P0C221	49	48	0.9795918367346939	48	33	0.3526876029672567	0.1836734693877551	0.08163265306122448	0.08163265306122448	0.7142857142857143	0.0	0.0	-0.4083491064897839	0.061224489795918366	0.02040816326530612	1	0.02040816326530612	47	0.6406052963430012	0.4060529634300126
P0C2L3	6	4	0.6666666666666666	4	3	0.16503560710887968	0.16666666666666666	0.5	0.0	0.5	0.0	0.0	-0.2317840722495895	0.16666666666666666	0.16666666666666666	1	0.3333333333333333	29	0.8072289156626506	0.42168674698795183
P0C2S0	5	5	1.0	5	1	0.111428660247083	0.6	0.4	0.2	0.4	0.0	0.0	0.3276992753623188	0.0	0.2	0	0.0	23	0.9629629629629629	0.09876543209876543
P0C2W7	7	5	0.7142857142857143	5	4	0.12779604194595418	0.2857142857142857	0.0	0.0	0.7142857142857143	0.0	0.0	-0.7326664876476906	0.2857142857142857	0.14285714285714285	1	0.2857142857142857	106	0.4080267558528428	0.25752508361204013
P0C2Y1	20	14	0.7	14	6	0.12484301113072248	0.15	0.25	0.15	0.8	0.0	0.0	-0.9058560606060606	0.25	0.0	9	0.3	36	0.667458432304038	0.1543942992874109
P0C671	27	27	1.0	27	18	0.2503952988426647	0.1111111111111111	0.2222222222222222	0.07407407407407407	0.6296296296296297	0.0	0.0	-0.673298586648954	0.18518518518518517	0.0	0	0.0	39	0.5904907975460123	0.3619631901840491
P0C672	10	10	1.0	10	5	0.1757975733842716	0.2	0.3	0.2	0.6	0.1	0.0	-0.19888371813371805	0.2	0.2	0	0.0	44	0.5846774193548387	0.2620967741935484
P0C6C1	35	35	1.0	35	22	0.3778749973803826	0.17142857142857143	0.2	0.08571428571428572	0.6571428571428571	0.0	0.0	-0.4445997270621331	0.05714285714285714	0.02857142857142857	0	0.0	27	0.8037383177570093	0.514018691588785
P0C6P0	5	5	1.0	5	2	0.17815759074192694	0.2	0.6	0.0	0.0	0.0	0.0	0.46445384615384616	0.0	0.0	0	0.0	25	0.82	0.29
P0C7L1	4	4	1.0	4	0	0.0	0.0	0.75	0.25	0.25	0.25	0.75	0.11476190476190473	0.0	0.0	0	0.0	30	0.5773195876288659	0.0
P0C7M6	7	7	1.0	7	6	0.32897185391878275	0.14285714285714285	0.14285714285714285	0.0	0.2857142857142857	0.0	0.0	0.10854256854256858	0.0	0.14285714285714285	0	0.0	33	0.44155844155844154	0.38311688311688313
P0C7M8	12	12	1.0	12	6	0.2509308062037416	0.25	0.3333333333333333	0.0	0.5	0.0	0.16666666666666666	-0.25463569787818513	0.0	0.08333333333333333	0	0.0	33	0.7009345794392523	0.29906542056074764
P0C7N4	14	6	0.42857142857142855	6	5	0.1280716073085551	0.14285714285714285	0.07142857142857142	0.0	0.5	0.0	0.0	-0.5415619202226346	0.07142857142857142	0.0	1	0.5714285714285714	46	0.5317919075144508	0.2023121387283237
P0C7N8	8	4	0.5	4	1	0.029414040643230666	0.375	0.5	0.125	0.625	0.0	0.125	0.42663346525478874	0.0	0.25	1	0.5	76	0.4491803278688525	0.022950819672131147
P0C7P2	6	6	1.0	6	2	0.17048946863838776	0.5	0.5	0.16666666666666666	0.0	0.0	0.0	0.17403602589361103	0.0	0.3333333333333333	0	0.0	20	0.7757009345794392	0.2336448598130841
P0C7T7	21	21	1.0	21	15	0.3868477994789113	0.047619047619047616	0.23809523809523808	0.0	0.5238095238095238	0.0	0.0	-0.596945065516494	0.14285714285714285	0.047619047619047616	0	0.0	20	0.7300275482093664	0.49586776859504134
P0C7T8	2	2	1.0	2	1	0.04253981416416079	0.5	0.0	0.0	0.5	0.0	0.0	-0.3635869565217389	0.5	0.5	0	0.0	58	0.14285714285714285	0.03686635944700461
P0C7V0	14	14	1.0	14	10	0.3433141088417291	0.14285714285714285	0.14285714285714285	0.0	0.5714285714285714	0.0	0.0	-0.9171744183566845	0.21428571428571427	0.07142857142857142	0	0.0	35	0.7121771217712177	0.4280442804428044
P0C7V4	23	0	0.0	0	0	0.0	0.17391304347826086	0.21739130434782608	0.043478260869565216	0.782608695652174	0.0	0.0	-0.5768247078372936	0.08695652173913043	0.043478260869565216	20	1.0	41	0.6637931034482759	0.0
P0C7V6	31	12	0.3870967741935484	12	6	0.0685816219746877	0.1935483870967742	0.3548387096774194	0.06451612903225806	0.45161290322580644	0.0	0.0	-0.6095518213842489	0.12903225806451613	0.03225806451612903	1	0.6129032258064516	192	0.543451652386781	0.09424724602203183
P0C7V8	23	17	0.7391304347826086	17	10	0.1405544114460506	0.08695652173913043	0.2608695652173913	0.043478260869565216	0.391304347826087	0.0	0.0	-0.37606356331184715	0.17391304347826086	0.0	2	0.2608695652173913	58	0.4960380348652932	0.2202852614896989
P0C7V9	13	5	0.38461538461538464	5	2	0.0749118726906847	0.38461538461538464	0.38461538461538464	0.07692307692307693	0.7692307692307693	0.0	0.0	-0.3026126613567076	0.07692307692307693	0.0	1	0.6153846153846154	27	0.8162393162393162	0.08547008547008547
P0C7W0	3	3	1.0	3	0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	-0.2764790764790765	0.0	0.0	0	0.0	42	0.21164021164021163	0.0
P0C7W8	23	0	0.0	0	0	0.0	0.17391304347826086	0.21739130434782608	0.043478260869565216	0.782608695652174	0.0	0.0	-0.5968247078372936	0.08695652173913043	0.043478260869565216	20	1.0	41	0.6637931034482759	0.0
P0C7W9	23	1	0.043478260869565216	1	0	0.0	0.17391304347826086	0.21739130434782608	0.043478260869565216	0.782608695652174	0.0	0.0	-0.5843126305426076	0.08695652173913043	0.043478260869565216	20	0.9565217391304348	41	0.6637931034482759	0.0
P0C7X0	23	0	0.0	0	0	0.0	0.17391304347826086	0.21739130434782608	0.043478260869565216	0.782608695652174	0.0	0.0	-0.6020420991416414	0.08695652173913043	0.043478260869565216	20	1.0	41	0.6637931034482759	0.0
P0C7X3	17	7	0.4117647058823529	7	2	0.0512127901539276	0.29411764705882354	0.5882352941176471	0.11764705882352941	0.5882352941176471	0.0	0.0	0.023583144824395313	0.0	0.11764705882352941	1	0.5882352941176471	32	0.7732558139534884	0.08139534883720931
P0C7X4	9	9	1.0	9	2	0.08837973246846839	0.4444444444444444	0.3333333333333333	0.1111111111111111	0.8888888888888888	0.0	0.0	-0.5123237546766959	0.1111111111111111	0.0	0	0.0	43	0.5970149253731343	0.11442786069651742
P0C851	7	7	1.0	7	3	0.19576727888507958	0.42857142857142855	0.42857142857142855	0.0	0.7142857142857143	0.0	0.0	0.08611035525321238	0.0	0.2857142857142857	0	0.0	27	0.7299270072992701	0.17518248175182483
P0C853	3	3	1.0	3	1	0.08641922676665613	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	-0.7431884057971015	0.3333333333333333	0.0	0	0.0	42	0.5238095238095238	0.06666666666666667
P0C854	11	11	1.0	11	5	0.2119772865620118	0.2727272727272727	0.36363636363636365	0.0	0.2727272727272727	0.09090909090909091	0.0	-0.08136280386280391	0.0	0.18181818181818182	0	0.0	27	0.7407407407407407	0.23148148148148148
P0C864	11	11	1.0	11	5	0.29806535466010287	0.09090909090909091	0.45454545454545453	0.0	0.2727272727272727	0.0	0.0	0.11608951654406202	0.0	0.0	0	0.0	22	0.950920245398773	0.4049079754601227
P0C866	10	9	0.9	9	5	0.16219318781300163	0.2	0.1	0.2	0.5	0.0	0.0	-0.229913900913901	0.0	0.0	1	0.1	66	0.5642857142857143	0.3142857142857143
P0C874	38	3	0.07894736842105263	3	2	0.019540020333376294	0.2631578947368421	0.23684210526315788	0.13157894736842105	0.34210526315789475	0.0	0.0	-0.3980328876857507	0.05263157894736842	0.0	2	0.9210526315789473	68	0.5932388222464559	0.029443838604143947
P0CAT3	3	3	1.0	3	1	0.07481194710691051	0.6666666666666666	0.0	0.0	0.6666666666666666	0.0	0.0	-1.0254545454545456	0.3333333333333333	0.0	0	0.0	34	0.4344262295081967	0.09016393442622951
P0CB33	24	11	0.4583333333333333	11	2	0.042074819700653805	0.16666666666666666	0.5	0.16666666666666666	0.5	0.0	0.0	-0.7545315671558478	0.125	0.0	163	0.5416666666666666	23	0.6990291262135923	0.050970873786407765
P0CB48	18	15	0.8333333333333334	15	9	0.19345971486143015	0.3888888888888889	0.2222222222222222	0.1111111111111111	0.5555555555555556	0.0	0.0	-0.9188881421852437	0.3333333333333333	0.05555555555555555	1	0.16666666666666666	37	0.515	0.2
P0CE71	7	2	0.2857142857142857	2	0	0.0	0.5714285714285714	0.14285714285714285	0.0	0.2857142857142857	0.0	0.0	-0.6154100654408536	0.14285714285714285	0.0	1	0.7142857142857143	29	0.8623853211009175	0.0
P0CF75	17	17	1.0	17	8	0.19857317983922124	0.4117647058823529	0.17647058823529413	0.058823529411764705	0.4117647058823529	0.0	0.0	-0.0861145740073076	0.058823529411764705	0.11764705882352941	0	0.0	60	0.726775956284153	0.2459016393442623
P0CF97	32	30	0.9375	30	14	0.1842458995551332	0.28125	0.34375	0.0625	0.5	0.0	0.0	-0.14401041352008848	0.03125	0.0625	1	0.0625	32	0.7290715372907154	0.2983257229832572
P0CG00	24	12	0.5	12	4	0.07116437575117428	0.25	0.375	0.0	0.7916666666666666	0.0	0.0	-0.5865754006090105	0.08333333333333333	0.0	17	0.5	52	0.6378269617706237	0.10663983903420524
P0CG23	13	13	1.0	13	7	0.09354214785413477	0.07692307692307693	0.3076923076923077	0.07692307692307693	0.5384615384615384	0.0	0.0	-0.8675780416165032	0.07692307692307693	0.0	0	0.0	170	0.26100151745068284	0.11836115326251896
P0CG24	23	16	0.6956521739130435	16	8	0.18207475335483103	0.043478260869565216	0.6521739130434783	0.0	0.30434782608695654	0.0	0.0	-0.9121413972500928	0.2608695652173913	0.0	17	0.30434782608695654	15	0.7572559366754618	0.24010554089709762
P0CG31	29	8	0.27586206896551724	8	2	0.03359429870508969	0.06896551724137931	0.3793103448275862	0.0	0.4482758620689655	0.0	0.0	-0.7586352994656081	0.13793103448275862	0.034482758620689655	63	0.7241379310344828	28	0.7375478927203065	0.032567049808429116
P0CG32	20	14	0.7	13	5	0.1107860681133106	0.2	0.2	0.15	0.7	0.0	0.0	-0.37219391841818317	0.2	0.1	1	0.3	57	0.6501240694789082	0.15384615384615385
P0CG33	28	2	0.07142857142857142	2	1	0.012523851397112866	0.2857142857142857	0.10714285714285714	0.0	0.75	0.0	0.0	-0.9650597877364183	0.21428571428571427	0.0	6	0.9285714285714286	48	0.5007215007215007	0.01875901875901876
P0CG41	41	0	0.0	0	0	0.0	0.1951219512195122	0.07317073170731707	0.0	0.6097560975609756	0.0	0.0	-0.8392196138998222	0.07317073170731707	0.0	7	1.0	40	0.6126126126126126	0.0
P0CH99	15	1	0.06666666666666667	1	0	0.0	0.26666666666666666	0.3333333333333333	0.06666666666666667	0.7333333333333333	0.0	0.0	-0.36508811802232866	0.06666666666666667	0.0	15	0.9333333333333333	43	0.5833333333333334	0.0
P0CI00	16	2	0.125	2	1	0.028810879108357744	0.25	0.3125	0.0625	0.75	0.0	0.0	-0.42441296778879023	0.0625	0.0	15	0.875	43	0.6066666666666667	0.023333333333333334
P0CI01	18	1	0.05555555555555555	1	0	0.0	0.4444444444444444	0.2222222222222222	0.0	0.5555555555555556	0.0	0.0	-0.5530748323992705	0.16666666666666666	0.05555555555555555	19	0.9444444444444444	30	0.6492537313432836	0.0
P0CJ68	1	0	0.0	0	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7764705882352941	0.0	0.0	3	1.0	17	0.7083333333333334	0.0
P0CJ69	1	0	0.0	0	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7764705882352941	0.0	0.0	3	1.0	17	0.6071428571428571	0.0
P0CJ70	1	1	1.0	1	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9	0.0	0.0	0	0.0	16	0.6666666666666666	0.0
P0CJ71	1	1	1.0	1	0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.7666666666666666	0.0	0.0	0	0.0	21	0.75	0.0
P0CJ73	1	1	1.0	1	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.42352941176470593	0.0	0.0	0	0.0	17	0.7083333333333334	0.0
P0CJ74	2	2	1.0	2	1	0.37800379482318863	0.5	0.5	0.0	1.0	0.0	0.0	0.8535714285714286	0.0	0.5	0	0.0	14	0.875	0.2916666666666667
P0CJ75	1	0	0.0	0	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7764705882352941	0.0	0.0	3	1.0	17	0.7083333333333334	0.0
P0CJ76	1	1	1.0	1	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7882352941176473	0.0	0.0	0	0.0	17	0.7083333333333334	0.0
P0CJ77	2	2	1.0	2	1	0.35655859818639124	0.0	0.5	0.0	1.0	0.0	0.0	0.8507142857142858	0.0	0.5	0	0.0	10	0.7083333333333334	0.2916666666666667
P0CJ78	33	32	0.9696969696969697	32	17	0.15314475569088198	0.15151515151515152	0.36363636363636365	0.0	0.42424242424242425	0.0	0.0	-0.3301577250735005	0.06060606060606061	0.0	1	0.030303030303030304	82	0.3720491029272899	0.15769593956562794
P0CJ85	14	0	0.0	0	0	0.0	0.07142857142857142	0.0	0.0	0.5	0.0	0.0	-0.6896209423771537	0.21428571428571427	0.0	12	1.0	73	0.37735849056603776	0.0
P0CJ86	14	0	0.0	0	0	0.0	0.07142857142857142	0.0	0.0	0.5	0.0	0.0	-0.6896209423771537	0.21428571428571427	0.0	12	1.0	73	0.37735849056603776	0.0
P0CJ87	15	1	0.06666666666666667	1	1	0.02232206328733992	0.06666666666666667	0.0	0.0	0.4666666666666667	0.0	0.0	-0.6956002358738491	0.2	0.0	12	0.9333333333333333	73	0.44786729857819907	0.06872037914691943
P0CJ88	14	0	0.0	0	0	0.0	0.07142857142857142	0.0	0.0	0.5	0.0	0.0	-0.6896209423771537	0.21428571428571427	0.0	12	1.0	73	0.37735849056603776	0.0
P0CJ89	14	0	0.0	0	0	0.0	0.07142857142857142	0.0	0.0	0.5	0.0	0.0	-0.6896209423771537	0.21428571428571427	0.0	12	1.0	73	0.37735849056603776	0.0
P0CJ90	14	0	0.0	0	0	0.0	0.07142857142857142	0.0	0.0	0.5	0.0	0.0	-0.6896209423771537	0.21428571428571427	0.0	12	1.0	73	0.37735849056603776	0.0
P0CJ92	30	4	0.13333333333333333	4	0	0.0	0.2	0.23333333333333334	0.03333333333333333	0.7333333333333333	0.0	0.0	-0.6574974007474008	0.13333333333333333	0.0	14	0.8666666666666667	56	0.5379746835443038	0.0
P0CK96	17	7	0.4117647058823529	7	6	0.13714590425525985	0.23529411764705882	0.17647058823529413	0.0	0.0	0.0	0.0	0.5299100572629984	0.0	0.35294117647058826	1	0.5882352941176471	55	0.6987654320987654	0.22469135802469137
P0CL80	2	0	0.0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.1769841269841272	1.0	0.0	13	1.0	56	0.13675213675213677	0.0
P0CL81	2	0	0.0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.1769841269841272	1.0	0.0	13	1.0	56	0.13675213675213677	0.0
P0CL83	14	3	0.21428571428571427	3	1	0.0420890212084099	0.2857142857142857	0.2857142857142857	0.0	0.5714285714285714	0.0	0.0	0.20521995464852605	0.07142857142857142	0.14285714285714285	3	0.7857142857142857	25	0.7951219512195122	0.06829268292682927
P0CL84	9	0	0.0	0	0	0.0	0.4444444444444444	0.2222222222222222	0.0	0.5555555555555556	0.0	0.0	0.5724056437389771	0.0	0.2222222222222222	3	1.0	25	0.746268656716418	0.0
P0CL85	9	2	0.2222222222222222	2	0	0.0	0.4444444444444444	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.6151040564373897	0.0	0.2222222222222222	3	0.7777777777777778	25	0.7611940298507462	0.0
P0CV98	11	0	0.0	0	0	0.0	0.18181818181818182	0.36363636363636365	0.18181818181818182	0.5454545454545454	0.0	0.0	-0.5596978327361103	0.18181818181818182	0.18181818181818182	14	1.0	45	0.41233766233766234	0.0
P0CV99	11	0	0.0	0	0	0.0	0.18181818181818182	0.36363636363636365	0.18181818181818182	0.5454545454545454	0.0	0.0	-0.5596978327361103	0.18181818181818182	0.18181818181818182	14	1.0	51	0.40445859872611467	0.0
P0CW00	11	2	0.18181818181818182	2	1	0.028470209771102383	0.18181818181818182	0.36363636363636365	0.18181818181818182	0.6363636363636364	0.0	0.0	-0.5154189537203892	0.18181818181818182	0.18181818181818182	14	0.8181818181818182	45	0.4253246753246753	0.06168831168831169
P0CW19	4	0	0.0	0	0	0.0	0.25	0.75	0.25	0.75	0.0	0.0	-0.4872767857142858	0.0	0.0	1	1.0	40	0.4444444444444444	0.0
P0CW21	4	4	1.0	4	2	0.32451731203332035	0.5	0.25	0.0	0.75	0.0	0.0	-0.5518668831168833	0.25	0.0	0	0.0	12	0.75	0.34615384615384615
P0CW24	22	22	1.0	22	11	0.2508702049114758	0.22727272727272727	0.2727272727272727	0.09090909090909091	0.6363636363636364	0.0	0.0	-0.0661756599274037	0.0	0.045454545454545456	0	0.0	35	0.7619047619047619	0.3032581453634085
P0CW27	22	22	1.0	22	17	0.34922168346721205	0.18181818181818182	0.045454545454545456	0.0	0.4090909090909091	0.0	0.0	-0.15125693268084575	0.0	0.0	0	0.0	31	0.5831435079726651	0.43507972665148065
P0DI80	1	1	1.0	1	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.2571428571428572	0.0	0.0	0	0.0	55	0.11290322580645161	0.0
P0DJ93	2	2	1.0	2	2	0.1933435051506067	0.0	0.0	0.0	0.5	0.0	0.0	-1.353939393939394	0.5	0.0	0	0.0	37	0.45054945054945056	0.45054945054945056
P0DJG4	28	28	1.0	28	19	0.35852213048845283	0.07142857142857142	0.21428571428571427	0.03571428571428571	0.6785714285714286	0.0	0.0	-0.7562968605642479	0.21428571428571427	0.03571428571428571	0	0.0	38	0.7139784946236559	0.4258064516129032
P0DJH9	12	12	1.0	12	8	0.344907460545611	0.16666666666666666	0.16666666666666666	0.08333333333333333	0.5	0.0	0.0	-0.565358869978968	0.08333333333333333	0.0	0	0.0	27	0.8181818181818182	0.45454545454545453
P0DJR0	9	9	1.0	9	5	0.20452083506081617	0.2222222222222222	0.3333333333333333	0.0	0.5555555555555556	0.0	0.0	-0.13331569664903	0.0	0.0	0	0.0	38	0.6175115207373272	0.3225806451612903
P0DKV0	59	17	0.288135593220339	17	8	0.06133071051288491	0.23728813559322035	0.288135593220339	0.06779661016949153	0.5423728813559322	0.0	0.0	-0.6896821803873674	0.11864406779661017	0.0	6	0.711864406779661	62	0.6388888888888888	0.07154882154882154
P0DKX0	36	19	0.5277777777777778	19	11	0.15330209344722429	0.1388888888888889	0.19444444444444445	0.1111111111111111	0.4444444444444444	0.0	0.0	-0.5988564896907766	0.08333333333333333	0.0	163	0.4722222222222222	23	0.5852090032154341	0.1752411575562701
P0DKX4	3	3	1.0	3	1	0.09024814449494536	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	-0.9548654244306419	0.3333333333333333	0.0	0	0.0	43	0.3894736842105263	0.07368421052631578
P0DL12	5	5	1.0	5	2	0.15011097285413497	0.4	0.4	0.0	0.6	0.0	0.0	-0.6310068579155802	0.2	0.2	0	0.0	33	0.635593220338983	0.2033898305084746
P0DMB1	4	0	0.0	0	0	0.0	0.25	0.0	0.0	0.75	0.0	0.0	-1.4807954545454547	0.5	0.0	1	1.0	55	0.2007168458781362	0.0
P0DMB2	4	4	1.0	4	1	0.07482843403988923	0.25	0.25	0.25	0.75	0.0	0.0	-0.4255463286713286	0.0	0.25	0	0.0	31	0.5555555555555556	0.1111111111111111
P0DMP1	1	0	0.0	0	0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7764705882352941	0.0	0.0	3	1.0	17	0.7083333333333334	0.0
P0DMQ5	4	4	1.0	4	4	0.25923746320944446	0.0	0.0	0.0	0.75	0.0	0.0	-1.29	0.25	0.0	0	0.0	68	0.40522875816993464	0.40522875816993464
P0DMR1	18	0	0.0	0	0	0.0	0.2777777777777778	0.05555555555555555	0.1111111111111111	0.5555555555555556	0.0	0.0	-0.5440047298380633	0.2222222222222222	0.05555555555555555	4	1.0	34	0.6279863481228669	0.0
P0DMR2	4	1	0.25	1	0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	-0.4967261904761905	0.25	0.0	1	0.75	33	0.3684210526315789	0.0
P0DMR3	13	13	1.0	13	5	0.219837534314709	0.3076923076923077	0.46153846153846156	0.0	0.46153846153846156	0.0	0.0	-0.2906582028024633	0.07692307692307693	0.07692307692307693	0	0.0	21	0.81	0.335
P0DMT0	3	3	1.0	3	3	0.5779273648666601	0.0	0.0	0.0	0.0	0.0	0.0	0.7384015594541911	0.0	0.3333333333333333	0	0.0	19	0.8478260869565217	0.8478260869565217
P0DMU7	9	0	0.0	0	0	0.0	0.4444444444444444	0.2222222222222222	0.1111111111111111	1.0	0.0	0.0	-0.320954357477346	0.1111111111111111	0.0	8	1.0	29	0.6507936507936508	0.0
P0DMU8	9	0	0.0	0	0	0.0	0.4444444444444444	0.2222222222222222	0.1111111111111111	1.0	0.0	0.0	-0.320954357477346	0.1111111111111111	0.0	8	1.0	29	0.6507936507936508	0.0
P0DMV0	9	0	0.0	0	0	0.0	0.4444444444444444	0.2222222222222222	0.1111111111111111	1.0	0.0	0.0	-0.320954357477346	0.1111111111111111	0.0	8	1.0	29	0.6507936507936508	0.0
P0DN25	15	15	1.0	15	7	0.19245026230646628	0.2	0.2	0.13333333333333333	0.4666666666666667	0.13333333333333333	0.0	-0.13788924386063978	0.13333333333333333	0.2	0	0.0	42	0.7111111111111111	0.3523809523809524
P0DN26	9	0	0.0	0	0	0.0	0.4444444444444444	0.3333333333333333	0.2222222222222222	0.6666666666666666	0.0	0.0	-0.31581083525527975	0.0	0.0	7	1.0	27	0.676829268292683	0.0
P0DO92	5	5	1.0	5	3	0.33346625172150823	0.4	0.2	0.0	0.6	0.0	0.0	-0.705530303030303	0.2	0.0	0	0.0	30	0.8795180722891566	0.37349397590361444
P0DO97	17	17	1.0	17	10	0.30808490329907445	0.29411764705882354	0.29411764705882354	0.0	0.8235294117647058	0.0	0.0	-0.55665197222354	0.11764705882352941	0.0	0	0.0	26	0.7876712328767124	0.3527397260273973
P0DOY5	0	0		0	0	0.0										0		5	0.0	0.0
P0DP75	7	7	1.0	7	3	0.21007956993748514	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	-0.6421691403834261	0.14285714285714285	0.0	0	0.0	22	0.5925925925925926	0.2222222222222222
P0DPA3	11	9	0.8181818181818182	9	3	0.1196659180207547	0.2727272727272727	0.36363636363636365	0.09090909090909091	0.18181818181818182	0.0	0.0	-0.3149471740380832	0.09090909090909091	0.0	1	0.18181818181818182	33	0.6978723404255319	0.1829787234042553
P0DPD5	29	21	0.7241379310344828	21	12	0.20299977319831658	0.1724137931034483	0.1724137931034483	0.10344827586206896	0.3793103448275862	0.0	0.0	-0.7658202013711761	0.2413793103448276	0.0	163	0.27586206896551724	23	0.6140350877192983	0.24171539961013644
P0DPE3	15	15	1.0	15	10	0.2980039144595038	0.06666666666666667	0.2	0.06666666666666667	0.6666666666666666	0.06666666666666667	0.0	-0.46064537859801014	0.0	0.0	0	0.0	41	0.6529968454258676	0.39747634069400634
P0DPF2	230	12	0.05217391304347826	12	0	0.0	0.09130434782608696	0.45217391304347826	0.0	0.9043478260869565	0.0	0.0	-0.959316730113338	0.27391304347826084	0.004347826086956522	11	0.9478260869565217	39	0.6504705204532361	0.0
P0DPF6	5	5	1.0	5	2	0.09066290885615609	0.4	0.4	0.0	0.6	0.0	0.0	-0.43098095238095235	0.0	0.0	0	0.0	36	0.4354066985645933	0.11961722488038277
P0DPH9	3	0	0.0	0	0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	-1.214734299516908	0.3333333333333333	0.0	1	1.0	23	0.39814814814814814	0.0
P0DPI3	15	0	0.0	0	0	0.0	0.0	0.5333333333333333	0.0	0.3333333333333333	0.0	0.0	-0.0455573578468315	0.0	0.0	3	1.0	24	0.75	0.0
P0DPI4	0	0		0	0	0.0										0		4	0.0	0.0
