uniprot	pe	pe_text	length	mw_da	gravy	pI	n_tryptic_7_30	tryptic_per_kda	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	pep_frac_unique	pep_frac_shared	pep_max_shared_genes	pep_n_unique	pep_n_clean	pep_clean_per_kda	pep_coverage_clean	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_gap	pep_coverage_7_30	ensg	y	p_seq
Q6UXR8	5	Uncertain	122	12793.720065000007	0.18606557377049165	7.86	2	0.15632669699186502	0.040983606557377046	0.07377049180327869	0.14754098360655737	0.10655737704918032	0.11475409836065574	0	0.0	1.0	0.0	0	2	1	0.0782145447892945	0.0573770491803278	0.5	0.0	0.0	0.0	-0.8285714285714286	0.5	0.0	71	0.1147540983606557			0.4432884436136663
Q6UXV3	2	Evidence at transcript level	157	16883.23736500002	-0.15669291338582672	5.03	5	0.29615173274559914	0.023622047244094488	0.14173228346456693	0.11023622047244094	0.047244094488188976	0.08661417322834646	0	0.0	1.0	0.0	0	5	3	0.1778065139235249	0.286624203821656	0.0	0.4	0.0	0.4	-0.1438218390804598	0.2	0.0	57	0.4585987261146497			0.5401735538489945
Q6W349	5	Uncertain	94	10156.575765000003	0.2968085106382978	5.47	2	0.1969167607543564	0.06382978723404255	0.0851063829787234	0.06382978723404255	0.0851063829787234	0.13829787234042554	1	0.0	1.0	0.0	0	2	0	0.0	0.0	1.0	1.0	0.5	0.0	0.6295	0.0	0.5	53	0.4361702127659574			0.18902615575134893
Q6XCG6	4	Predicted	107	11454.564165000002	0.3168224299065419	7.74	1	0.0873014446988346	0.1308411214953271	0.09345794392523364	0.1588785046728972	0.028037383177570093	0.04672897196261682	0	0.0	1.0	0.0	0	1	0	0.0	0.0	1.0	1.0	0.0	0.0	-0.03	0.0	0.0	64	0.2803738317757009			0.30069253548812414
Q6ZMV7	2	Evidence at transcript level	132	16004.64446500001	-0.8462121212121216	8.6	7	0.4373730397640543	0.030303030303030304	0.3409090909090909	0.022727272727272728	0.022727272727272728	0.09090909090909091	1	0.0	1.0	0.0	0	7	4	0.250092001297625	0.2878787878787879	0.2857142857142857	0.1428571428571428	0.0	0.4285714285714285	-0.7735576923076922	0.1428571428571428	0.0	16	0.5757575757575758			0.5615779444510878
Q6ZPA2	2	Evidence at transcript level	131	13472.234265000012	-0.21679389312977085	7.29	7	0.5195871644086196	0.030534351145038167	0.10687022900763359	0.16793893129770993	0.183206106870229	0.10687022900763359	0	0.0	1.0	0.0	0	7	4	0.297097929097632	0.4274809160305343	0.1428571428571428	0.2857142857142857	0.0	0.0	-0.2048232323232323	0.0	0.0	30	0.9770992366412212			0.6518939142637428
Q6ZQT7	2	Evidence at transcript level	251	25247.574964999978	-0.26733067729083676	10.88	4	0.15843105745977942	0.01195219123505976	0.12749003984063745	0.18326693227091634	0.09561752988047809	0.03187250996015936	0	0.0	1.0	0.0	0	4	3	0.1188965010050771	0.1952191235059761	0.25	0.0	0.0	0.5	-0.4478728070175439	0.0	0.0	67	0.2549800796812749			0.43958208288869877
Q6ZQY7	2	Evidence at transcript level	126	14344.558465000013	-0.06984126984126979	9.36	8	0.5577027706722092	0.031746031746031744	0.16666666666666666	0.05555555555555555	0.05555555555555555	0.11904761904761904	1	0.0	1.0	0.0	0	8	3	0.2092740271921591	0.246031746031746	0.25	0.5	0.0	0.25	0.1205367668729738	0.125	0.25	29	0.8253968253968254			0.48654747949365285
Q6ZR03	2	Evidence at transcript level	302	31335.68826499997	-0.6298013245033108	7.51	7	0.2233874660994304	0.029801324503311258	0.16556291390728478	0.1291390728476821	0.11258278145695365	0.039735099337748346	0	0.0	1.0	0.0	0	7	2	0.0638647526119942	0.1158940397350993	0.2857142857142857	0.5714285714285714	0.0	0.4285714285714285	-0.4815180485896598	0.0	0.0	64	0.3874172185430463			0.5464648896662572
Q6ZR54	5	Uncertain	194	19405.868265	-0.43711340206185634	11.47	8	0.41224643446789877	0.02577319587628866	0.13917525773195877	0.15463917525773196	0.18041237113402062	0.030927835051546393	0	0.0	1.0	0.0	0	8	5	0.2578135513564114	0.3608247422680412	0.0	0.375	0.0	0.25	-0.4827079517704518	0.0	0.0	42	0.6804123711340206			0.3441383215647975
Q6ZR85	1	Evidence at protein level	190	19930.797164999996	-0.028947368421052604	7.58	10	0.5017360779507989	0.010526315789473684	0.15789473684210525	0.07368421052631578	0.11052631578947368	0.04736842105263158	0	0.0	1.0	0.0	0	10	8	0.4016397989255427	0.5631578947368421	0.1	0.1	0.0	0.4	-0.0471136363636363	0.1	0.1	45	0.7210526315789474			0.6495573054501014
Q6ZRG5	5	Uncertain	221	24121.908965000013	-0.6868778280542985	4.08	7	0.29019262157720344	0.00904977375565611	0.2081447963800905	0.167420814479638	0.004524886877828055	0.03167420814479638	3	0.0	1.0	0.0	0	7	5	0.2074078324859193	0.3438914027149321	0.0	0.0	0.2857142857142857	0.7142857142857143	-1.066391487769197	0.2857142857142857	0.0	70	0.4343891402714932			0.515462108297282
Q6ZRM9	2	Evidence at transcript level	215	21770.379965000015	0.3074418604651161	8.75	7	0.3215377963661552	0.046511627906976744	0.08837209302325581	0.14418604651162792	0.07441860465116279	0.03255813953488372	0	0.0	1.0	0.0	0	7	3	0.1378912807878777	0.1627906976744186	0.1428571428571428	0.5714285714285714	0.0	0.8571428571428571	0.3834525142345339	0.0	0.1428571428571428	66	0.5116279069767442			0.4400022531403684
Q6ZRN7	2	Evidence at transcript level	208	21160.916964999993	-0.7278846153846151	12.28	12	0.5670831760196364	0.028846153846153848	0.16346153846153846	0.21153846153846154	0.1346153846153846	0.02403846153846154	0	0.0	1.0	0.0	0	12	7	0.3310035227331731	0.4567307692307692	0.0	0.4166666666666667	0.0	0.5833333333333334	-0.4180179615705932	0.0833333333333333	0.0833333333333333	30	0.8317307692307693			0.232026761382223
Q6ZRP5	5	Uncertain	223	25262.46016500006	-0.6318385650224202	11.86	8	0.31667541275665706	0.02242152466367713	0.09417040358744394	0.026905829596412557	0.04932735426008968	0.04484304932735426	1	0.14705882352941177	1.0	0.0	0	8	5	0.1980488881301386	0.2556053811659193	0.375	0.125	0.0	0.25	-0.8021077086790829	0.125	0.0	36	0.5739910313901345			0.6596731899744824
Q6ZRU5	5	Uncertain	148	16878.777465000017	-0.11858407079646023	8.92	6	0.355475982335904	0.09734513274336283	0.168141592920354	0.08849557522123894	0.07079646017699115	0.13274336283185842	0	0.0	1.0	0.0	0	6	1	0.0592863168491828	0.1081081081081081	0.0	0.8333333333333334	0.0	0.3333333333333333	0.4106448412698412	0.0	0.1666666666666666	31	0.4256756756756756			0.42300248267305834
Q6ZRX8	5	Uncertain	168	18969.297265000027	-1.2095238095238092	10.63	12	0.6326011887715538	0.03571428571428571	0.20238095238095238	0.17261904761904762	0.08928571428571429	0.03571428571428571	8	0.0	1.0	0.0	0	12	4	0.2109993453270036	0.1666666666666666	0.0833333333333333	0.1666666666666666	0.4166666666666667	0.3333333333333333	-1.3146031746031748	0.5	0.0	15	0.8095238095238095			0.4343853548796898
Q6ZS46	5	Uncertain	218	22149.938964999994	-0.47889908256880764	11.16	12	0.5417622151899236	0.027522935779816515	0.1743119266055046	0.14678899082568808	0.16055045871559634	0.03669724770642202	0	0.05527638190954774	1.0	0.0	0	12	8	0.3614005627020675	0.4311926605504587	0.1666666666666666	0.1666666666666666	0.0	0.3333333333333333	-0.4340639483302527	0.1666666666666666	0.0	37	0.6834862385321101			0.3782424726549729
Q6ZS49	5	Uncertain	121	13061.18286500001	-0.13057851239669427	10.31	8	0.6125019519815132	0.03305785123966942	0.17355371900826447	0.08264462809917356	0.0743801652892562	0.0743801652892562	1	0.0	1.0	0.0	0	8	2	0.153224409513939	0.1818181818181818	0.375	0.375	0.125	0.375	0.0393042615596963	0.0	0.0	23	0.859504132231405			0.502716550745313
Q6ZS52	5	Uncertain	159	17352.424365000017	-0.7113207547169816	11.29	11	0.6339171846319693	0.0	0.18867924528301888	0.10062893081761007	0.11949685534591195	0.06918238993710692	1	0.0	1.0	0.0	0	11	7	0.4036492459271679	0.5345911949685535	0.1818181818181818	0.0	0.0909090909090909	0.4545454545454545	-0.6109686718510248	0.0909090909090909	0.0	26	0.8930817610062893			0.6841229353505456
Q6ZS92	5	Uncertain	163	18105.84206500002	-0.20122699386503057	10.54	6	0.33138475296868186	0.03680981595092025	0.1656441717791411	0.03067484662576687	0.06134969325153374	0.06748466257668712	3	0.0	1.0	0.0	0	6	3	0.1657991031294486	0.2822085889570552	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.0857213108528897	0.0	0.1666666666666666	35	0.5276073619631901			0.5027197882108178
Q6ZSA8	5	Uncertain	131	13825.02386500001	-0.34122137404580133	12.32	8	0.5786608455883483	0.022900763358778626	0.15267175572519084	0.1984732824427481	0.1297709923664122	0.03816793893129771	0	0.0	1.0	0.0	0	8	4	0.2895120687605604	0.3816793893129771	0.125	0.375	0.0	0.5	-0.2526421495171495	0.0	0.0	20	0.8396946564885496			0.4209204996889384
Q6ZSB3	5	Uncertain	139	15653.80826500001	-0.47841726618705077	8.13	8	0.5110577480297248	0.02158273381294964	0.23741007194244604	0.05755395683453238	0.08633093525179857	0.08633093525179857	0	0.0	1.0	0.0	0	8	5	0.3196126463073127	0.4820143884892086	0.125	0.375	0.0	0.625	-0.4059499007936508	0.25	0.0	24	0.8345323741007195			0.8311103888525257
Q6ZSK4	5	Uncertain	140	15188.34976500002	-0.41785714285714315	9.88	5	0.3291996877450098	0.02857142857142857	0.15714285714285714	0.12857142857142856	0.11428571428571428	0.09285714285714286	1	0.0	1.0	0.0	0	5	0	0.0	0.0	0.4	0.6	0.0	0.4	-0.5048046398046397	0.0	0.0	66	0.4142857142857143			0.39878432364812927
Q6ZSN1	2	Evidence at transcript level	163	16658.987965000015	-0.5325153374233133	12.24	10	0.6002765606776156	0.024539877300613498	0.18404907975460122	0.15337423312883436	0.19631901840490798	0.03680981595092025	0	0.0	1.0	0.0	0	10	7	0.4204552760870503	0.4601226993865031	0.1	0.2	0.0	0.1	-0.2958425181666869	0.0	0.0	23	0.7361963190184049			0.3543736969450225
Q6ZSR6	2	Evidence at transcript level	202	22955.466765000034	-0.0767326732673268	6.57	6	0.26137564796321805	0.054455445544554455	0.18316831683168316	0.06435643564356436	0.039603960396039604	0.09405940594059406	0	0.0	1.0	0.0	0	6	4	0.1743643663239511	0.3118811881188119	0.1666666666666666	0.3333333333333333	0.0	0.5	0.2094570105820106	0.0	0.0	39	0.4801980198019802			0.5445170323573227
Q6ZSV7	2	Evidence at transcript level	163	16907.224265000015	-0.17668711656441716	8.53	3	0.1774389428435252	0.03067484662576687	0.1165644171779141	0.09815950920245399	0.12883435582822086	0.049079754601226995	0	0.0	1.0	0.0	0	3	1	0.0591844356477578	0.1411042944785276	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	-0.4110367892976588	0.0	0.0	38	0.2822085889570552			0.4558648571084797
Q6ZTC4	2	Evidence at transcript level	211	22100.408865000012	-0.3696682464454982	11.32	6	0.27148818995390095	0.023696682464454975	0.10900473933649289	0.15165876777251186	0.11374407582938388	0.04739336492890995	1	0.0	1.0	0.0	0	6	3	0.1358295993078847	0.2322274881516587	0.1666666666666666	0.3333333333333333	0.0	0.3333333333333333	-0.0488247319129671	0.1666666666666666	0.3333333333333333	58	0.4502369668246445			0.3268137333403038
Q6ZTI0	5	Uncertain	123	12888.283965000006	-0.8073170731707319	10.59	4	0.310359393916411	0.008130081300813009	0.17886178861788618	0.13821138211382114	0.0975609756097561	0.024390243902439025	0	0.0	1.0	0.0	0	4	2	0.1552733191648235	0.2032520325203252	0.25	0.0	0.0	0.0	-0.9947619047619048	0.25	0.0	45	0.4796747967479675			0.5554625200916637
Q6ZTR6	5	Uncertain	163	17236.041565000018	-0.35766871165644176	11.03	6	0.3481077704165999	0.049079754601226995	0.18404907975460122	0.08588957055214724	0.147239263803681	0.03680981595092025	0	0.027777777777777776	1.0	0.0	0	6	2	0.1161115550531595	0.1226993865030674	0.3333333333333333	0.1666666666666666	0.0	0.1666666666666666	-0.1753434065934065	0.0	0.1666666666666666	33	0.5153374233128835			0.42886071312800583
Q6ZTY9	5	Uncertain	151	16773.081965000012	-0.6688741721854315	9.92	9	0.5365740189417832	0.033112582781456956	0.2781456953642384	0.06622516556291391	0.10596026490066225	0.09271523178807947	0	0.0	1.0	0.0	0	9	5	0.2982858822210067	0.3642384105960264	0.1111111111111111	0.2222222222222222	0.0	0.8888888888888888	-0.1169990503323837	0.0	0.1111111111111111	18	0.6754966887417219			0.7463180534530477
Q6ZUG5	1	Evidence at protein level	572	66039.3795649999	-0.4998251748251748	7.31	33	0.4997018478576019	0.008741258741258742	0.25	0.06993006993006994	0.0472027972027972	0.0944055944055944	2	0.0	1.0	0.0	0	33	22	0.3333429396354201	0.5157342657342657	0.2121212121212121	0.0909090909090909	0.0606060606060606	0.5757575757575758	-0.2334055734850306	0.0909090909090909	0.0909090909090909	30	0.8531468531468531			0.8706862709574669
Q6ZUT4	5	Uncertain	128	14221.40956500001	-0.15546874999999996	9.69	8	0.5625321430646804	0.015625	0.140625	0.1015625	0.03125	0.09375	0	0.0	1.0	0.0	0	8	5	0.3518105846318466	0.5234375	0.375	0.25	0.0	0.125	-0.0996251199987613	0.0	0.0	27	0.9296875			0.5322558627483813
Q6ZV60	5	Uncertain	143	16385.99776500001	-0.3993006993006993	10.31	8	0.4882217192222347	0.06293706293706294	0.1888111888111888	0.06993006993006994	0.055944055944055944	0.11888111888111888	0	0.0	1.0	0.0	0	8	4	0.2442724618473915	0.3706293706293706	0.25	0.375	0.0	0.5	0.257782105504145	0.0	0.25	19	0.7062937062937062			0.44738633054945137
Q6ZVH6	2	Evidence at transcript level	145	15831.151465000015	-0.2234482758620691	8.07	5	0.3158329961692395	0.04827586206896552	0.20689655172413793	0.07586206896551724	0.0896551724137931	0.041379310344827586	0	0.0	1.0	0.0	0	5	2	0.126413647627612	0.2068965517241379	0.0	0.6	0.0	0.2	0.2506277056277056	0.0	0.4	36	0.4758620689655172			0.5962648703278718
Q6ZVL8	2	Evidence at transcript level	140	15891.247765000015	-0.3771428571428575	8.83	8	0.5034217651316062	0.04285714285714286	0.22142857142857142	0.09285714285714286	0.07857142857142857	0.10714285714285714	0	0.0	1.0	0.0	0	8	5	0.3148419615137218	0.5642857142857143	0.125	0.25	0.0	0.5	-0.270928724053724	0.0	0.0	26	0.8142857142857143			0.40737306507182885
Q6ZVQ6	2	Evidence at transcript level	151	17005.51446500001	-0.404635761589404	11.63	3	0.1764133632166475	0.019867549668874173	0.2251655629139073	0.059602649006622516	0.0728476821192053	0.09933774834437085	0	0.0	1.0	0.0	0	3	1	0.0588419195572484	0.0529801324503311	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	-0.4853333333333332	0.3333333333333333	0.0	40	0.2847682119205298			0.4905931415369086
Q6ZVU0	5	Uncertain	165	18167.68916500001	-0.2618181818181819	9.0	8	0.4403421881199934	0.024242424242424242	0.1696969696969697	0.06666666666666667	0.08484848484848485	0.08484848484848485	0	0.0	1.0	0.0	0	8	5	0.2753898368850618	0.4424242424242424	0.25	0.25	0.0	0.125	0.008077444898097	0.0	0.125	30	0.7878787878787878			0.7041078905771956
Q6ZWC4	5	Uncertain	215	22987.741365000005	-0.544651162790698	9.18	10	0.4350144645017411	0.03255813953488372	0.19069767441860466	0.06976744186046512	0.11162790697674418	0.05581395348837209	1	0.0	1.0	0.0	0	10	4	0.1741157146697729	0.2186046511627907	0.3	0.4	0.1	0.3	-0.4556852453102453	0.2	0.1	30	0.7953488372093023			0.6439224545751879
Q71F78	2	Evidence at transcript level	164	17306.25876500001	-0.8542682926829268	9.37	12	0.6933907647485701	0.024390243902439025	0.21341463414634146	0.14634146341463414	0.12195121951219512	0.04878048780487805	0	0.0	1.0	0.0	0	12	7	0.4047317997464979	0.573170731707317	0.25	0.25	0.0	0.5	-0.8892193909219772	0.0	0.0	29	0.8841463414634146			0.35981498489717506
Q86TA4	5	Uncertain	180	19528.00176500002	0.32111111111111096	7.68	6	0.30725109881717555	0.05555555555555555	0.12777777777777777	0.1	0.09444444444444444	0.08888888888888889	0	0.0	0.8333333333333334	0.1666666666666666	1	5	2	0.1024856170446244	0.1833333333333333	0.1666666666666666	0.3333333333333333	0.0	0.1666666666666666	0.2220132746080887	0.0	0.0	57	0.5777777777777777			0.4942738776917058
Q86TU6	5	Uncertain	105	12088.811765000006	-1.015238095238096	10.48	5	0.4136055798698258	0.0	0.38095238095238093	0.0	0.08571428571428572	0.02857142857142857	0	0.0	1.0	0.0	0	5	2	0.1655440659068465	0.1904761904761904	0.6	0.0	0.0	0.4	-0.4484487734487734	0.0	0.0	12	0.4761904761904761			0.897836391086824
Q86U37	2	Evidence at transcript level	167	18827.899365000016	-0.2748502994011977	10.3	10	0.5311266969372817	0.029940119760479042	0.20359281437125748	0.059880239520958084	0.029940119760479042	0.07784431137724551	0	0.0	1.0	0.0	0	10	6	0.3188806861381745	0.4431137724550898	0.2	0.3	0.0	0.5	-0.2213306648975379	0.2	0.0	25	0.8023952095808383			0.4189551435728609
Q86UQ5	5	Uncertain	136	15622.697765000014	-0.3713235294117649	7.6	4	0.25603772537681146	0.03676470588235294	0.20588235294117646	0.04411764705882353	0.0661764705882353	0.09558823529411764	1	0.0	1.0	0.0	0	4	2	0.1281005575111183	0.1323529411764706	0.25	0.25	0.25	0.75	-1.003002450980392	0.25	0.0	41	0.4779411764705882			0.6070621047664424
Q8IXQ3	1	Evidence at protein level	194	21063.313265000004	-0.8845360824742263	4.64	9	0.4272832050100546	0.005154639175257732	0.26288659793814434	0.14432989690721648	0.1134020618556701	0.05670103092783505	0	0.005714285714285714	1.0	0.0	0	9	7	0.3325357007393688	0.6030927835051546	0.2222222222222222	0.0	0.0	0.4444444444444444	-0.9021924905306132	0.2222222222222222	0.0	36	0.7319587628865979	ENSG00000135045	0.0	0.6864492235828566
Q8IYB0	5	Uncertain	196	21181.794264999993	-0.8602040816326535	10.37	12	0.5665242448241673	0.02040816326530612	0.25510204081632654	0.10714285714285714	0.09183673469387756	0.05612244897959184	0	0.0	1.0	0.0	0	12	7	0.3306786237376309	0.5	0.1666666666666666	0.25	0.0	0.3333333333333333	-0.728381485213382	0.1666666666666666	0.0	29	0.8622448979591837			0.6416320005313976
Q8IZM0	5	Uncertain	81	9081.393965000001	-0.16543209876543213	11.89	5	0.5505762682766729	0.024691358024691357	0.20987654320987653	0.04938271604938271	0.024691358024691357	0.1111111111111111	1	0.0	1.0	0.0	0	5	2	0.2203714833718508	0.1851851851851851	0.4	0.2	0.0	0.0	-0.1363888888888889	0.0	0.2	18	0.6419753086419753			0.46476651372670336
Q8N1I8	2	Evidence at transcript level	211	22698.132364999998	-0.10710900473933657	6.79	14	0.616790834367839	0.018957345971563982	0.23696682464454977	0.10426540284360189	0.08530805687203792	0.03317535545023697	0	0.0	1.0	0.0	0	14	11	0.4849233386303025	0.7203791469194313	0.1428571428571428	0.1428571428571428	0.0	0.1428571428571428	-0.2249559776063536	0.0714285714285714	0.1428571428571428	24	0.8957345971563981			0.6073898149039564
Q8N1L1	5	Uncertain	170	18114.55266500002	-0.12529411764705892	6.48	6	0.33122540263403144	0.06470588235294118	0.14705882352941177	0.12352941176470589	0.08823529411764706	0.07647058823529412	0	0.0	1.0	0.0	0	6	0	0.0	0.0	0.1666666666666666	1.0	0.0	0.0	-0.3334723120017238	0.0	0.0	48	0.6176470588235294			0.5566426564629653
Q8N1X5	1	Evidence at protein level	172	16487.36096500001	-0.5383720930232563	12.61	5	0.3032626028273529	0.023255813953488372	0.19767441860465115	0.0755813953488372	0.25	0.01744186046511628	1	0.08496732026143791	1.0	0.0	0	5	2	0.1213780068421365	0.1337209302325581	0.2	0.4	0.0	0.2	0.2909768009768009	0.0	0.0	36	0.3081395348837209			0.6903991873224653
Q8N2A0	5	Uncertain	174	18328.725565000015	0.05287356321839074	7.25	7	0.38191416938267597	0.034482758620689655	0.1206896551724138	0.05747126436781609	0.08620689655172414	0.06321839080459771	0	0.0	1.0	0.0	0	7	3	0.1637808463434075	0.3160919540229885	0.0	0.5714285714285714	0.0	0.0	0.275072940287226	0.0	0.1428571428571428	39	0.7241379310344828			0.7051840378880428
Q8N2B8	2	Evidence at transcript level	174	19079.300865000016	-0.19770114942528752	12.1	10	0.5241282199362179	0.028735632183908046	0.13218390804597702	0.10344827586206896	0.09770114942528736	0.08620689655172414	0	0.0	1.0	0.0	0	10	6	0.3146792627539286	0.3218390804597701	0.2	0.2	0.0	0.3	0.0131300186741362	0.0	0.1	35	0.6551724137931034			0.33787953768962764
Q8N2C9	1	Evidence at protein level	162	18019.122664999995	-0.6574074074074079	7.69	6	0.3329795857183595	0.024691358024691357	0.19753086419753085	0.05555555555555555	0.10493827160493827	0.06790123456790123	0	0.0	1.0	0.0	0	6	4	0.2221248900693991	0.3765432098765432	0.1666666666666666	0.1666666666666666	0.0	0.5	-0.5510680744376396	0.0	0.0	37	0.6604938271604939			0.775516069910309
Q8N377	5	Uncertain	158	15598.385765000012	-0.24050632911392414	7.78	3	0.19232759371366898	0.04430379746835443	0.06962025316455696	0.18354430379746836	0.06962025316455696	0.04430379746835443	2	0.18705035971223022	1.0	0.0	0	3	0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.100421156942896	0.0	0.0	96	0.3417721518987341			0.47802134063507634
Q8N3U1	2	Evidence at transcript level	123	12694.910265000006	-0.5455284552845531	5.65	6	0.4726303593135321	0.032520325203252036	0.17886178861788618	0.0975609756097561	0.14634146341463414	0.07317073170731707	0	0.0	1.0	0.0	0	6	3	0.2364629838500156	0.2520325203252032	0.1666666666666666	0.5	0.0	0.6666666666666666	-0.5345667665667665	0.0	0.0	26	0.8455284552845529			0.7044520741107289
Q8N4M7	2	Evidence at transcript level	172	19474.20146500001	-0.15116279069767438	5.17	8	0.4107998992604648	0.03488372093023256	0.1686046511627907	0.0755813953488372	0.06976744186046512	0.13953488372093023	1	0.0	1.0	0.0	0	8	3	0.1541498550605654	0.1569767441860465	0.125	0.625	0.125	0.375	-0.0970063963813964	0.0	0.0	64	0.5930232558139535			0.666489314957737
Q8N616	5	Uncertain	119	12924.07906500001	0.1436974789915965	7.19	2	0.15474990441804437	0.025210084033613446	0.13445378151260504	0.12605042016806722	0.08403361344537816	0.08403361344537816	0	0.0	1.0	0.0	0	2	1	0.0774252897758923	0.0756302521008403	0.5	0.0	0.0	0.5	-0.2986111111111111	0.0	0.0	50	0.1428571428571428			0.5059910238881922
Q8N6K4	2	Evidence at transcript level	173	17422.598865000004	-0.4664739884393064	9.58	9	0.5165704651606233	0.011560693641618497	0.1329479768786127	0.2254335260115607	0.08670520231213873	0.04046242774566474	0	0.0	1.0	0.0	0	9	8	0.459456947080575	0.5780346820809249	0.0	0.1111111111111111	0.0	0.4444444444444444	-0.6910213243546577	0.2222222222222222	0.0	31	0.6242774566473989			0.4604937279162299
Q8N6U2	5	Uncertain	182	18369.515665000003	-0.5598901098901103	11.54	8	0.4355041333638776	0.04945054945054945	0.17582417582417584	0.13186813186813187	0.13186813186813187	0.027472527472527472	0	0.0	1.0	0.0	0	8	3	0.1634170105044274	0.1538461538461538	0.125	0.625	0.0	0.375	-0.2085010128760129	0.0	0.0	34	0.4945054945054945			0.32216160513285547
Q8N7H1	1	Evidence at protein level	131	13435.289965000007	-0.56793893129771	11.84	8	0.5954467689823317	0.015267175572519083	0.183206106870229	0.16793893129770993	0.0916030534351145	0.015267175572519083	0	0.0	1.0	0.0	0	8	6	0.4468586350613754	0.6870229007633588	0.0	0.25	0.0	0.5	-0.481887360629137	0.25	0.0	28	0.8091603053435115			0.33695419959961376
Q8N7P7	1	Evidence at protein level	452	48314.080464999985	-1.2134955752212384	10.66	33	0.6830306958632087	0.028761061946902654	0.2809734513274336	0.10176991150442478	0.11283185840707964	0.0	0	0.0	1.0	0.0	0	33	18	0.3727853841294831	0.4557522123893805	0.0303030303030303	0.3939393939393939	0.0	0.3939393939393939	-0.7839553257200316	0.0606060606060606	0.0	17	0.7787610619469026			0.5751604205731322
Q8N812	2	Evidence at transcript level	135	14959.11646500001	-0.2059259259259259	7.12	5	0.33424433934307207	0.05925925925925926	0.18518518518518517	0.06666666666666667	0.07407407407407407	0.07407407407407407	0	0.0	1.0	0.0	0	5	1	0.0668928190285782	0.0666666666666666	0.2	0.6	0.0	0.4	0.3090909090909091	0.0	0.2	56	0.4222222222222222			0.5359020383437761
Q8N814	5	Uncertain	137	14437.306165000016	-0.18832116788321168	5.05	4	0.27705999680862176	0.043795620437956206	0.16058394160583941	0.12408759124087591	0.10218978102189781	0.0948905109489051	0	0.0	1.0	0.0	0	4	2	0.1386198660707155	0.1605839416058394	0.0	0.5	0.0	0.0	-0.0016865079365079	0.0	0.25	38	0.3795620437956204			0.507111063497767
Q8N8G6	1	Evidence at protein level	183	21040.46636500001	-0.20109289617486348	10.47	10	0.475274636337653	0.01639344262295082	0.18579234972677597	0.04918032786885246	0.04918032786885246	0.08196721311475409	1	0.0	1.0	0.0	0	10	5	0.2377896311783005	0.4043715846994535	0.4	0.1	0.0	0.6	0.113510014985015	0.0	0.1	25	0.7868852459016393			0.7534560786642437
Q8N8J0	5	Uncertain	262	29178.554665	-0.20305343511450383	7.34	13	0.44553269170640736	0.019083969465648856	0.22900763358778625	0.07633587786259542	0.04961832061068702	0.09541984732824428	2	0.0	0.1538461538461538	0.8461538461538461	2	2	2	0.068587291162644	0.1259541984732824	0.2307692307692307	0.1538461538461538	0.1538461538461538	0.6153846153846154	-0.0234646254951685	0.0769230769230769	0.0769230769230769	33	0.5877862595419847			0.7059697289677146
Q8N8P6	2	Evidence at transcript level	123	13896.387165000011	-0.08373983739837396	9.51	6	0.43176689946519603	0.04065040650406504	0.22764227642276422	0.08130081300813008	0.032520325203252036	0.04878048780487805	0	0.0	1.0	0.0	0	6	1	0.0720085049256688	0.0975609756097561	0.5	0.5	0.0	0.5	0.3762488328664799	0.0	0.3333333333333333	21	0.6829268292682927			0.4882626222455822
Q8N8V8	2	Evidence at transcript level	129	13990.436565000007	-0.15968992248062017	12.13	3	0.21443219345314252	0.031007751937984496	0.17054263565891473	0.10077519379844961	0.13178294573643412	0.06976744186046512	0	0.0	1.0	0.0	0	3	2	0.1430469688413819	0.1860465116279069	0.3333333333333333	0.3333333333333333	0.0	0.0	-0.9064351851851852	0.3333333333333333	0.0	32	0.3100775193798449			0.28993666015385033
Q8N976	5	Uncertain	141	14880.939065000015	0.04893617021276594	7.07	5	0.3360003006638207	0.02127659574468085	0.1276595744680851	0.07801418439716312	0.11347517730496454	0.0425531914893617	0	0.0	1.0	0.0	0	5	3	0.2017267534943827	0.2553191489361702	0.2	0.2	0.0	0.2	-0.1653461538461539	0.0	0.0	35	0.5106382978723404			0.7168339285484268
Q8N9G6	2	Evidence at transcript level	341	37462.154564999946	-0.7126099706744865	11.12	13	0.3470168801274876	0.020527859237536656	0.2404692082111437	0.12316715542521994	0.07624633431085044	0.02932551319648094	2	0.0	0.4615384615384615	0.5384615384615384	6	6	3	0.080130824359581	0.1085043988269794	0.2307692307692307	0.0769230769230769	0.0	0.7692307692307693	-0.7808799799570766	0.2307692307692307	0.0	40	0.4897360703812317			0.1969216583445225
