fluid	gene	uniprot	Mass spectrometry	SomaScan	Olink PEA	Luminex xMAP	NULISAseq	ELISA-based protein array	group	pe	p_seq	pep_n_unique	pep_n_clean	pep_frac_shared	ensg	is_secreted	has_signal	ms_class	on_somascan	on_olink	org_lysate_ms	org_lysate_aff	org_media_ms	org_media_aff	druggable	approved_drug
csf	PCSK1	Q9UHG2	0	1	0	0	0	0	affinity_only	1.0	0.8445810928917411	8.0	8.0	0.1111111111111111	ENSG00000102109	1.0	1.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	PEA15	Q15121	1	0	0	0	0	0	ms_only	1.0	0.8409948850623384	7.0	4.0	0.0	ENSG00000162734	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
csf	PGAM1	P18669	1	0	0	0	0	0	ms_only	1.0	0.8458738723269653	6.0	2.0	0.5384615384615384	ENSG00000171314	1.0	0.0	inference_limited	1	0	1.0	1.0	1.0	1.0	0	0
csf	PGK1	P00558	1	0	0	0	0	0	ms_only	1.0	0.9171419174124124	21.0	8.0	0.16	ENSG00000102144	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	PIGR	P01833	0	1	0	0	0	0	affinity_only	1.0	0.9129435419292812	39.0	16.0	0.0	ENSG00000162896	1.0	1.0	confirmable	1	1	0.0	1.0	0.0	1.0	0	0
csf	PKM	P14618	1	1	1	0	0	0	both	1.0	0.8871572619047463	29.0	15.0	0.0333333333333333	ENSG00000067225	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	PLSCR3	Q9NRY6	1	0	0	0	0	0	ms_only	1.0	0.5539700614506643	10.0	5.0	0.0	ENSG00000187838	0.0	0.0	chemistry_limited	1	1	1.0	1.0	0.0	0.0	0	0
csf	PPP3CA	Q08209	1	0	0	0	0	0	ms_only	1.0	0.8486734220832592	15.0	8.0	0.3478260869565217	ENSG00000138814	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
csf	PPY	P01298	0	0	0	1	0	0	other_only	1.0	0.5762209386362936	2.0	1.0	0.0	ENSG00000108849	1.0	1.0	inference_limited	1	1	0.0	1.0	0.0	1.0	1	1
csf	PRDX1	Q06830	1	1	1	0	0	0	both	1.0	0.8425485488312541	10.0	5.0	0.2307692307692307	ENSG00000117450	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
csf	PRDX3	P30048	1	0	0	0	0	0	ms_only	1.0	0.7828263823718412	9.0	6.0	0.0	ENSG00000165672	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
csf	PRND	Q9UKY0	1	0	0	0	0	0	ms_only	1.0	0.6442497998602831	7.0	3.0	0.0	ENSG00000171864	0.0	1.0	chemistry_limited	1	1	0.0	1.0	0.0	1.0	0	0
csf	PRTFDC1	Q9NRG1	0	1	0	0	0	0	affinity_only	1.0	0.841998952959177	8.0	3.0	0.1111111111111111	ENSG00000099256	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
csf	PVR	P15151	1	0	0	0	0	0	ms_only	1.0	0.6605294613580399	10.0	6.0	0.0	ENSG00000073008	1.0	1.0	chemistry_limited	1	1	1.0	1.0	0.0	1.0	0	0
csf	RAB13	P51153	0	1	0	0	0	0	affinity_only	1.0	0.8665269185200891	9.0	4.0	0.25	ENSG00000143545	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
csf	RBP4	P02753	1	0	0	0	0	0	ms_only	1.0	0.7815793066526362	9.0	2.0	0.0	ENSG00000138207	1.0	1.0	inference_limited	1	1	1.0	1.0	1.0	1.0	1	1
csf	RGN	Q15493	1	0	0	0	0	0	ms_only	1.0	0.9096156185512096	19.0	8.0	0.0	ENSG00000130988	0.0	0.0	confirmable	1	0	0.0	1.0	0.0	0.0	0	0
csf	RNAS1	P07998	1	0	0	0	0	0	ms_only	1.0	0.4820299728791183	6.0	0.0	0.0	ENSG00000129538	1.0	1.0	inference_limited	1	1	0.0	1.0	0.0	1.0	0	0
csf	SBSPON	Q8IVN8	1	0	0	0	0	0	ms_only	1.0	0.6782622437702899	11.0	0.0	0.0	ENSG00000164764	1.0	1.0	inference_limited	0	1	0.0	0.0	0.0	0.0	0	0
csf	SCG2	P13521	1	0	0	0	0	0	ms_only	1.0	0.9578157765412898	37.0	27.0	0.0	ENSG00000171951	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
csf	SCRN1	Q12765	0	0	1	0	0	0	affinity_only	1.0	0.8417498289240778	15.0	6.0	0.0	ENSG00000136193	0.0	0.0	confirmable	0	1	1.0	1.0	1.0	1.0	0	0
csf	SEM6A	Q9H2E6	0	1	0	0	0	0	affinity_only	1.0	0.7941091649545919	46.0	21.0	0.0612244897959183	ENSG00000092421	0.0	1.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
csf	SEMG1	P04279	1	0	0	0	0	0	ms_only	1.0	0.9106992597155366	23.0	22.0	0.1481481481481481	ENSG00000124233	1.0	1.0	confirmable	1	0	0.0	1.0	0.0	1.0	0	0
csf	SERPINF1	P36955	1	0	0	0	0	0	ms_only	1.0	0.945452346284404	21.0	16.0	0.0	ENSG00000132386	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	0
csf	SIRPB1	O00241	1	0	0	0	0	0	ms_only	1.0	0.7742350543586204	16.0	7.0	0.238095238095238				confirmable	1	1					0	0
csf	SIRT2	Q8IXJ6	0	0	1	0	0	0	affinity_only	1.0	0.8165751199919212	20.0	9.0	0.0	ENSG00000068903	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
csf	SLIT2	O94813	0	1	0	0	0	0	affinity_only	1.0	0.7500911370066042	64.0	25.0	0.044776119402985	ENSG00000145147	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
csf	SLP1	Q8IYJ3	0	1	0	0	0	0	affinity_only	1.0	0.863808530666848	23.0	16.0	0.0416666666666666	ENSG00000142765	0.0	0.0	confirmable	1	1	0.0	1.0	0.0	0.0	0	0
csf	SMAD5	Q99717	0	1	0	0	0	0	affinity_only	1.0	0.5218302094260168	8.0	4.0	0.6190476190476191	ENSG00000113658	0.0	0.0	chemistry_limited	1	1	1.0	1.0	0.0	1.0	0	0
csf	SMOC1	Q9H4F8	1	1	1	0	0	0	both	1.0	0.5962653740522657	19.0	6.0	0.0	ENSG00000198732	1.0	1.0	chemistry_limited	1	1	1.0	1.0	1.0	1.0	0	0
csf	SMOC2	Q9H3U7	1	0	0	0	0	0	ms_only	1.0	0.6145107875437003	16.0	8.0	0.0				chemistry_limited	1	1					0	0
csf	SOD1	P00441	1	1	1	0	0	0	both	1.0	0.9062447191298664	8.0	4.0	0.0	ENSG00000142168	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
csf	SOD2	P04179	0	1	0	0	0	0	affinity_only	1.0	0.8683590278473713	10.0	6.0	0.0	ENSG00000291237	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
csf	SORCS3	Q9UPU3	1	0	0	0	0	0	ms_only	1.0	0.8512758440710301	45.0	25.0	0.0625				confirmable	1	1					0	0
csf	SPARC	P09486	1	1	0	0	0	0	both	1.0	0.7718654947639498	12.0	3.0	0.0	ENSG00000113140	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	0
csf	SPINT2	O43291	1	0	0	0	0	0	ms_only	1.0	0.6903368712032334	11.0	4.0	0.0	ENSG00000167642	0.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
csf	SPP1	P10451	1	0	0	0	0	0	ms_only	1.0	0.852194535086944	11.0	9.0	0.0	ENSG00000118785	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
csf	SRGN	P10124	1	0	0	0	0	0	ms_only	1.0	0.7006803431854575	3.0	0.0	0.0	ENSG00000122862	1.0	1.0	inference_limited	1	0	0.0	1.0	0.0	1.0	1	1
csf	SSC5D	A1L4H1	1	0	0	0	0	0	ms_only	1.0	0.8581145283658875	60.0	30.0	0.0	ENSG00000179954	1.0	1.0	confirmable	0	1	1.0	1.0	0.0	1.0	0	0
csf	ST8SIA5	O15466	1	0	0	0	0	0	ms_only	1.0	0.4713897951165974	18.0	9.0	0.0526315789473684	ENSG00000101638	0.0	0.0	chemistry_limited	0	0					0	0
csf	STMN1	P16949	1	0	0	0	0	0	ms_only	1.0	0.9019836960888422	5.0	4.0	0.375	ENSG00000117632	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	SUCLG2	Q96I99	1	0	0	0	0	0	ms_only	1.0	0.9401350700443863	23.0	12.0	0.0416666666666666	ENSG00000172340	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
csf	SYT12	Q8IV01	0	1	0	0	0	0	affinity_only	1.0	0.9315500287960156	23.0	15.0	0.0	ENSG00000173227	0.0	0.0	confirmable	1	0	0.0	1.0	0.0	0.0	0	0
csf	TAGLN2	P37802	1	0	0	0	0	0	ms_only	1.0	0.8808945957777399	13.0	4.0	0.0714285714285714	ENSG00000158710	1.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
csf	TAGLN3	Q9UI15	1	0	0	0	0	0	ms_only	1.0	0.9245561488054748	12.0	7.0	0.1428571428571428	ENSG00000144834	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
csf	TBCA	O75347	0	1	0	0	0	0	affinity_only	1.0	0.8586497338754276	6.0	5.0	0.0	ENSG00000171530	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
csf	TMEM132B	Q14DG7	1	0	0	0	0	0	ms_only	1.0	0.912688117553106	47.0	26.0	0.0208333333333333	ENSG00000139364	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
csf	TMOD2	Q9NZR1	0	1	0	0	0	0	affinity_only	1.0	0.9358581443636635	19.0	11.0	0.05	ENSG00000128872	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
csf	TPD52L2	O43399	1	0	0	0	0	0	ms_only	1.0	0.9418986027794952	11.0	8.0	0.0	ENSG00000101150	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
csf	TPI1	P60174	1	0	0	0	0	0	ms_only	1.0	0.9317821808587196	16.0	9.0	0.0	ENSG00000111669	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
csf	TRMT2A	Q8IZ69	1	0	0	0	0	0	ms_only	1.0	0.6655758610760883	32.0	19.0	0.0	ENSG00000099899	0.0	0.0	chemistry_limited	1	0	1.0	1.0	0.0	0.0	0	0
csf	TSN	Q15631	0	1	0	0	0	0	affinity_only	1.0	0.8541869034474155	12.0	10.0	0.0	ENSG00000211460	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
csf	TTR	P02766	1	0	0	0	0	0	ms_only	1.0	0.845146086151716	5.0	4.0	0.0	ENSG00000118271	1.0	1.0	confirmable	0	1	0.0	1.0	1.0	1.0	1	1
csf	TUBB2B	Q9BVA1	1	0	0	0	0	0	ms_only	1.0	0.7380826113975568	1.0	1.0	0.9473684210526316	ENSG00000137285	0.0	0.0	inference_limited	0	0	1.0	0.0	1.0	0.0	1	1
csf	UBE2N	P61088	0	1	0	0	0	0	affinity_only	1.0	0.7701757621398057	5.0	2.0	0.5	ENSG00000177889	0.0	0.0	inference_limited	1	0	1.0	1.0	1.0	1.0	1	1
csf	UCHL1	P09936	1	0	0	0	0	0	ms_only	1.0	0.8405980150585658	9.0	5.0	0.0	ENSG00000154277	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
csf	VEGF	P15692	0	0	0	1	0	0	other_only	1.0	0.722592397524052	18.0	9.0	0.0	ENSG00000112715	1.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
csf	VEGFC	P49767	1	1	0	0	0	0	both	1.0	0.4418783248465458	6.0	2.0	0.0				inference_limited	1	1					1	1
csf	VGF	O15240	1	0	0	0	0	0	ms_only	1.0	0.9598919926725108	31.0	30.0	0.0	ENSG00000128564	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	0.0	0	0
csf	VIP	P01282	1	0	0	0	0	0	ms_only	1.0	0.8941860129806244	6.0	3.0	0.0	ENSG00000146469	1.0	1.0	confirmable	1	0	0.0	1.0	0.0	0.0	1	1
csf	VSTM2A	Q8TAG5	1	1	1	0	0	0	both	1.0	0.7916077381873692	11.0	7.0	0.0				confirmable	1	0					0	0
csf	YWHAB	P31946	0	1	0	0	0	0	affinity_only	1.0	0.8948399457947377	7.0	4.0	0.5	ENSG00000166913	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
csf	YWHAE	P62258	1	1	0	0	0	0	both	1.0	0.8886925432079229	14.0	7.0	0.1764705882352941	ENSG00000108953	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	YWHAG	P61981	1	1	0	0	0	0	both	1.0	0.8499399741852074	11.0	5.0	0.3125	ENSG00000170027	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
csf	YWHAZ	P63104	1	1	1	0	0	0	both	1.0	0.9200126388891998	9.0	5.0	0.3571428571428571	ENSG00000164924	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
cortex	A2M	P01023	1	0	0	0	0	0	ms_only	1.0	0.9148703059268368	60.0	36.0	0.1304347826086956	ENSG00000175899	1.0	1.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	ABCA1	O95477	1	0	0	0	0	0	ms_only	1.0	0.9187473603422056	101.0	45.0	0.0288461538461538	ENSG00000165029	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	1	1
cortex	ADH4	P08319	1	0	0	0	0	0	ms_only	1.0	0.8447789528369439	18.0	7.0	0.0526315789473684	ENSG00000198099	0.0	0.0	confirmable	1	1	0.0	1.0	0.0	1.0	1	1
cortex	AHNAK	Q09666	1	0	0	0	0	0	ms_only	1.0	0.9752399047059775	371.0	217.0	0.0159151193633952	ENSG00000124942	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	0.0	0	0
cortex	AKAP9	Q99996	1	0	0	0	0	0	ms_only	1.0	0.96813997091627	235.0	147.0	0.0084388185654008	ENSG00000127914	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	ALDOA	P04075	1	0	0	0	0	0	ms_only	1.0	0.8326558633653648	17.0	10.0	0.1904761904761904	ENSG00000149925	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	AMPH	P49418	1	0	0	0	0	0	ms_only	1.0	0.9123416377989716	26.0	19.0	0.037037037037037	ENSG00000078053	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	1	0
cortex	ANLN	Q9NQW6	1	0	0	0	0	0	ms_only	1.0	0.813634840087359	61.0	33.0	0.0	ENSG00000011426	0.0	0.0	confirmable	0	1	1.0	1.0	0.0	1.0	0	0
cortex	ANXA1	P04083	1	0	0	0	0	0	ms_only	1.0	0.932748842482668	18.0	13.0	0.0	ENSG00000135046	1.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	APBB1	O00213	1	0	0	0	0	0	ms_only	1.0	0.7289120448816677	22.0	12.0	0.0833333333333333	ENSG00000166313	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	APCS	P02743	1	0	0	0	0	0	ms_only	1.0	0.7592829282209788	9.0	7.0	0.0	ENSG00000132703	1.0	1.0	confirmable	1	1	0.0	1.0	0.0	0.0	1	1
cortex	APLNR	P35414	1	0	0	0	0	0	ms_only	1.0	0.4827943330881417	14.0	3.0	0.0	ENSG00000134817	0.0	0.0	chemistry_limited	1	0	0.0	1.0	0.0	1.0	1	0
cortex	APOA	P08519	1	0	0	0	0	0	ms_only	1.0	0.8215890486537097	78.0	25.0	0.048780487804878	ENSG00000198670	1.0	1.0	confirmable	1	1	0.0	1.0	0.0	1.0	0	0
cortex	APOE	P02649	1	0	0	0	0	0	ms_only	1.0	0.9481296278632114	21.0	16.0	0.0	ENSG00000130203	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	APP	P05067	1	0	0	0	0	0	ms_only	1.0	0.891305939078262	32.0	16.0	0.0303030303030303	ENSG00000142192	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	BDNF	P23560	1	0	0	0	0	0	ms_only	1.0	0.7826076546460776	15.0	7.0	0.0	ENSG00000176697	1.0	1.0	confirmable	1	1	0.0	1.0	0.0	1.0	1	1
cortex	BIN1	O00499	1	0	0	0	0	0	ms_only	1.0	0.8907825864230685	26.0	16.0	0.037037037037037	ENSG00000136717	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	0
cortex	BRINP3	Q76B58	1	0	0	0	0	0	ms_only	1.0	0.6176569966431521	24.0	12.0	0.2	ENSG00000162670	1.0	1.0	chemistry_limited	0	0	1.0	0.0	0.0	0.0	1	0
cortex	CIQTNF5	Q9BXJ0	1	0	0	0	0	0	ms_only	1.0	0.7225691341415376	11.0	7.0	0.0	ENSG00000223953	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	C4A	P0C0L4	1	0	0	0	0	0	ms_only	1.0	0.6399853008561981	0.0	0.0	1.0	ENSG00000244731	1.0	1.0	inference_locked	1	0	0.0	1.0	0.0	0.0	1	0
cortex	C4B	P0C0L5	1	0	0	0	0	0	ms_only	1.0	0.6399853008561981	0.0	0.0	1.0				inference_locked	1	1					1	0
cortex	CAV1	Q03135	1	0	0	0	0	0	ms_only	1.0	0.8317626394944402	9.0	6.0	0.1	ENSG00000105974	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	1	1
cortex	CHGA	P10645	1	0	0	0	0	0	ms_only	1.0	0.9423783771710909	19.0	14.0	0.0	ENSG00000100604	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
cortex	CKB	P12277	1	0	0	0	0	0	ms_only	1.0	0.9093535963723234	14.0	7.0	0.0666666666666666	ENSG00000166165	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
cortex	COL25A1	Q9BXS0	1	0	0	0	0	0	ms_only	1.0	0.8791900440362509	34.0	22.0	0.0285714285714285				confirmable	1	0					0	0
cortex	CTHRC1	Q96CG8	1	0	0	0	0	0	ms_only	1.0	0.7925583831031726	9.0	5.0	0.0	ENSG00000164932	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	CTSH	P09668	1	0	0	0	0	0	ms_only	1.0	0.7846758229425884	8.0	3.0	0.0	ENSG00000103811	0.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	0
cortex	DAO	P14920	1	0	0	0	0	0	ms_only	1.0	0.8240660444959965	11.0	7.0	0.0	ENSG00000110887	1.0	0.0	confirmable	1	0	0.0	1.0	0.0	0.0	1	1
cortex	DBN1	Q16643	1	0	0	0	0	0	ms_only	1.0	0.8592063816262875	23.0	14.0	0.0	ENSG00000113758	0.0	0.0	confirmable	0	1	1.0	1.0	0.0	1.0	1	0
cortex	DCUN1D5	Q9BTE7	1	0	0	0	0	0	ms_only	1.0	0.880214349079895	12.0	7.0	0.0769230769230769	ENSG00000137692	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
cortex	DDAH2	O95865	1	0	0	0	0	0	ms_only	1.0	0.8221221952667206	14.0	8.0	0.0666666666666666	ENSG00000213722	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
cortex	DDX46	Q7L014	1	0	0	0	0	0	ms_only	1.0	0.931859721066364	55.0	29.0	0.0	ENSG00000145833	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
cortex	DOP1A	Q5JWR5	1	0	0	0	0	0	ms_only	1.0	0.7989673735541829	94.0	47.0	0.0105263157894736	ENSG00000083097	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	DUSP26	Q9BV47	1	0	0	0	0	0	ms_only	1.0	0.7130318575871589	10.0	3.0	0.0	ENSG00000133878	0.0	0.0	confirmable	1	0	0.0	1.0	0.0	1.0	0	0
cortex	ENO1	P06733	1	0	0	0	0	0	ms_only	1.0	0.922827033355736	18.0	12.0	0.1818181818181818	ENSG00000074800	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	EXOC2	Q96KP1	1	0	0	0	0	0	ms_only	1.0	0.9161719201019066	47.0	30.0	0.0				confirmable	0	0					0	0
cortex	FKBP4	Q02790	1	0	0	0	0	0	ms_only	1.0	0.9424812240088922	29.0	17.0	0.0	ENSG00000004478	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	FRIL	P02792	1	0	0	0	0	0	ms_only	1.0	0.9150293953582116	8.0	5.0	0.0	ENSG00000087086	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	GFAP	P14136	1	0	0	0	0	0	ms_only	1.0	0.9380514371105712	27.0	22.0	0.1	ENSG00000131095	0.0	0.0	confirmable	1	1	0.0	1.0	0.0	0.0	1	1
cortex	GNB3	P16520	1	0	0	0	0	0	ms_only	1.0	0.7939649794360129	10.0	2.0	0.2307692307692307	ENSG00000111664	0.0	0.0	inference_limited	0	0					1	1
cortex	GOT2	P00505	1	0	0	0	0	0	ms_only	1.0	0.8797851309906348	23.0	10.0	0.0	ENSG00000125166	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
cortex	GPNMB	Q14956	1	0	0	0	0	0	ms_only	1.0	0.6683798248177646	18.0	9.0	0.0				chemistry_limited	1	1					1	0
cortex	GPT	Q9H3H5	1	0	0	0	0	0	ms_only	1.0	0.3844974852490762	9.0	3.0	0.0	ENSG00000172269	0.0	0.0	chemistry_limited	0	0	1.0	0.0	0.0	0.0	1	1
cortex	GRN	P28799	1	0	0	0	0	0	ms_only	1.0	0.5925899491947679	21.0	7.0	0.0	ENSG00000030582	1.0	1.0	chemistry_limited	1	1	1.0	1.0	0.0	1.0	1	0
cortex	GSN	P06396	1	0	0	0	0	0	ms_only	1.0	0.9312708667766446	31.0	23.0	0.0	ENSG00000148180	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
cortex	HECTD1	Q9ULT8	1	0	0	0	0	0	ms_only	1.0	0.9146546516248136	118.0	61.0	0.0	ENSG00000092148	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	HGF	P14210	1	0	0	0	0	0	ms_only	1.0	0.6364491269012802	27.0	5.0	0.0	ENSG00000019991	1.0	1.0	chemistry_limited	1	1	0.0	1.0	0.0	0.0	1	1
cortex	HLAA	P04439	1	0	0	0	0	0	ms_only	1.0	0.8992980281550471	11.0	8.0	0.3888888888888889				confirmable	1	1					0	0
cortex	HLADRB1	Q07493	1	0	0	0	0	0	ms_only									unscored	0	0					0	0
cortex	HP	P00738	1	0	0	0	0	0	ms_only	1.0	0.7465569284635537	9.0	5.0	0.55	ENSG00000257017	1.0	1.0	confirmable	1	0	0.0	1.0	1.0	1.0	1	1
cortex	HSPA8	P11142	1	0	0	0	0	0	ms_only	1.0	0.8925076000626635	21.0	10.0	0.3636363636363636	ENSG00000109971	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	HSPB1	P04792	1	0	0	0	0	0	ms_only	1.0	0.8740930641813628	12.0	11.0	0.0	ENSG00000106211	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	HSP90AB1	P08238	1	0	0	0	0	0	ms_only	1.0	0.8346087405064379	12.0	6.0	0.6571428571428571	ENSG00000096384	1.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	HTRA1	Q92743	1	0	0	0	0	0	ms_only	1.0	0.7821429151913034	18.0	11.0	0.0	ENSG00000166033	1.0	1.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	IMMT	Q16891	1	0	0	0	0	0	ms_only	1.0	0.9467182405042543	39.0	28.0	0.0	ENSG00000132305	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	KDM4B	O94953	1	0	0	0	0	0	ms_only	1.0	0.7758107295972163	40.0	24.0	0.0909090909090909				confirmable	0	0					0	0
cortex	KIAA1755	Q5JYT7	1	0	0	0	0	0	ms_only	1.0	0.9124760161506096	61.0	36.0	0.0	ENSG00000149633	0.0	0.0	confirmable	0	1	0.0	0.0	0.0	0.0	0	0
cortex	LAPTM4A	Q15012	1	0	0	0	0	0	ms_only	1.0	0.2339688520099301	8.0	2.0	0.0	ENSG00000068697	0.0	0.0	inference_limited	0	0					0	0
cortex	MAPT	P10636	1	0	0	0	0	0	ms_only	1.0	0.9191369400084956	39.0	28.0	0.0	ENSG00000186868	1.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	MARCKS	P29966	1	0	0	0	0	0	ms_only	1.0	0.758392881403504	9.0	7.0	0.1	ENSG00000277443	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	0
cortex	MDK	P21741	1	0	0	0	0	0	ms_only	1.0	0.7410160272137573	7.0	0.0	0.0	ENSG00000110492	1.0	1.0	inference_limited	1	1	1.0	1.0	0.0	1.0	1	1
cortex	MRPS14	O60783	1	0	0	0	0	0	ms_only	1.0	0.7696534906948972	7.0	3.0	0.0	ENSG00000120333	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	0.0	0	0
cortex	MSN	P26038	1	0	0	0	0	0	ms_only	1.0	0.936790155719612	25.0	17.0	0.2647058823529412	ENSG00000147065	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	0	0
cortex	MSR1	P21757	1	0	0	0	0	0	ms_only	1.0	0.9157959401404968	29.0	14.0	0.0	ENSG00000038945	0.0	0.0	confirmable	1	1	0.0	1.0	0.0	1.0	1	0
cortex	MTFR1L	Q9H019	1	0	0	0	0	0	ms_only	1.0	0.6802823689960722	13.0	6.0	0.0	ENSG00000117640	0.0	0.0	chemistry_limited	1	1	1.0	1.0	0.0	1.0	0	0
cortex	NDP	Q00604	1	0	0	0	0	0	ms_only	1.0	0.576263635795428	6.0	2.0	0.0				inference_limited	1	0					0	0
cortex	NEURL4	Q96JN8	1	0	0	0	0	0	ms_only	1.0	0.8907935972885866	56.0	25.0	0.0	ENSG00000215041	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
cortex	NPNT	Q6UXI9	1	0	0	0	0	0	ms_only	1.0	0.5669388931328233	31.0	13.0	0.0	ENSG00000168743	1.0	1.0	chemistry_limited	1	0	1.0	1.0	0.0	1.0	0	0
cortex	NPTX2	P47972	1	0	0	0	0	0	ms_only	1.0	0.8830690533294735	18.0	10.0	0.0526315789473684	ENSG00000106236	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	0
cortex	NRGN	Q92686	1	0	0	0	0	0	ms_only	1.0	0.6451343957846224	2.0	2.0	0.0	ENSG00000154146	0.0	0.0	inference_limited	1	1	0.0	1.0	0.0	1.0	0	0
cortex	NTN1	O95631	1	0	0	0	0	0	ms_only	1.0	0.5436542940631003	23.0	7.0	0.1481481481481481	ENSG00000065320	1.0	1.0	chemistry_limited	1	0	1.0	1.0	0.0	1.0	0	0
cortex	NTN3	O00634	1	0	0	0	0	0	ms_only	1.0	0.5513735013950354	25.0	7.0	0.1379310344827586	ENSG00000162068	1.0	1.0	chemistry_limited	0	0	1.0	0.0	0.0	0.0	0	0
