ensg	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio
ENSG00000243594	6	782	6	56.13810741687979	0.593301212690543	0.4375	69.0	53.0	657.0	69.56521739130434	37.735849056603776	0.0806697108066971
ENSG00000243612	4	1372	6	48.8338192419825	0.6667058972482625	0.625	97.0	453.0	819.0	34.02061855670103	45.47461368653421	0.5531135531135531
ENSG00000243627	2	1035	2	53.526570048309175	0.7426088275321393	0.5625	112.0	503.0	417.0	52.67857142857143	49.90059642147117	1.2062350119904077
ENSG00000243641	1	959	1	52.86757038581856	0.71141010014544	0.5	473.0	0.0	483.0	54.54545454545454		0.0
ENSG00000243646	19	1941	7	47.552807831014945	0.5804477298618823	0.5625	99.0	864.0	975.0	73.73737373737373	44.79166666666667	0.8861538461538462
ENSG00000243649	83	2476	18	52.38287560581584	0.6271664262030734	0.9375	127.0	54.0	2292.0	58.26771653543307	53.70370370370371	0.02356020942408377
ENSG00000243660	22	2128	4	42.857142857142854	0.5645170882187454	0.625	242.0	1259.0	624.0	61.98347107438017	39.714058776806986	2.0176282051282053
ENSG00000243667	14	2591	8	44.30721729062138	0.5528915834653942	0.6875	84.0	1433.0	1071.0	57.14285714285714	42.63782274947662	1.338001867413632
ENSG00000243678	60	690	5	55.65217391304348	0.6776654166561185	1.0	91.0	140.0	456.0	78.02197802197803	47.14285714285714	0.30701754385964913
ENSG00000243696	3	5640	24	57.695035460992905	0.6989158172121279	0.5	1204.0	2489.0	1944.0	58.22259136212624	58.6179188429088	1.2803497942386832
ENSG00000243708	8	2696	20	60.719584569732945	0.6991530680668534	0.4375	67.0	283.0	2343.0	55.223880597014926	58.657243816254415	0.12078531796841656
ENSG00000243709	7	1626	4	62.17712177121771	0.7484529879254123	0.6875	80.0	445.0	1098.0	63.74999999999999	44.71910112359551	0.40528233151183973
ENSG00000243710	12	4063	23	48.48634014275166	0.6146992259724545	0.625	143.0	167.0	3750.0	53.14685314685315	55.688622754491014	0.044533333333333334
ENSG00000243716	26	6463	7	49.11032028469751	0.5731816951153369	0.3125	2911.0	150.0	3399.0	42.18481621435933	28.666666666666668	0.0441306266548985
ENSG00000243719	10	871	4	51.20551090700345	0.6112584246514445	0.0625	199.0	456.0	213.0	48.24120603015075	51.53508771929825	2.140845070422535
ENSG00000243725	24	2356	10	49.15110356536502	0.5801262272215646	0.8125	48.0	1144.0	1161.0	70.83333333333334	49.82517482517482	0.9853574504737296
ENSG00000243729	2	2763	2	36.626854867897215	0.5477173526467324	0.8125	316.0	1481.0	963.0	42.405063291139236	32.20796758946658	1.537902388369678
ENSG00000243749	2	1071	3	44.81792717086835	0.6136120754197537	0.9375	42.0	564.0	462.0	78.57142857142857	34.04255319148936	1.2207792207792207
ENSG00000243772	3	1592	8	52.13567839195979	0.6339665857876519	0.6875	33.0	533.0	1023.0	75.75757575757575	48.21763602251407	0.5210166177908113
ENSG00000243789	13	1409	8	60.39744499645139	0.6792063518105513	0.9375	33.0	425.0	948.0	75.75757575757575	57.88235294117647	0.44831223628691985
ENSG00000243804	1	920	6	58.58695652173913	0.6411348204314685	0.5	22.0	4.0	891.0	63.63636363636363	0.0	0.004489337822671156
ENSG00000243811	8	2515	7	51.76938369781312	0.6519936169867295	0.5625	393.0	961.0	1158.0	56.48854961832062	50.78043704474505	0.8298791018998273
ENSG00000243896	3	2062	2	43.889427740058196	0.6094054805504256	0.75	96.0	1033.0	930.0	43.75	38.33494675701839	1.110752688172043
ENSG00000243897	6	1309	9	58.97631779984721	0.6766876005372041	0.875	105.0	322.0	879.0	57.14285714285714	47.82608695652174	0.366325369738339
ENSG00000243910	4	1389	4	55.93952483801296	0.7180658475463697	0.5	165.0	498.0	723.0	65.45454545454545	53.81526104417671	0.6887966804979253
ENSG00000243927	18	931	3	47.475832438238456	0.5701514643849965	0.5625	123.0	430.0	375.0	73.17073170731707	39.06976744186046	1.1466666666666667
ENSG00000243943	22	3531	14	44.63324837156613	0.5822807161834247	0.5	71.0	1756.0	1701.0	60.56338028169014	40.71753986332574	1.0323339212228102
ENSG00000243955	25	1218	7	40.804597701149426	0.6020184968656296	0.75	62.0	487.0	666.0	51.61290322580645	32.648870636550306	0.7312312312312312
ENSG00000243958	6	782	6	56.01023017902813	0.5959571266175717	0.4375	69.0	53.0	657.0	69.56521739130434	37.735849056603776	0.0806697108066971
ENSG00000243978	3	5416	4	50.12924667651403	0.5869893577073574	0.4375	236.0	1013.0	4164.0	55.932203389830505	45.21224086870681	0.24327569644572528
ENSG00000243989	70	1422	15	58.72011251758087	0.6938767854377241	0.6875	73.0	122.0	1224.0	68.4931506849315	51.63934426229508	0.09967320261437909
ENSG00000244005	31	3008	13	46.70877659574468	0.5962153490617188	0.75	64.0	1570.0	1371.0	71.875	39.10828025477707	1.1451495258935085
ENSG00000244020	1	339	1	58.99705014749262	0.7795584447788092	0.75	69.0	84.0	183.0	62.31884057971014	48.80952380952381	0.45901639344262296
ENSG00000244025	1	552	1	44.565217391304344	0.6388574956557365	0.75	78.0	222.0	249.0	51.28205128205128	31.08108108108108	0.891566265060241
ENSG00000244038	24	1941	11	52.91087068521381	0.6432315497041788	0.75	19.0	602.0	1317.0	63.1578947368421	47.176079734219265	0.45709946848899013
ENSG00000244045	21	3082	6	47.566515249837764	0.5666649064697561	0.6875	24.0	2431.0	624.0	62.5	45.37227478403949	3.8958333333333335
ENSG00000244057	2	431	2	58.70069605568445	0.6925215520525115	0.4375	76.0	70.0	282.0	48.68421052631579	50.0	0.24822695035460993
ENSG00000244067	18	1221	7	40.13104013104013	0.6021391005657768	0.875	62.0	490.0	666.0	48.38709677419355	32.44897959183673	0.7357357357357357
ENSG00000244094	4	675	2	52.74074074074074	0.7315936121871237	0.4375	62.0	394.0	216.0	51.61290322580645	48.73096446700508	1.8240740740740742
ENSG00000244115	1	1448	3	44.54419889502763	0.6506133781113428	0.6875	22.0	964.0	459.0	77.27272727272727	31.431535269709542	2.100217864923747
ENSG00000244122	4	2371	5	44.749051033319276	0.5651596292994073	0.25	37.0	741.0	1590.0	56.75675675675676	37.11201079622132	0.4660377358490566
ENSG00000244165	3	1788	2	65.6599552572707	0.7209383455256753	0.875	29.0	634.0	1122.0	65.51724137931035	62.93375394321766	0.5650623885918004
ENSG00000244187	31	839	5	58.99880810488677	0.5419478996671747	0.1875	101.0	387.0	348.0	70.29702970297029	56.07235142118863	1.1120689655172413
ENSG00000244207	14	5460	41	58.31501831501832	0.6597299130898797	0.6875	84.0	141.0	5232.0	57.14285714285714	56.02836879432624	0.02694954128440367
ENSG00000244219	22	1345	6	50.55762081784386	0.6656035429823862	0.375	199.0	480.0	663.0	63.81909547738693	42.5	0.7239819004524887
ENSG00000244234	1	2867	1	38.7164283222881	0.5129575938347087	0.625	72.0	1214.0	1578.0	76.38888888888889	30.724876441515654	0.7693282636248415
ENSG00000244242	7	3714	3	61.03931071620894	0.6766449573708069	0.9375	2029.0	908.0	774.0	61.754558896007886	58.48017621145375	1.17312661498708
ENSG00000244255	2	3874	30	53.665462054723804	0.6454431769492915	0.9375	55.0	18.0	3798.0	65.45454545454545	61.111111111111114	0.004739336492890996
ENSG00000244274	39	1132	3	53.091872791519435	0.6066716058979422	0.75	179.0	467.0	483.0	60.893854748603346	46.680942184154176	0.9668737060041408
ENSG00000244355	4	525	3	55.80952380952381	0.6462419424985683	0.5	8.0	115.0	399.0	62.5	43.47826086956522	0.2882205513784461
ENSG00000244362	1	440	1	43.86363636363637	0.6312065221192573	0.5625	25.0	223.0	189.0	44.0	33.6322869955157	1.17989417989418
ENSG00000244395	4	1921	12	43.98750650702759	0.5049436951063134	0.8125	152.0	278.0	1488.0	61.8421052631579	29.136690647482016	0.1868279569892473
ENSG00000244405	22	4082	13	48.38314551690348	0.6167564452538011	0.9375	224.0	2325.0	1530.0	66.07142857142857	42.795698924731184	1.5196078431372548
ENSG00000244411	1	1403	1	54.81111903064861	0.7174456928468558	1.0	34.0	871.0	495.0	58.82352941176471	49.25373134328358	1.7595959595959596
ENSG00000244414	33	1297	6	38.319198149575946	0.5062605945135097	0.5625	114.0	190.0	990.0	35.08771929824561	26.31578947368421	0.1919191919191919
ENSG00000244444	6	1312	9	58.91768292682927	0.6766876005372041	0.875	105.0	325.0	879.0	57.14285714285714	47.69230769230769	0.36973833902161546
ENSG00000244462	9	6646	3	40.47547396930484	0.5153948341371367	0.8125	248.0	3599.0	2796.0	57.66129032258065	33.731592108919145	1.2871959942775393
ENSG00000244474	10	2431	5	46.60633484162896	0.5996953113232812	0.625	85.0	741.0	1602.0	51.76470588235295	37.11201079622132	0.46254681647940077
ENSG00000244476	2	3191	2	47.2892510184895	0.5004366323749055	0.875	369.0	1205.0	1614.0	44.71544715447154	49.70954356846473	0.7465923172242875
ENSG00000244482	7	3848	8	51.481288981288984	0.7295104184601995	0.6875	39.0	2363.0	1443.0	69.23076923076923	45.23910283537876	1.6375606375606375
ENSG00000244486	21	3463	11	71.12330349408028	0.6263755919342415	0.4375	71.0	791.0	2598.0	84.50704225352112	66.87737041719343	0.3044649730561971
ENSG00000244509	8	2644	4	49.5839636913767	0.6574218792614299	0.5625	106.0	1965.0	570.0	50.0	49.51653944020356	3.4473684210526314
ENSG00000244537	1	776	1	53.22164948453608	0.8188938974517337	0.9375	57.0	308.0	408.0	54.385964912280706	37.01298701298701	0.7549019607843137
ENSG00000244588	7	3216	14	36.75373134328358	0.5119032564378947	0.5625	129.0	1419.0	1665.0	58.139534883720934	32.8400281888654	0.8522522522522522
ENSG00000244607	13	5456	16	55.55351906158358	0.6624300822899262	0.6875	84.0	3224.0	2145.0	69.04761904761905	54.559553349875934	1.503030303030303
ENSG00000244617	1	1543	1	55.800388852884	0.6718640364263011	0.6875	195.0	568.0	777.0	64.1025641025641	51.056338028169016	0.731016731016731
ENSG00000244623	1	972	1	48.66255144032922	0.602081508929915	0.0	0.0	0.0	969.0			0.0
ENSG00000244624	1	275	1	45.09090909090909	0.5305962826415669	0.6875	30.0	74.0	168.0	46.666666666666664	43.24324324324324	0.44047619047619047
ENSG00000244672	3	1870	3	53.048128342245995	0.6317524734183265	0.0	0.0	1264.0	603.0		52.45253164556962	2.0961857379767825
ENSG00000244682	10	1070	7	53.55140186915888	0.6188743424692857	0.4375	761.0	0.0	306.0	55.7161629434954		0.0
ENSG00000244687	51	2110	4	44.170616113744074	0.5036587175442901	0.6875	22.0	1644.0	441.0	54.54545454545454	44.16058394160584	3.727891156462585
ENSG00000244694	4	25280	5	36.7128164556962	0.6227720773511216	0.1875	1118.0	21630.0	2529.0	52.41502683363149	34.34581599630143	8.552787663107948
ENSG00000244731	38	5427	41	58.319513543394145	0.6594679112769104	0.6875	51.0	141.0	5232.0	52.94117647058824	56.73758865248227	0.02694954128440367
ENSG00000244734	19	628	3	51.27388535031847	0.7105678495875429	0.9375	50.0	134.0	441.0	44.0	38.059701492537314	0.30385487528344673
ENSG00000244752	4	769	6	58.9076723016905	0.7202746461654361	0.875	54.0	97.0	615.0	62.96296296296296	58.76288659793815	0.15772357723577235
ENSG00000244754	80	9440	6	35.233050847457626	0.5153558136834965	0.4375	178.0	7510.0	1749.0	49.43820224719101	34.23435419440746	4.29388221841052
ENSG00000245680	18	6197	5	43.2628691302243	0.5865126991405438	0.6875	239.0	3648.0	2307.0	55.23012552301255	42.598684210526315	1.5812743823146944
ENSG00000245848	1	2601	1	65.85928489042676	0.6580466763615996	0.5	120.0	1404.0	1074.0	77.5	58.04843304843305	1.3072625698324023
ENSG00000246705	3	620	1	63.064516129032256	0.6451200437251938	0.5625	66.0	164.0	387.0	60.60606060606061	62.19512195121951	0.42377260981912146
ENSG00000246922	5	1707	6	61.570005858230815	0.6345548912882218	0.4375	224.0	337.0	1143.0	55.35714285714286	43.02670623145401	0.29483814523184604
ENSG00000247077	12	2811	6	54.57132692991817	0.6393359137183077	0.8125	35.0	1906.0	867.0	88.57142857142857	49.580272822665265	2.1983852364475203
ENSG00000247315	1	2752	1	55.559593023255815	0.653720458680989	0.6875	17.0	1523.0	1209.0	52.94117647058824	44.71437951411688	1.2597187758478081
ENSG00000247595	9	448	4	45.982142857142854	0.6030983798088149	0.5625	140.0	128.0	177.0	42.142857142857146	46.09375	0.7231638418079096
ENSG00000247596	38	1614	9	61.64807930607187	0.6895632712968478	1.0	142.0	422.0	1047.0	73.94366197183099	60.426540284360186	0.40305635148042024
ENSG00000247626	1	3027	1	48.364717542120914	0.6066285876235665	0.6875	37.0	1208.0	1779.0	72.97297297297297	33.85761589403973	0.6790331646992692
ENSG00000247746	5	4643	3	42.53715270299375	0.5749207162647516	0.3125	319.0	2188.0	2133.0	57.36677115987461	32.12979890310786	1.0257852789498358
ENSG00000248098	28	1742	9	60.67738231917337	0.6994722764518518	0.625	10.0	394.0	1335.0	50.0	61.42131979695431	0.2951310861423221
ENSG00000248099	3	751	2	62.45006657789614	0.6323646870500065	0.875	13.0	342.0	393.0	76.92307692307693	56.14035087719298	0.8702290076335878
ENSG00000248109	4	1257	2	46.06205250596659	0.5486352265442221	0.6875	73.0	326.0	855.0	49.31506849315068	47.54601226993865	0.38128654970760234
ENSG00000248144	23	1454	9	45.94222833562586	0.5577123490807067	0.375	71.0	255.0	1125.0	46.478873239436616	36.07843137254902	0.22666666666666666
ENSG00000248167	1	1698	11	53.82803297997645	0.6115681437491918	0.75	142.0	44.0	1509.0	39.436619718309856	34.090909090909086	0.0291583830351226
ENSG00000248235	3	531	5	67.79661016949152	0.7002655847937356	0.75	83.0	49.0	396.0	77.10843373493977	67.3469387755102	0.12373737373737374
ENSG00000248329	10	2432	3	35.649671052631575	0.5003881015432976	0.6875	1866.0	353.0	210.0	36.17363344051447	28.04532577903683	1.680952380952381
ENSG00000248333	27	2992	20	56.68449197860963	0.6765234077619927	0.25	104.0	539.0	2346.0	66.34615384615384	53.98886827458256	0.2297527706734868
ENSG00000248383	3	5896	4	48.72795115332429	0.5741855341651891	0.75	594.0	2410.0	2889.0	68.68686868686868	37.9253112033195	0.8341986846659744
ENSG00000248385	2	949	5	53.95152792413066	0.6128906096952745	0.5	25.0	108.0	813.0	60.0	53.70370370370371	0.13284132841328414
ENSG00000248405	4	2043	17	59.86294664708761	0.6999610668690295	0.0	0.0	111.0	1929.0		39.63963963963964	0.05754276827371695
ENSG00000248483	1	8381	1	39.56568428588474	0.6457085638778625	0.5625	37.0	7357.0	984.0	64.86486486486487	36.550224276199536	7.4766260162601625
ENSG00000248485	3	1406	3	51.920341394025606	0.621578756317022	0.4375	230.0	969.0	204.0	71.30434782608695	47.6780185758514	4.75
ENSG00000248487	18	1066	5	62.570356472795496	0.6319335200138355	0.9375	72.0	178.0	813.0	80.55555555555556	56.74157303370787	0.21894218942189422
ENSG00000248496	1	3000	4	43.56666666666666	0.5763355912477657	0.5625	1999.0	773.0	225.0	45.97298649324662	37.128072445019406	3.4355555555555557
ENSG00000248592	3	1405	10	59.430604982206404	0.6469560221743804	0.5	112.0	174.0	1116.0	79.46428571428571	60.3448275862069	0.15591397849462366
ENSG00000248643	4	1566	3	57.8544061302682	0.5968393430568337	0.4375	95.0	451.0	1017.0	64.21052631578948	50.110864745011085	0.44346116027531957
ENSG00000248672	2	5650	39	41.92920353982301	0.5370860958271408	0.375	28.0	0.0	5619.0	75.0		0.0
ENSG00000248710	1	3360	19	38.36309523809524	0.48173819327316714	0.5	186.0	327.0	2844.0	58.602150537634415	33.94495412844037	0.1149789029535865
ENSG00000248712	22	734	7	58.31062670299727	0.6516369834076002	0.5	55.0	46.0	630.0	63.63636363636363	43.47826086956522	0.07301587301587302
ENSG00000248713	1	10451	3	47.50741555831978	0.6679691120297828	0.25	365.0	4704.0	5379.0	34.24657534246575	34.375	0.8745119910764082
ENSG00000248746	8	2882	21	59.92366412213741	0.7183267003977281	0.375	35.0	141.0	2703.0	71.42857142857143	55.319148936170215	0.05216426193118757
ENSG00000248751	5	1818	13	61.606160616061615	0.7050661347798161	0.5625	48.0	375.0	1392.0	52.083333333333336	62.133333333333326	0.26939655172413796
ENSG00000248767	2	702	3	68.37606837606837	0.6839553238395486	0.0	0.0	0.0	699.0			0.0
ENSG00000248771	4	3123	3	41.78674351585015	0.5292239577182402	0.625	1853.0	1045.0	222.0	40.96060442525634	43.54066985645933	4.707207207207207
ENSG00000248871	1	1816	11	58.425110132158586	0.6067420170761968	0.5	55.0	768.0	990.0	80.0	55.338541666666664	0.7757575757575758
ENSG00000248905	13	13511	21	44.015986973577085	0.5921481035055188	0.6875	485.0	8766.0	4257.0	53.608247422680414	40.086698608259184	2.059196617336152
ENSG00000248919	3	2491	9	60.29706945002007	0.7028343940905056	0.625	23.0	218.0	2247.0	56.52173913043478	62.84403669724771	0.09701824655095684
ENSG00000248920	1	1593	1	52.16572504708098	0.6094042278803387	0.25	0.0	0.0	1590.0			0.0
ENSG00000248933	1	1593	1	52.29127432517263	0.6129546168336604	0.25	0.0	0.0	1590.0			0.0
ENSG00000248993	1	612	4	55.88235294117647	0.7677628699377791	0.625	93.0	426.0	90.0	59.13978494623656	55.16431924882629	4.733333333333333
ENSG00000249103	1	1728	2	38.94675925925926	0.6143135450199343	0.5625	86.0	679.0	960.0	30.23255813953488	29.749631811487482	0.7072916666666667
ENSG00000249104	1	1593	1	52.29127432517263	0.6108604871331493	0.25	0.0	0.0	1590.0			0.0
ENSG00000249115	30	4324	19	54.04717853839038	0.6553411631757755	0.75	60.0	2362.0	1899.0	73.33333333333333	45.21591871295512	1.243812532912059
ENSG00000249139	2	1137	5	47.229551451187334	0.5760742780890237	0.75	305.0	271.0	558.0	53.442622950819676	47.601476014760145	0.48566308243727596
ENSG00000249141	1	600	8	47.833333333333336	0.5875547950337686	0.6875	56.0	43.0	498.0	55.35714285714286	34.883720930232556	0.08634538152610442
ENSG00000249156	3	1403	2	50.32074126870991	0.6470316121145507	0.5625	281.0	528.0	591.0	54.804270462633454	43.75	0.8934010152284264
ENSG00000249158	5	5407	4	47.99334196412058	0.5861025084115896	0.5625	147.0	2410.0	2847.0	37.41496598639456	37.9253112033195	0.8465050930804355
ENSG00000249209	1	1078	8	51.66975881261595	0.4941786473274215	0.125	799.0	156.0	120.0	53.56695869837297	48.07692307692308	1.3
ENSG00000249222	1	799	1	45.056320400500624	0.5781227877904763	1.0	327.0	169.0	300.0	46.48318042813456	32.544378698224854	0.5633333333333334
ENSG00000249240	2	750	7	59.86666666666667	0.6753228983687516	0.25	220.0	293.0	234.0	66.36363636363637	61.092150170648466	1.2521367521367521
ENSG00000249242	21	3178	8	44.33606041535557	0.5484421339173104	0.8125	93.0	2335.0	747.0	75.26881720430107	42.698072805139184	3.1258366800535473
ENSG00000249319	1	922	12	53.68763557483731	0.500666597181901	0.0625	4.0	858.0	57.0	50.0	53.4965034965035	15.052631578947368
ENSG00000249437	16	7093	17	42.3093190469477	0.5421369913058087	0.75	943.0	1938.0	4209.0	44.114528101802755	38.64809081527348	0.46044191019244474
ENSG00000249467	1	745	1	52.48322147651007	0.7399450253068773	0.8125	89.0	56.0	597.0	53.93258426966292	42.857142857142854	0.09380234505862646
ENSG00000249471	20	2978	4	59.80523841504365	0.6652161540099317	0.0625	89.0	1254.0	1632.0	75.28089887640449	53.18979266347688	0.7683823529411765
ENSG00000249481	11	4138	9	44.70758820686322	0.5973902822530053	0.0625	119.0	3116.0	900.0	64.70588235294117	43.06803594351733	3.462222222222222
ENSG00000249581	1	823	3	55.04252733900364	0.6249371585316954	0.5	102.0	22.0	696.0	55.88235294117647	54.54545454545454	0.031609195402298854
ENSG00000249590	3	1470	9	56.53061224489796	0.6733868057736369	0.125	30.0	453.0	984.0	56.666666666666664	56.95364238410596	0.4603658536585366
ENSG00000249624	5	2112	13	44.98106060606061	0.5602495068876732	0.4375	123.0	351.0	1635.0	60.16260162601627	47.293447293447294	0.21467889908256882
ENSG00000249662	2	1765	4	46.23229461756374	0.6610388071638149	0.5625	626.0	542.0	594.0	43.13099041533546	40.59040590405904	0.9124579124579124
ENSG00000249693	3	1653	9	49.84875983061101	0.5721265784665407	0.3125	71.0	184.0	1395.0	66.19718309859155	42.934782608695656	0.13189964157706094
ENSG00000249709	6	2885	4	42.0103986135182	0.5417152130779754	0.75	150.0	1073.0	1659.0	68.0	41.00652376514445	0.6467751657625075
ENSG00000249715	4	6438	53	54.8928238583411	0.6806034260955011	0.375	73.0	191.0	6171.0	56.16438356164384	41.8848167539267	0.030951223464592448
ENSG00000249730	1	935	1	46.31016042780748	0.5971551839916865	0.0	0.0	293.0	639.0		47.098976109215016	0.458528951486698
ENSG00000249751	18	1031	10	51.69738118331717	0.6584660832798117	0.75	73.0	340.0	615.0	60.273972602739725	45.588235294117645	0.5528455284552846
ENSG00000249773	1	1732	8	52.48267898383372	0.5829120621935127	0.875	993.0	61.0	675.0	56.797583081571	37.704918032786885	0.09037037037037036
ENSG00000249811	1	1593	1	52.2284996861268	0.6110590603568018	0.25	0.0	0.0	1590.0			0.0
ENSG00000249853	17	3869	5	47.22150426466787	0.5955276504164368	0.75	1167.0	1661.0	1038.0	65.29562982005142	34.85851896447923	1.6001926782273603
ENSG00000249861	3	605	4	46.11570247933884	0.576988107836404	0.625	49.0	127.0	426.0	53.06122448979592	47.24409448818898	0.2981220657276995
ENSG00000249884	2	1135	8	51.27753303964758	0.6177922537105046	0.3125	243.0	136.0	753.0	59.67078189300411	50.73529411764706	0.1806108897742364
ENSG00000249915	46	1110	6	50.45045045045045	0.6665276963646953	0.625	75.0	459.0	573.0	72.0	38.77995642701525	0.8010471204188482
ENSG00000249931	2	5174	19	41.88248936992656	0.6129583504641681	0.75	98.0	3183.0	1890.0	59.183673469387756	35.061262959472195	1.6841269841269841
ENSG00000249948	5	2164	5	39.97227356746765	0.5361973280421438	1.0	102.0	694.0	1365.0	51.9607843137255	31.556195965417867	0.5084249084249084
ENSG00000249961	7	2746	19	37.545520757465404	0.4976366647482207	0.8125	226.0	336.0	2181.0	56.19469026548673	27.976190476190478	0.15405777166437415
ENSG00000249967	1	1848	10	54.27489177489178	0.6388225891757916	0.4375	330.0	168.0	1347.0	53.63636363636364	57.738095238095234	0.12472160356347439
ENSG00000249992	1	1822	1	66.8496158068057	0.6582519283878813	0.75	260.0	659.0	900.0	82.6923076923077	46.28224582701062	0.7322222222222222
ENSG00000250021	4	2439	10	53.218532185321855	0.6398441494156013	0.5	47.0	1207.0	1182.0	78.72340425531915	50.952775476387735	1.021150592216582
ENSG00000250067	18	979	7	67.41573033707866	0.6760910546130006	0.6875	22.0	57.0	897.0	86.36363636363636	71.9298245614035	0.06354515050167224
ENSG00000250120	6	5409	4	47.80920687742651	0.6023982637890114	0.6875	152.0	2410.0	2844.0	38.81578947368421	37.9253112033195	0.8473980309423348
ENSG00000250138	1	4320	1	60.30092592592593	0.6229268868345581	0.0	0.0	0.0	4317.0			0.0
ENSG00000250151	4	2466	12	57.17761557177615	0.6897260205484407	0.5	8.0	580.0	1875.0	100.0	58.620689655172406	0.30933333333333335
ENSG00000250254	1	731	1	42.6812585499316	0.572748120587321	0.625	37.0	118.0	573.0	45.94594594594595	24.576271186440678	0.20593368237347295
ENSG00000250264	1	2705	15	58.55822550831793	0.5883681718248995	0.875	287.0	2034.0	381.0	67.24738675958189	56.24385447394297	5.338582677165355
ENSG00000250298	2	1516	3	38.98416886543535	0.5769981027427679	0.0	2.0	791.0	720.0	0.0	33.24905183312263	1.0986111111111112
ENSG00000250305	43	9591	5	39.224272755708476	0.5818197714427832	0.625	493.0	7733.0	1362.0	39.350912778904664	37.96715375662744	5.677679882525697
ENSG00000250312	15	3647	4	35.28927885933644	0.5426888808302419	0.75	170.0	2040.0	1434.0	57.05882352941176	32.15686274509804	1.4225941422594142
ENSG00000250317	20	919	3	45.810663764961916	0.5824643593084381	0.5	294.0	370.0	252.0	60.204081632653065	40.0	1.4682539682539681
ENSG00000250349	1	954	9	50.41928721174004	0.6279064288802173	0.875	107.0	7.0	837.0	61.6822429906542	57.14285714285714	0.008363201911589008
ENSG00000250361	32	564	5	41.843971631205676	0.46079632472702514	0.375	93.0	195.0	273.0	45.16129032258064	45.12820512820513	0.7142857142857143
ENSG00000250364	2	2011	2	38.736946792640474	0.5702394617873949	0.875	146.0	914.0	948.0	47.26027397260274	31.072210065645518	0.9641350210970464
ENSG00000250366	7	3137	2	48.8045903729678	0.5999207610232751	0.0	334.0	2605.0	195.0	75.74850299401199	45.83493282149712	13.35897435897436
ENSG00000250374	1	1838	2	46.681175190424376	0.5867122702812428	0.4375	431.0	0.0	1404.0	50.81206496519721		0.0
ENSG00000250423	2	7392	12	45.56277056277056	0.5904366508264867	0.75	96.0	2694.0	4599.0	46.875	42.98440979955457	0.5857795172863666
ENSG00000250424	1	1531	11	57.80535597648596	0.7074770018200399	0.5625	358.0	183.0	987.0	49.44134078212291	57.92349726775956	0.18541033434650456
ENSG00000250479	18	700	4	67.0	0.7093702107486718	0.625	98.0	173.0	426.0	69.38775510204081	52.02312138728323	0.4061032863849765
ENSG00000250506	8	1620	8	57.46913580246914	0.7383295082229246	0.625	67.0	575.0	975.0	74.6268656716418	54.434782608695656	0.5897435897435898
ENSG00000250510	12	2495	5	62.124248496993985	0.6488070986307307	0.6875	511.0	217.0	1764.0	63.20939334637965	54.83870967741935	0.12301587301587301
ENSG00000250565	23	1599	5	51.09443402126329	0.6258212412494754	0.9375	734.0	184.0	678.0	57.08446866485014	36.95652173913043	0.2713864306784661
ENSG00000250571	30	1335	4	68.68913857677903	0.6913113054152304	0.75	77.0	127.0	1128.0	67.53246753246754	66.14173228346458	0.1125886524822695
ENSG00000250641	1	1266	6	58.13586097946287	0.6494097147299733	0.5	3.0	114.0	1146.0	100.0	43.859649122807014	0.09947643979057591
ENSG00000250644	4	2228	10	63.37522441651705	0.7312962667973684	0.625	95.0	459.0	1671.0	72.63157894736842	63.18082788671025	0.2746858168761221
ENSG00000250673	5	3626	8	47.628240485383344	0.6516090166857174	0.4375	291.0	1754.0	1578.0	48.10996563573883	40.592930444697835	1.111533586818758
ENSG00000250709	1	2051	16	44.027303754266214	0.5261798778006875	0.625	302.0	240.0	1506.0	50.0	44.583333333333336	0.1593625498007968
ENSG00000250719	3	405	2	57.28395061728395	0.6151088773433288	0.5625	17.0	100.0	285.0	64.70588235294117	53.0	0.3508771929824561
ENSG00000250722	16	2056	5	37.7431906614786	0.630420279278373	0.4375	614.0	1139.0	300.0	42.671009771986974	33.099209833187004	3.796666666666667
ENSG00000250741	2	2142	11	52.194211017740436	0.5909869201417227	0.5	94.0	239.0	1806.0	39.361702127659576	42.25941422594142	0.13233665559246954
ENSG00000250745	1	1593	1	52.416823603264284	0.6121043488519798	0.25	0.0	0.0	1590.0			0.0
ENSG00000250782	1	594	1	53.535353535353536	0.6446519700753689	0.25	0.0	0.0	591.0			0.0
ENSG00000250799	23	1473	10	63.20434487440597	0.6455558389217958	0.375	40.0	50.0	1380.0	65.0	52.0	0.036231884057971016
ENSG00000250803	6	436	3	44.4954128440367	0.524611269625425	0.5625	54.0	16.0	363.0	50.0	43.75	0.0440771349862259
ENSG00000250821	2	894	3	41.387024608501115	0.5451686465917662	0.5	237.0	138.0	516.0	57.383966244725734	28.26086956521739	0.26744186046511625
ENSG00000250844	1	1593	1	52.29127432517263	0.6133274613525161	0.25	0.0	0.0	1590.0			0.0
ENSG00000250878	2	1291	5	42.060418280402786	0.5403582868964498	0.5	186.0	349.0	753.0	41.935483870967744	45.27220630372493	0.4634794156706507
ENSG00000250913	1	551	1	54.99092558983666	0.6233556940614902	0.1875	76.0	340.0	132.0	51.31578947368421	56.470588235294116	2.5757575757575757
