is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	ensg	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding
0.0	0.0			0.0	ENSG00000305346	0.0	0.0	0.0				0.0	28.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305348	0.0	0.0	0.0				0.0	33.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305349	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305352	0.0	0.0	0.0				0.0	73.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305354	0.0	0.0	0.0				0.0	7.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305360	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305366	0.0	0.0	0.0				0.0	28.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305370	0.0	0.0	0.0				0.0	110.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305371	0.0	0.0	0.0				0.0	37.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305372	0.0	0.0	0.0				0.0	17.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305374	0.0	0.0	0.0				0.0	83.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305377	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305382	0.0	0.0	0.0				0.0	21.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305384	0.0	0.0	0.0				0.0	35.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305385	0.0	0.0	0.0				0.0	139.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305388	0.0	0.0	0.0				0.0	81.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305395	0.0	0.0	0.0				0.0	148.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305396	0.0	0.0	0.0				0.0	69.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305399	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305400	0.0	0.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305402	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305404	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305416	0.0	0.0	0.0				0.0	101.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305418	0.0	0.0	0.0				0.0	18.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305420	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305421	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305426	0.0	0.0	0.0				0.0	102.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305429	0.0	0.0	0.0				0.0	91.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305432	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305437	0.0	0.0	0.0				0.0	106.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305438	0.0	0.0	0.0				0.0	28.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305441	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305443	0.0	0.0	0.0				0.0	44.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305444	0.0	0.0	0.0				0.0	40.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305445	0.0	0.0	0.0				0.0	16.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305447	0.0	0.0	0.0				0.0	131.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305448	0.0	0.0	0.0				0.0	78.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305455	0.0	0.0	0.0				0.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305459	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305461	0.0	0.0	0.0				0.0	5.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305462	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305468	0.0	0.0	0.0				0.0	29.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305470	0.0	0.0	0.0				0.0	147.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305480	0.0	0.0	0.0				0.0	19.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305482	0.0	0.0	0.0				0.0	36.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305485	0.0	0.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305487	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305493	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305499	0.0	0.0	0.0				0.0	86.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305501	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305503	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305507	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305512	0.0	0.0	0.0				0.0	133.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305513	0.0	0.0	0.0				0.0	12.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305516	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305521	0.0	0.0	0.0				0.0	9.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305522	0.0	0.0	0.0				0.0	19.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305529	0.0	0.0	0.0				0.0	25.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305530	0.0	0.0	0.0				0.0	102.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305531	0.0	0.0	0.0				0.0	41.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305534	0.0	0.0	0.0				0.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305541	0.0	0.0	0.0				0.0	141.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305550	0.0	0.0	0.0				0.0	6.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305552	0.0	0.0	0.0				0.0	141.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305554	0.0	0.0	0.0				0.0	103.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305560	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305565	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305566	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305567	0.0	0.0	0.0				0.0	14.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305568	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305576	0.0	0.0	0.0				0.0	86.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305578	0.0	0.0	0.0				0.0	95.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305589	0.0	0.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305592	0.0	0.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305600	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305602	0.0	0.0	0.0				0.0	129.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305603	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305606	0.0	0.0	0.0				0.0	62.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305608	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305609	0.0	0.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305611	0.0	0.0	0.0				0.0	26.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305612	0.0	0.0	0.0				0.0	20.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305620	0.0	0.0	0.0				0.0	32.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305623	0.0	0.0	0.0				0.0	76.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305631	0.0	0.0	0.0				0.0	113.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305635	0.0	0.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305636	0.0	0.0	0.0				0.0	156.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305647	0.0	0.0	0.0				0.0	44.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305649	0.0	0.0	0.0				0.0	27.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305650	0.0	0.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305652	0.0	0.0	0.0				0.0	10.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305659	0.0	0.0	0.0				0.0	14.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305661	0.0	0.0	0.0				0.0	45.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305663	0.0	0.0	0.0				0.0	144.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305670	0.0	0.0	0.0				0.0	94.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305675	0.0	0.0	0.0				0.0	113.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305676	0.0	0.0	0.0				0.0	19.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305678	0.0	0.0	0.0				0.0	25.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305680	0.0	0.0	0.0				0.0	13.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305687	0.0	0.0	0.0				0.0	104.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305690	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305693	0.0	0.0	0.0				0.0	16.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305699	0.0	0.0	0.0				0.0	139.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305704	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305711	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305712	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305714	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305726	0.0	0.0	0.0				0.0	70.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305730	0.0	0.0	0.0				0.0	128.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305731	0.0	0.0	0.0				0.0	54.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305736	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305737	0.0	0.0	0.0				0.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305739	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305746	0.0	0.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305751	0.0	0.0	0.0				0.0	38.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305755	0.0	0.0	0.0				0.0	7.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305757	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305758	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305760	0.0	0.0	0.0				0.0	15.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305761	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305763	0.0	0.0	0.0				0.0	98.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305764	0.0	0.0	0.0				0.0	7.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305769	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305771	0.0	0.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305777	0.0	0.0	0.0				0.0	61.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305780	0.0	0.0	0.0				0.0	14.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305786	0.0	0.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305788	0.0	0.0	0.0				0.0	79.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305789	0.0	0.0	0.0				0.0	111.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305791	0.0	0.0	0.0				0.0	9.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305794	0.0	0.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305797	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305799	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305805	0.0	0.0	0.0				0.0	84.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305817	0.0	0.0	0.0				0.0	36.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305820	0.0	0.0	0.0				0.0	44.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305822	0.0	0.0	0.0				0.0	2.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305824	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305828	0.0	0.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305830	0.0	0.0	0.0				0.0	152.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305832	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305836	0.0	0.0	0.0				0.0	128.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305842	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305847	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305852	0.0	0.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305854	0.0	0.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305856	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305858	0.0	0.0	0.0				0.0	40.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305859	0.0	0.0	0.0				0.0	7.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305860	0.0	0.0	0.0				0.0	47.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305862	0.0	0.0	0.0				0.0	64.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305866	0.0	0.0	0.0				0.0	75.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305867	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305868	0.0	0.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305870	0.0	0.0	0.0				0.0	23.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305873	0.0	0.0	0.0				0.0	31.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305874	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305875	0.0	0.0	0.0				0.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305880	0.0	0.0	0.0				0.0	123.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305883	0.0	0.0	0.0				0.0	62.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305887	0.0	0.0	0.0				0.0	74.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305888	0.0	0.0	0.0				0.0	48.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305889	0.0	0.0	0.0				0.0	35.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305890	0.0	0.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305893	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305899	0.0	0.0	0.0				0.0	48.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305900	0.0	0.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305903	0.0	0.0	0.0				0.0	10.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305915	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305917	0.0	0.0	0.0				0.0	39.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305923	0.0	0.0	0.0				0.0	27.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305936	0.0	0.0	0.0				0.0	120.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305939	0.0	0.0	0.0				0.0	135.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305943	0.0	0.0	0.0				0.0	125.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305954	0.0	0.0	0.0				0.0	46.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305959	0.0	0.0	0.0				0.0	40.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305961	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305962	0.0	0.0	0.0				0.0	113.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305964	0.0	0.0	0.0				0.0	89.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305967	0.0	0.0	0.0				0.0	99.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305969	0.0	0.0	0.0				0.0	5.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305970	0.0	0.0	0.0				0.0	78.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305971	0.0	0.0	0.0				0.0	68.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305983	0.0	0.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305989	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305992	0.0	0.0	0.0				0.0	57.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305994	0.0	0.0	0.0				0.0	10.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000305995	0.0	0.0	0.0				0.0	74.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000305996	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306006	0.0	0.0	0.0				0.0	41.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306007	0.0	0.0	0.0				0.0	72.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306014	0.0	0.0	0.0				0.0	25.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306015	0.0	0.0	0.0				0.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306019	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306026	0.0	0.0	0.0				0.0	55.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306030	0.0	0.0	0.0				0.0	111.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306031	0.0	0.0	0.0				0.0	19.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306033	0.0	0.0	0.0				0.0	7.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306040	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306045	0.0	0.0	0.0				0.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306050	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306053	0.0	0.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306059	0.0	0.0	0.0				0.0	5.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306064	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306065	0.0	0.0	0.0				0.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306068	0.0	0.0	0.0				0.0	12.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306075	0.0	0.0	0.0				0.0	76.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306080	0.0	0.0	0.0				0.0	23.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306083	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306086	0.0	0.0	0.0				0.0	40.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306093	0.0	0.0	0.0				0.0	2.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306096	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306099	0.0	0.0	0.0				0.0	105.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306100	0.0	0.0	0.0				0.0	159.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306101	0.0	0.0	0.0				0.0	74.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306114	0.0	0.0	0.0				0.0	83.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306117	0.0	0.0	0.0				0.0	153.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306119	0.0	0.0	0.0				0.0	14.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306125	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306126	0.0	0.0	0.0				0.0	17.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306133	0.0	0.0	0.0				0.0	16.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306146	0.0	0.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306148	0.0	0.0	0.0				0.0	19.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306149	0.0	0.0	0.0				0.0	2.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306152	0.0	0.0	0.0				0.0	3.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306162	0.0	0.0	0.0				0.0	73.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306163	0.0	0.0	0.0				0.0	1.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306165	0.0	0.0	0.0				0.0	13.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306166	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306172	0.0	0.0	0.0				0.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306173	0.0	0.0	0.0				0.0	70.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306181	0.0	0.0	0.0				0.0	119.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306186	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306191	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306195	0.0	0.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306196	0.0	0.0	0.0				0.0	91.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306197	0.0	0.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306198	0.0	0.0	0.0				0.0	8.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306199	0.0	0.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000306203	0.0	0.0	0.0				0.0	88.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306204	0.0	0.0	0.0				0.0	14.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000306206	0.0	0.0	0.0				0.0	28.0	0.0	0.0	1.0	0.0
