ensg	ms_det	ms_abund	ms_present	ms_det_TDR1	ms_det_TDR4	ms_present_TDR1	ms_present_TDR4	ms_abund_TDR1	ms_abund_TDR4	ms_n_proteotypic	ms_n_sequences	soma_det	soma_abund	soma_present	soma_det_TDR1	soma_det_TDR4	soma_present_TDR1	soma_present_TDR4	soma_abund_TDR1	soma_abund_TDR4	olink_det	olink_abund	olink_present	olink_det_TDR1	olink_det_TDR4	olink_present_TDR1	olink_present_TDR4	olink_abund_TDR1	olink_abund_TDR4	arm	p_detect_intrinsic	p_detect_full	top_dark_reason	uniprot	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean	aff_present	aff_abund_z
ENSG00000160284	0.0		0	0.0	0.0	0	0					1.0	11.540353913910891	1	1.0	1.0	1	1	11.519895717719729	11.560812110102058	0.0		0	0.0	0.0	0	0			Media	0.6823043004952665	0.1890970589290728	abundance	Q9H0A9	0.5051	19.0	0.0	0.0	0.0	0.0	0.2974683544303797	19.0	0.0	0.0	15.0	1	0.466949664063904
ENSG00000160285	0.0		0	0.0	0.0	0	0			33.0	33.0	1.0	8.350412456221635	1	1.0	1.0	1	1	8.37320110534696	8.327623807096307	0.0		0	0.0	0.0	0	0			Media	0.926319877708604	0.9772677888469484	peptide_chemistry	P48449	0.4081	34.0	0.0	0.0	0.0	1.0	0.1584158415841584	34.0	0.0	0.0	22.0	1	-0.7590944455036577
ENSG00000160293	0.0		0	0.0	0.0	0	0			34.0	34.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.9668873424121452	0.972578857015566	topology	P52735	0.4739	48.0	0.0	0.0	0.0	1.0	0.4262295081967213	47.0	0.0208333333333333	1.0	23.0	0	
ENSG00000160294	0.0		0	0.0	0.0	0	0			42.0	42.0	1.0	7.25186011226361	1	1.0	1.0	1	1	7.257432702746142	7.246287521781078	0.0	0.3216604155780628	0	0.0	0.0	0	0	0.5167295547441384	0.12659127641198734	Media	0.8400611765537107	0.9596936021212896	localization	O60318	0.3342	73.0	0.0	0.0	0.0	0.0	0.2658486707566462	73.0	0.0	0.0	34.0	1	-0.6479179476043583
ENSG00000160299	0.0		0	0.0	0.0	0	0			35.0	35.0	0.3	6.870323217526805	0	0.2	0.4	0	0	6.881928559706154	6.858717875347459	0.5	0.6028014071573867	0	0.6	0.4	0	0	0.5572721573104642	0.6483306570043093	Media	0.977065713927128	0.9721228658402196	abundance	O95613	0.4973	188.0	0.0	0.0	0.0	0.0	0.544987922705314	187.0	0.0053191489361702	1.0	125.0	0	-0.6850672264172039
ENSG00000160305	0.0		0	0.0	0.0	0	0			28.0	35.0	1.0	8.794964898001506	1	1.0	1.0	1	1	8.755853601137307	8.834076194865705	0.0		0	0.0	0.0	0	0			Media	0.913866159716984	0.9365053500536524	abundance	Q14689	0.4344	74.0	0.0	0.0	0.0	1.0	0.1338073691014867	61.0	0.1756756756756756	2.0	31.0	1	-0.5882320927403231
ENSG00000160307	0.6	23.980743510649955	0	0.2	1.0	0	1	23.869713190403196	24.002949574699308	3.0	3.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8860327400254131	0.979362570817146	size	P04271	0.28	3.0	0.0	1.0	0.0	0.0	0.8208955223880597	3.0	0.0	0.0	2.0	0	
ENSG00000160310	0.0		0	0.0	0.0	0	0			11.0	11.0	1.0	8.097450615089715	1	1.0	1.0	1	1	8.102035012777831	8.092866217401596	0.0		0	0.0	0.0	0	0			Media	0.8405319827748132	0.6679452573018797	abundance	P55345	0.3466	17.0	0.0	0.0	0.0	0.0	0.1295843520782396	17.0	0.0	0.0	7.0	1	-0.8563195448914749
ENSG00000160318	0.0		0	0.0	0.0	0	0					0.6	7.855786316804218	0	0.6	0.6	0	0	7.890785342538702	7.820787291069732	0.0		0	0.0	0.0	0	0			Media				Q8NHS1	0.1668	3.0	4.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0	-0.9492024687117572
ENSG00000160323	0.0		0	0.0	0.0	0	0					0.0	7.850027115853413	0	0.0	0.0	0	0	7.838065372068529	7.861988859638299	0.2	-7.676513181435645	0	0.0	0.4	0	0	-7.580639457912538	-7.772386904958751	Media	0.8221624807305907	0.9576061892997187	degradation_pest	Q76LX8	0.3971	61.0	0.0	1.0	1.0	0.0	0.0684725357411587	61.0	0.0	0.0	18.0	0	-1.5620220282814121
ENSG00000160325	0.0		0	0.0	0.0	0	0			1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media																0	
ENSG00000160326	0.0		0	0.0	0.0	0	0			1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.7493928886365809	0.4901970176721468	abundance	Q9UGQ3	0.2934	16.0	12.0	0.0	0.0	1.0	0.0952380952380952	16.0	0.0	0.0	7.0	0	
ENSG00000160339	0.0		0	0.0	0.0	0	0					0.7	5.624067093671177	1	0.4	1.0	0	1	5.525661613112988	5.722472574229366	0.0	-6.909240408013369	0	0.0	0.0	0	0	-7.009288044105202	-6.809192771921535	Media																1	-1.8910740860162618
ENSG00000160349	0.0		0	0.0	0.0	0	0			0.0	1.0	1.0	7.526204750883046	1	1.0	1.0	1	1	7.485987689764437	7.566421812001654	0.0		0	0.0	0.0	0	0			Media																1	-1.0758761217801165
ENSG00000160360	0.0		0	0.0	0.0	0	0			31.0	33.0	1.0	9.29314714034749	1	1.0	1.0	1	1	9.417059737646984	9.169234543047997	0.0		0	0.0	0.0	0	0			Media	0.9234914134360288	0.9449970715515704	abundance	Q86YR5	0.4832	36.0	0.0	0.0	0.0	1.0	0.3333333333333333	33.0	0.0833333333333333	1.0	19.0	1	-0.39675729239652574
ENSG00000160392	0.0		0	0.0	0.0	0	0			8.0	8.0	0.9	5.524249112901275	1	1.0	0.8	1	1	5.5814580486446905	5.467040177157858	0.0		0	0.0	0.0	0	0			Media	0.6830647736683305	0.8665095102402429	structure_af	Q8N9M1	0.4917	22.0	0.0	0.0	0.0	0.0	0.1783919597989949	22.0	0.0	0.0	10.0	1	-1.8453215646256762
ENSG00000160396	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	-0.4112385939437953	0	0.0	0.0	0	0	0.11827425914728415	-0.9407514470348748	Media																0	-0.3031078296220338
ENSG00000160404	0.0		0	0.0	0.0	0	0			9.0	9.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.7411214127361575	0.8584968719691684	abundance	Q5JU69	0.364	13.0	0.0	0.0	1.0	0.0	0.1033210332103321	12.0	0.0769230769230769	1.0	7.0	0	
ENSG00000160408	0.0		0	0.0	0.0	0	0					1.0	8.10667482666452	1	1.0	1.0	1	1	8.127759829632456	8.08558982369658	0.0		0	0.0	0.0	0	0			Media	0.5650724024273724	0.4364220445127873	abundance	Q969X2	0.3678	14.0	1.0	0.0	0.0	1.0	0.1326860841423948	14.0	0.0	0.0	6.0	1	-0.8527742477702897
ENSG00000160410	0.0		0	0.0	0.0	0	0			2.0	2.0	0.2	6.85386570564638	0	0.2	0.2	0	0	6.854253983002323	6.853477428290438	0.0		0	0.0	0.0	0	0			Media	0.6199064861956071	0.8923720083190759	proteotypicity	Q8TBC3	0.3799	29.0	0.0	0.0	0.0	0.0	0.0527859237536656	25.0	0.1379310344827586	1.0	17.0	0	-1.33428754938099
ENSG00000160439	0.0		0	0.0	0.0	0	0			10.0	10.0	1.0	8.584595846807662	1	1.0	1.0	1	1	8.578172279751033	8.591019413864288	0.0		0	0.0	0.0	0	0			Media	0.9274969627647308	0.9911324050341536	size	Q8NBN7	0.5009	18.0	0.0	0.0	0.0	1.0	0.2581699346405229	18.0	0.0	0.0	13.0	1	-0.6690867853647964
ENSG00000160445	0.0		0	0.0	0.0	0	0			14.0	14.0	0.6	6.839831576641194	0	0.2	1.0	0	1	6.78474182850739	6.894921324774996	0.9	-0.5883273192195327	1	0.8	1.0	1	1	-0.5323725863248734	-0.6442820521141919	Media																1	-0.8441791528301271
ENSG00000160446	0.0		0	0.0	0.0	0	0			2.0	2.0	1.0	7.782936087606247	1	1.0	1.0	1	1	7.896993655970607	7.668878519241888	0.0		0	0.0	0.0	0	0			Media	0.6697393420163845	0.62975507445948	abundance	Q96GR4	0.2921	9.0	4.0	0.0	0.0	1.0	0.1234567901234567	9.0	0.0	0.0	4.0	1	-0.9772022284482631
ENSG00000160447	0.0		0	0.0	0.0	0	0			5.0	5.0	1.0	7.659204479786946	1	1.0	1.0	1	1	7.711103791220916	7.607305168352977	0.0	-4.714491243115488	0	0.0	0.0	0	0	-5.2009394248928915	-4.228043061338085	Media	0.7252943794708488	0.471255426871122	abundance	Q6P5Z2	0.4023	40.0	0.0	0.0	0.0	0.0	0.2624277456647398	39.0	0.025	2.0	25.0	1	-1.2175952998385289
ENSG00000160460	0.0		0	0.0	0.0	0	0			20.0	20.0	1.0	8.202650927828909	1	1.0	1.0	1	1	8.164803739413838	8.240498116243979	0.0	-1.0942556887803994	0	0.0	0.0	0	0	-0.9449724108676036	-1.243538966693195	Media	0.9634456955589138	0.97855711531134	degradation_pest	Q9H254	0.4983	144.0	0.0	0.0	0.0	0.0	0.4110236220472441	139.0	0.0347222222222222	3.0	95.0	1	-0.6473748889695433
ENSG00000160469	0.0		0	0.0	0.0	0	0			26.0	32.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8031866763515849	0.7915383477356998	abundance	Q8TDC3	0.5171	44.0	0.0	0.0	0.0	0.0	0.2851458885941644	34.0	0.2272727272727272	1.0	20.0	0	
ENSG00000160471	0.0		0	0.0	0.0	0	0					0.2	8.96554571687254	0	0.0	0.4	0	0	8.95171555227375	8.97937588147133	0.0		0	0.0	0.0	0	0			Media																0	-0.5226698838546653
ENSG00000160472	0.0		0	0.0	0.0	0	0					0.5	5.935140554132135	0	0.4	0.6	0	0	5.909863081916034	5.960418026348235	0.0		0	0.0	0.0	0	0			Media																0	-1.6873967130650003
ENSG00000160505	0.0		0	0.0	0.0	0	0					0.1	9.01615240913459	0	0.0	0.2	0	0	9.001277283464933	9.031027534804247	0.0		0	0.0	0.0	0	0			Media																0	-0.5032193585784026
ENSG00000160551	0.0		0	0.0	0.0	0	0			25.0	26.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8999610996357289	0.9656474480532878	proteotypicity	Q7L7X3	0.3963	46.0	0.0	0.0	0.0	0.0	0.5527123848515865	37.0	0.1956521739130435	2.0	17.0	0	
ENSG00000160563	0.0		0	0.0	0.0	0	0			13.0	13.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8445155930843057	0.9483493509256032	size	Q6P2C8	0.4516	16.0	0.0	0.0	0.0	0.0	0.1463414634146341	16.0	0.0	0.0	9.0	0	
ENSG00000160570	0.0		0	0.0	0.0	0	0			1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media																0	
ENSG00000160584	0.0		0	0.0	0.0	0	0			19.0	19.0	0.0		0	0.0	0.0	0	0			0.0	-0.3311517770621615	0	0.0	0.0	0	0	-0.050780100199390076	-0.6115234539249329	Media	0.7487151557505622	0.9252636814854038	structure_af	Q9Y2K2	0.3383	49.0	0.0	0.0	0.0	0.0	0.1380107941403238	48.0	0.0204081632653061	2.0	23.0	0	-0.28249967196892284
ENSG00000160593	0.0		0	0.0	0.0	0	0					0.3	6.677996749182732	0	0.2	0.4	0	0	6.667244866997277	6.6887486313681865	0.0		0	0.0	0.0	0	0			Media	0.4835598003615198	0.3321035222429822	abundance	Q86YT9	0.3834	17.0	1.0	0.0	1.0	1.0	0.2535612535612536	17.0	0.0	0.0	8.0	0	-1.401882237555689
ENSG00000160606	0.0		0	0.0	0.0	0	0			1.0	1.0	1.0	9.105242621033112	1	1.0	1.0	1	1	9.150563018674358	9.059922223391869	0.0		0	0.0	0.0	0	0			Media	0.389529088170171	0.5783297928863402	abundance	Q96CP7	0.1751	5.0	4.0	0.0	1.0	1.0	0.0319148936170212	5.0	0.0	0.0	2.0	1	-0.46897781183934967
ENSG00000160613	0.0		0	0.0	0.0	0	0					0.7	9.013169682304149	1	0.8	0.6	1	0	9.0284070525911	8.997932312017195	1.0	-1.2645078868279227	1	1.0	1.0	1	1	-1.215132002675542	-1.3138837709803037	Media																1	-0.5135195831905963
ENSG00000160633	0.5	25.072660795047	0	0.8	0.2	1	0	25.06744480432385	25.093524757939605	18.0	29.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8994606156142148	0.968925649774254	proteotypicity	Q15424	0.3507	36.0	0.0	0.0	0.0	0.0	0.7719101123595505	26.0	0.2777777777777778	1.0	17.0	0	
ENSG00000160654	0.0		0	0.0	0.0	0	0					1.0	9.378369809037023	1	1.0	1.0	1	1	9.349776736887302	9.406962881186747	0.1	-2.0641019072675197	0	0.0	0.2	0	0	-2.122921738824748	-2.00528207571029	Media	0.6529129744121748	0.870051200374216	size	P09693	0.2931	6.0	1.0	0.0	1.0	1.0	0.3161764705882353	6.0	0.0	0.0	4.0	1	-0.5462146695478817
ENSG00000160678	0.0		0	0.0	0.0	0	0			1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8669742170518026	0.9645295409939574	size	P23297	0.2845	3.0	0.0	0.0	0.0	0.0	0.7714285714285715	3.0	0.0	0.0	2.0	0	
ENSG00000160679	0.0		0	0.0	0.0	0	0			6.0	6.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8602298354961604	0.97462727820599	localization	Q9Y3Y2	0.3031	8.0	0.0	0.0	0.0	0.0	0.1345291479820627	8.0	0.0	0.0	4.0	0	
ENSG00000160685	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	-3.5133974384312032	0	0.0	0.0	0	0	-3.4697268669175245	-3.5570680099448815	Media	0.5323971574041857	0.8285859459777153	structure_af	O15156	0.2068	12.0	0.0	0.0	0.0	0.0	0.2485436893203883	12.0	0.0	0.0	3.0	0	-1.1013637851143772
ENSG00000160688	0.0		0	0.0	0.0	0	0			31.0	31.0	0.0		0	0.0	0.0	0	0			0.0	-0.5318972347069251	0	0.0	0.0	0	0	-0.6579434783642938	-0.40585099104955624	Media	0.8226056513244538	0.9720165471937746	composition	Q8NFF5	0.4597	30.0	0.0	0.0	0.0	0.0	0.0421245421245421	30.0	0.0	0.0	18.0	0	-0.3341560394008256
ENSG00000160691	0.0		0	0.0	0.0	0	0			11.0	13.0	1.0	10.530104651592808	1	1.0	1.0	1	1	10.427220848361735	10.632988454823879	0.1	0.0982184635955356	0	0.0	0.2	0	0	-0.020900428458181585	0.21733735564925283	Media	0.8186950167508438	0.9695247683498636	composition	P29353	0.4298	27.0	0.0	0.0	0.0	0.0	0.1234347048300536	25.0	0.074074074074074	1.0	10.0	1	-0.046674730546757054
ENSG00000160695	0.0		0	0.0	0.0	0	0			35.0	35.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.9882042256174796	0.9828568323757072	degradation_pest	Q9H270	0.4545	49.0	0.0	0.0	0.0	1.0	0.2543668122270742	49.0	0.0	0.0	27.0	0	
ENSG00000160703	0.0		0	0.0	0.0	0	0			19.0	19.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.8737145102550834	0.9630985053709794	peptide_chemistry	Q86UT6	0.3624	39.0	0.0	0.0	0.0	0.0	0.1606936416184971	39.0	0.0	0.0	19.0	0	
ENSG00000160710	0.5	25.19208328903627	0	0.8	0.2	1	0	25.189431196270704	25.20269166009853	49.0	49.0	1.0	10.146080840486622	1	1.0	1.0	1	1	10.452817056016567	9.839344624956675	0.0		0	0.0	0.0	0	0			Media	0.9200925224802324	0.9867465945552072	localization	P55265	0.4924	67.0	0.0	0.0	0.0	0.0	0.2911813643926789	67.0	0.0	0.0	41.0	1	-0.06893486907695737
ENSG00000160712	0.0		0	0.0	0.0	0	0					1.0	6.93105405932338	1	1.0	1.0	1	1	6.881797141624264	6.980310977022493	1.0	-2.6987839401519187	1	1.0	1.0	1	1	-2.844541890522428	-2.5530259897814096	Media																1	-1.0981828339761341
ENSG00000160714	0.0		0	0.0	0.0	0	0			11.0	14.0	0.9	8.817636783295146	1	1.0	0.8	1	1	8.939883589183058	8.695389977407237	0.0		0	0.0	0.0	0	0			Media	0.8451627375903165	0.9415950656324348	size	Q7Z7E8	0.3902	18.0	0.0	0.0	0.0	0.0	0.2989949748743719	14.0	0.2222222222222222	1.0	9.0	1	-0.5795182239167885
ENSG00000160741	0.0		0	0.0	0.0	0	0			2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.7434425782376217	0.9202082448192186	structure_af	Q53ET0	0.2319	17.0	0.0	0.0	0.0	0.0	0.1137724550898203	17.0	0.0	0.0	11.0	0	
ENSG00000160746	0.0		0	0.0	0.0	0	0			16.0	16.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media	0.5808425488516694	0.9490677914269952	hydrophobicity	Q9NW15	0.3406	26.0	8.0	0.0	0.0	1.0	0.240566037735849	25.0	0.0384615384615384	1.0	16.0	0	
ENSG00000160752	1.0	25.629320795950505	1	1.0	1.0	1	1	25.61479121028981	25.64385038161119	15.0	15.0	1.0	8.261377228990602	1	1.0	1.0	1	1	8.26746889178928	8.255285566191924	0.0		0	0.0	0.0	0	0			Media	0.7731582665368957	0.982794715816942	size	P14324	0.3521	17.0	0.0	0.0	0.0	0.0	0.220253164556962	17.0	0.0	0.0	8.0	1	-0.7933148590562286
ENSG00000160753	0.0		0	0.0	0.0	0	0			10.0	10.0	0.0		0	0.0	0.0	0	0			0.0	-0.8345897840924348	0	0.0	0.0	0	0	-1.1173266401565243	-0.5518529280283448	Media	0.6978418717317806	0.7710072693563463	abundance	Q9BVN2	0.394	38.0	0.0	0.0	0.0	0.0	0.1947608200455581	38.0	0.0	0.0	27.0	0	-0.4120457098990071
ENSG00000160785	0.0		0	0.0	0.0	0	0			8.0	8.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media																0	
ENSG00000160789	0.5	23.76073256871475	0	0.4	0.6	0	0	23.742496185423956	23.77289015757528	40.0	40.0	1.0	12.563907486926444	1	1.0	1.0	1	1	12.322746979291413	12.805067994561472	0.0		0	0.0	0.0	0	0			Media	0.9667016140646476	0.9895719300357624	localization	P02545	0.5395	40.0	0.0	0.0	0.0	0.0	0.6169544740973313	39.0	0.025	2.0	30.0	1	0.8603493065550221
ENSG00000160791	0.0		0	0.0	0.0	0	0					1.0	8.66061808292264	1	1.0	1.0	1	1	8.663342717832602	8.657893448012677	0.0		0	0.0	0.0	0	0			Media																1	-0.6398678746038318
ENSG00000160796	0.0		0	0.0	0.0	0	0			12.0	12.0	0.0		0	0.0	0.0	0	0			0.0	-5.673719298349906	0	0.0	0.0	0	0	-6.0946224579214	-5.252816138778411	Media	0.8563227828380569	0.983565626763206	degradation_pest	Q6ZNJ1	0.3537	107.0	0.0	0.0	0.0	0.0	0.1003663003663003	106.0	0.0093457943925233	1.0	55.0	0	-1.657263684800317
ENSG00000160799	0.0		0	0.0	0.0	0	0			4.0	4.0	0.1	7.395208622894546	0	0.0	0.2	0	0	7.3907007608818756	7.399716484907216	0.0		0	0.0	0.0	0	0			Media	0.8808248867099324	0.9596225478523936	size	Q8WUD4	0.4692	9.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	8.0	0	-1.1262240774484944
ENSG00000160801	0.0		0	0.0	0.0	0	0					0.4	8.719358585735657	0	0.2	0.6	0	0	8.679905370867383	8.758811800603928	0.1	-3.208495626783077	0	0.0	0.2	0	0	-3.264393801542494	-3.1525974520236617	Media				Q03431	0.3165	21.0	7.0	0.0	1.0	1.0	0.2283609576427256	21.0	0.0	0.0	11.0	0	-0.820098382849132
ENSG00000160803	0.0		0	0.0	0.0	0	0			9.0	12.0	1.0	12.188155639482307	1	1.0	1.0	1	1	12.39992250634754	11.97638877261708	0.0		0	0.0	0.0	0	0			Media	0.8700009083155426	0.8644063056538874	proteotypicity	Q9NRR5	0.2662	17.0	0.0	0.0	0.0	0.0	0.0762564991334488	13.0	0.2352941176470588	2.0	4.0	1	0.7159302489238739
ENSG00000160808	0.1	26.290151204863054	0	0.0	0.2	0	0		26.290151204863054	2.0	3.0	0.1	7.707082287693943	0	0.0	0.2	0	0	7.703224114920189	7.710940460467695	0.0	-5.441707043081165	0	0.0	0.0	0	0	-5.381085868298795	-5.502328217863537	Media	0.90972756561089	0.9831804422981876	size	P08590	0.5927	13.0	0.0	0.0	0.0	0.0	0.5941176470588235	11.0	0.1538461538461538	2.0	8.0	0	-1.3019590305985933
ENSG00000160813	0.0		0	0.0	0.0	0	0			5.0	5.0	0.0		0	0.0	0.0	0	0			1.0	-0.0220901616180399	1	1.0	1.0	1	1	-0.09205797377432585	0.047877650538245935	Media	0.6627024697306896	0.8304289744625489	composition	Q8TAP8	0.4293	12.0	0.0	0.0	0.0	0.0	0.296943231441048	12.0	0.0	0.0	8.0	1	-0.20297109606096664
ENSG00000160818	0.0		0	0.0	0.0	0	0			7.0	7.0	0.0		0	0.0	0.0	0	0			0.0	-0.3566461937492082	0	0.0	0.0	0	0	-0.8174611542947101	0.10416876679629361	Media	0.8888623916566757	0.9452619193907638	charge_pI	Q5T3I0	0.5359	27.0	0.0	0.0	0.0	0.0	0.6682464454976303	27.0	0.0	0.0	19.0	0	-0.2890599646465214
ENSG00000160838	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	-0.1166160462570591	0	0.0	0.0	0	0	0.08043958923997412	-0.3136716817540923	Media																0	-0.22729475392115833
ENSG00000160856	0.0		0	0.0	0.0	0	0					0.0	7.955295954954477	0	0.0	0.0	0	0	7.972319582493746	7.938272327415206	0.0	-0.0905425030634213	0	0.0	0.0	0	0	-0.17819556874952308	-0.00288943737731952	Media	0.7078528095379182	0.8553238676632846	abundance	Q96P31	0.2845	23.0	1.0	0.0	1.0	1.0	0.1255411255411255	23.0	0.0	0.0	13.0	0	-0.5657708433154465
ENSG00000160862	0.3	22.35444881760024	0	0.2	0.4	0	0	21.86081798143479	22.60126423568296	5.0	5.0	1.0	8.336813286540194	1	1.0	1.0	1	1	8.206255448891133	8.467371124189256	0.0		0	0.0	0.0	0	0			Media	0.9452796635296098	0.9867643390892644	size	P25311	0.4962	17.0	0.0	1.0	1.0	0.0	0.389763779527559	17.0	0.0	0.0	10.0	1	-0.7643212442095558
ENSG00000160867	0.0		0	0.0	0.0	0	0					0.9	8.585904315334668	1	1.0	0.8	1	1	8.631630095758997	8.540178534910337	0.1	-5.545235112082398	0	0.0	0.2	0	0	-5.750510357139963	-5.339959867024834	Media	0.7577705467704234	0.7767440078238569	abundance	P22455	0.3866	34.0	1.0	1.0	1.0	1.0	0.1492734478203434	29.0	0.1470588235294117	27.0	15.0	1	-1.146392831950216
ENSG00000160868	0.0		0	0.0	0.0	0	0					1.0	12.173372355390516	1	1.0	1.0	1	1	12.151248779004181	12.195495931776852	0.0	-0.0510465489599294	0	0.0	0.0	0	0	-0.18972244609222047	0.0876293481723615	Media	0.7405611241668334	0.6992021068897156	proteotypicity	P08684	0.4011	23.0	1.0	0.0	0.0	1.0	0.2364016736401673	9.0	0.6086956521739131	3.0	3.0	1	0.24991305353360793
ENSG00000160877	0.0		0	0.0	0.0	0	0			12.0	13.0	0.0		0	0.0	0.0	0	0			1.0	-0.2603706185184581	1	1.0	1.0	1	1	-0.1566875841828109	-0.3640536528541054	Media	0.7469271195557277	0.9500640065905928	localization	Q96RE7	0.4017	23.0	0.0	0.0	0.0	0.0	0.1908548707753479	22.0	0.0434782608695652	1.0	10.0	1	-0.2642860716419882
ENSG00000160882	0.0		0	0.0	0.0	0	0					1.0	8.60105285151661	1	1.0	1.0	1	1	8.662613490261363	8.53949221277186	0.0		0	0.0	0.0	0	0			Media				P15538	0.4342	25.0	0.0	0.0	0.0	1.0	0.0197802197802197	14.0	0.44	1.0	8.0	1	-0.6627615866261506
ENSG00000160883	0.0		0	0.0	0.0	0	0					1.0	7.947160379040087	1	1.0	1.0	1	1	7.940939346687261	7.953381411392909	0.0		0	0.0	0.0	0	0			Media	0.8557426251082175	0.962280913984074	peptide_chemistry	P52790	0.3837	38.0	0.0	1.0	0.0	0.0	0.0689655172413793	35.0	0.0789473684210526	3.0	15.0	1	-0.9140831311761088
ENSG00000160886	0.0		0	0.0	0.0	0	0					0.5	6.2368433361988895	0	0.4	0.6	0	0	6.199974965597539	6.27371170680024	0.0	-0.7285216398671549	0	0.0	0.0	0	0	-0.8891877619579628	-0.5678555177763471	Media	0.5720269455780363	0.573385462260533	abundance	Q17RY6	0.4284	8.0	0.0	1.0	1.0	1.0	0.5670103092783505	8.0	0.0	0.0	2.0	0	-0.9780950752661741
ENSG00000160888	0.0		0	0.0	0.0	0	0					0.9	8.191396180289349	1	1.0	0.8	1	1	8.17807984805972	8.204712512518977	0.0	-0.02252743756908	0	0.0	0.0	0	0	-0.0491628628580564	0.004107987719896222	Media																1	-0.5116477376313389
ENSG00000160908	0.0		0	0.0	0.0	0	0					1.0	14.614495734458156	1	1.0	1.0	1	1	15.132814297265748	14.096177171650563	0.0	-1.413128035666439	0	0.0	0.0	0	0	-1.3302543684690296	-1.4960017028638481	Media	0.4182227601675772	0.3965825672227153	abundance	Q53GI3	0.5136	33.0	0.0	0.0	0.0	0.0	0.4469273743016759	30.0	0.0909090909090909	163.0	16.0	1	0.5437848974939736
ENSG00000160917	0.0		0	0.0	0.0	0	0			12.0	13.0	0.9	6.667294649391458	1	1.0	0.8	1	1	6.691128919634927	6.6434603791479905	0.0		0	0.0	0.0	0	0			Media	0.7400910456955997	0.8391485008013239	size	O95639	0.5288	16.0	0.0	0.0	0.0	0.0	0.2163265306122449	15.0	0.0625	1.0	2.0	1	-1.4059955564310143
ENSG00000160932	0.0		0	0.0	0.0	0	0					1.0	7.866101525911975	1	1.0	1.0	1	1	7.8499296351643935	7.882273416659558	0.0		0	0.0	0.0	0	0			Media																1	-0.9452378500711742
ENSG00000160948	0.0		0	0.0	0.0	0	0			13.0	13.0	1.0	7.839401644077367	1	1.0	1.0	1	1	7.893462889034538	7.785340399120194	0.0	-0.7256538992579753	0	0.0	0.0	0	0	-0.7738527695274702	-0.6774550289884805	Media	0.874524446666405	0.9825672296539216	size	Q9UK41	0.5113	13.0	0.0	0.0	0.0	1.0	0.4720812182741117	13.0	0.0	0.0	1.0	1	-0.6697569492266032
ENSG00000160949	0.0		0	0.0	0.0	0	0			16.0	16.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media				Q96HA7	0.3909	59.0	0.0	0.0	0.0	0.0	0.2407680945347119	59.0	0.0	0.0	29.0	0	
ENSG00000160953	0.0		0	0.0	0.0	0	0			11.0	11.0	1.0	9.111069330973844	1	1.0	1.0	1	1	9.1335986480603	9.088540013887386	0.0		0	0.0	0.0	0	0			Media	0.6068402003916857	0.5370522491335825	abundance	Q2TAK8	0.4324	34.0	0.0	0.0	0.0	0.0	0.3440233236151603	34.0	0.0	0.0	19.0	1	-0.4667383339380314
ENSG00000160959	0.0		0	0.0	0.0	0	0			22.0	22.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Media				Q15048	0.477	26.0	0.0	0.0	0.0	0.0	0.0469083155650319	26.0	0.0	0.0	13.0	0	
