panel	feature_id	uniprot	gene	multi_target	pe	p_seq	ensg	pep_n_unique	pep_n_clean	pep_frac_shared	is_secreted	has_signal	is_membrane	is_ecm	length	mature_length	y	p_detect_intrinsic	top_dark_reason	paxdb_ppm	ensp	symbol	log_abundance	org_lysate_ms_present	org_lysate_soma_present	org_lysate_olink_present	org_lysate_aff_abund_z	org_media_ms_present	org_media_soma_present	org_media_olink_present	org_media_aff_abund_z	bf_csf_neat_ms_present	bf_csf_neat_aff_present	bf_csf_depleted_ms_present	bf_csf_depleted_aff_present	bf_plasma_neat_ms_present	bf_plasma_neat_aff_present	bf_plasma_depleted_ms_present	bf_plasma_depleted_aff_present	druggable	approved_drug	ms_class
Olink	OID44583	P09341	CXCL1	0	1.0	0.5721118120945093		3.0	1.0	0.25																														1	0	inference_limited
Olink	OID44584	P02778	CXCL10	0	1.0	0.4503754745382061		4.0	0.0	0.0																														1	1	inference_limited
Olink	OID44585	O14625	CXCL11	0	1.0	0.5624823695887846	ENSG00000169248	3.0	1.0	0.0	1.0	1.0	0.0	0.0	94.0	73.0				0.017	ENSP00000306884	CXCL11	-1.7695510786217261	0.0	1.0	1.0	-0.3405441764866053	0.0	0.0	0.0	-0.8530720592043388	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
Olink	OID44586	O43927	CXCL13	0	1.0	0.5311247461199368	ENSG00000156234	3.0	1.0	0.0	1.0	1.0	0.0	0.0	109.0	87.0				0.163	ENSP00000286758	CXCL13	-0.7878123955960422	0.0	1.0	1.0	-0.5807313425413889	0.0	0.0	1.0	-1.441319969118562	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
Olink	OID44587	P42830	CXCL5	0	1.0	0.5476601560211055	ENSG00000163735	4.0	1.0	0.2	1.0	1.0	0.0	0.0	114.0	78.0	0.0	0.5441723479785494	peptide_chemistry	9.49	ENSP00000296027	CXCL5	0.9772662124272927	0.0	1.0	0.0	-0.2465654777656599	0.0	1.0	1.0	-0.7357235894720983	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	inference_limited
Olink	OID44588	P80162	CXCL6	0	1.0	0.4478000050144053		3.0	1.0	0.25																														0	0	inference_limited
Olink	OID44589	Q07325	CXCL9	0	1.0	0.4851184581603489		4.0	1.0	0.0																														0	0	inference_limited
Olink	OID44590	Q9Y4D1	DAAM1	0	1.0	0.9466148391177376	ENSG00000100592	52.0	31.0	0.1475409836065573	0.0	0.0	0.0	0.0	1078.0	1078.0	1.0	0.9527936305629447	localization	24.3	ENSP00000378557	DAAM1	1.3856062735983121	1.0	0.0	1.0	1.611548248370117	0.0	0.0	0.0	0.095140139232662									0	0	confirmable
Olink	OID44591	Q14118	DAG1	0	1.0	0.8782976404665356	ENSG00000173402	27.0	19.0	0.0	1.0	1.0	1.0	1.0	895.0	624.0	1.0	0.789238649092044	composition	10.7	ENSP00000442600	DAG1	1.0293837776852097	1.0	1.0	1.0	1.0630608652022917	1.0	1.0	1.0	1.1775397891950543	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	0	confirmable
Olink	OID44592	P51397	DAP	0	1.0	0.8297784292059553	ENSG00000112977	5.0	4.0	0.0	0.0	0.0	0.0	0.0	102.0	101.0	1.0	0.7143621249907961	abundance	0.295	ENSP00000394163	DAP	-0.530177984021837	0.0	1.0	1.0	1.3269876252502009	0.0	1.0	1.0	0.38893833638493	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44593	Q9UJU6	DBNL	0	1.0	0.8746959940453566	ENSG00000136279	20.0	11.0	0.0	0.0	0.0	1.0	0.0	430.0	430.0	1.0	0.9723926342766256	size	159.0	ENSP00000417653	DBNL	2.2013971243204513	1.0	1.0	1.0	1.846953987504392	0.0	1.0	1.0	0.4103073772256843	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0	0	confirmable
Olink	OID44594	Q96PD2	DCBLD2	0	1.0	0.7886192373662689	ENSG00000057019	32.0	18.0	0.0	0.0	1.0	1.0	0.0	775.0	709.0	1.0	0.6781410697560727	abundance	0.495	ENSP00000321573	DCBLD2	-0.3053948010664313	1.0	1.0	1.0	0.3942657401167846	0.0	1.0	1.0	-0.8624730372610373	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44595	P32321	DCTD	0	1.0	0.7333882547687348	ENSG00000129187	11.0	3.0	0.0	0.0	0.0	0.0	0.0	178.0	178.0	1.0	0.7904237744375336	size	24.2	ENSP00000349576	DCTD	1.3838153659804313	1.0	1.0	1.0	1.5648506851793704	0.0	1.0	1.0	0.030227863430381	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44596	Q9H773	DCTPP1	0	1.0	0.8159959945776231	ENSG00000179958	10.0	9.0	0.0	0.0	0.0	0.0	0.0	170.0	169.0	1.0	0.9102368426221014	size	34.8	ENSP00000322524	DCTPP1	1.541579243946581	1.0	1.0	1.0	1.5793598588793325	1.0	1.0	1.0	1.1016033141700716	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44597	Q7Z4W1	DCXR	0	1.0	0.9079007786938752	ENSG00000169738	15.0	7.0	0.0	0.0	0.0	1.0	0.0	244.0	244.0	1.0	0.968201988003678	size	66.3	ENSP00000303356	DCXR	1.8215135284047732	1.0	1.0	1.0	1.3387083881965158	0.0	1.0	1.0	-0.4421504879103094	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44598	P20711	DDC	0	1.0	0.798426360578336	ENSG00000132437	22.0	14.0	0.0	0.0	0.0	0.0	0.0	480.0	480.0	1.0	0.9581611804354704	size	1.24	ENSP00000403644	DDC	0.09342168516223506	0.0	1.0	1.0	0.0287643565470501	0.0	0.0	1.0	-1.0071918096950407	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44599	Q5TDH0	DDI2	0	1.0	0.8548557549955919	ENSG00000197312	17.0	13.0	0.15	0.0	0.0	0.0	0.0	399.0	399.0	1.0	0.8228071734309379	localization	12.3	ENSP00000417748	DDI2	1.089905111439398	1.0	1.0	1.0	1.425502311665427	0.0	1.0	1.0	-0.3417292950526512	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44600	Q08345	DDR1	0	1.0	0.7722800655121168	ENSG00000204580	35.0	18.0	0.0277777777777777	1.0	1.0	1.0	0.0	913.0	895.0	1.0	0.8139389992634016	composition	3.97	ENSP00000427552	DDR1	0.5987905067631151	1.0	1.0	1.0	0.5893561374733153	1.0	1.0	1.0	0.5463071647323808	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44601	Q9NTK1	DEPP1	0	1.0	0.4605000866186766	ENSG00000165507	12.0	6.0	0.0	0.0	0.0	0.0	0.0	212.0	212.0	0.0	0.4545111041089559	abundance	0.105	ENSP00000298295	DEPP1	-0.978810700930062	0.0	1.0	0.0	0.3395731506079144	0.0	0.0	0.0	-0.3217003853332824	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
Olink	OID44602	Q9NR28	DIABLO	0	1.0	0.8506721083044202	ENSG00000184047	12.0	8.0	0.0	0.0	0.0	0.0	0.0	239.0	218.0	1.0	0.8894607014148268	size	22.2	ENSP00000499058	DIABLO	1.3463529744506386	1.0	1.0	1.0	1.5707911472079723	0.0	1.0	1.0	0.2419676275730325	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44603	Q9H7Y0	DIPK2B	0	1.0	0.6233480343026561	ENSG00000147113	17.0	9.0	0.0	1.0	1.0	0.0	0.0	433.0	402.0	0.0	0.6831246179708784	abundance	0.032	ENSP00000381086	DIPK2B	-1.494850021680094	0.0	1.0	0.0	-0.9792377724553192	0.0	0.0	0.0	-1.5077619975387586									0	0	chemistry_limited
Olink	OID44604	O94907	DKK1	0	1.0	0.7405291544592184		12.0	2.0	0.0769230769230769																														1	1	inference_limited
Olink	OID44605	O00548	DLL1	0	1.0	0.8011356273937382		33.0	9.0	0.0																														0	0	confirmable
Olink	OID44606	P25686	DNAJB2	0	1.0	0.8954584751384035	ENSG00000135924	13.0	12.0	0.0714285714285714	0.0	0.0	0.0	0.0	324.0	320.0	1.0	0.9381670340217144	size	6.52	ENSP00000338019	DNAJB2	0.8142475957319202	1.0	1.0	1.0	1.6539960389614885	0.0	1.0	1.0	0.1569002718331278	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44608	Q99615	DNAJC7	0	1.0	0.8695744263000696	ENSG00000168259	31.0	15.0	0.0	0.0	0.0	0.0	0.0	494.0	493.0	1.0	0.7825076848859058	localization	16.2	ENSP00000406463	DNAJC7	1.209515014542631	1.0	1.0	1.0	1.920848676032621	0.0	1.0	1.0	0.105144503974264									0	0	confirmable
Olink	OID44609	Q8NFT8	DNER	0	1.0	0.5536076450734866	ENSG00000187957	19.0	5.0	0.0	0.0	1.0	1.0	0.0	737.0	703.0	0.0	0.7502729661276814	abundance	0.257	ENSP00000345229	DNER	-0.5900668766687055	1.0	1.0	1.0	0.3101482174561871	0.0	1.0	1.0	-0.5302289964259471	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	0	chemistry_limited
Olink	OID44610	O43598	DNPH1	0	1.0	0.9147372043175492	ENSG00000112667	8.0	4.0	0.0	0.0	0.0	0.0	0.0	174.0	173.0	1.0	0.8954953267182025	size	131.0	ENSP00000230431	DNPH1	2.1172712956557644	1.0	1.0	1.0	0.7669963511482518	0.0	1.0	1.0	-0.4497694729347623	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44611	O60496	DOK2	0	1.0	0.7933316958188716	ENSG00000147443	16.0	10.0	0.0	0.0	0.0	1.0	0.0	412.0	412.0	1.0	0.8595390188658617	size	19.2	ENSP00000276420	DOK2	1.2833012287035497	0.0	1.0	0.0	-0.3250340746864008	0.0	0.0	0.0	-0.4734519929679543	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44612	Q9UHL4	DPP7	0	1.0	0.8931097801011977	ENSG00000176978	21.0	13.0	0.0	1.0	1.0	0.0	0.0	492.0	467.0	1.0	0.9812042345849804	size	29.1	ENSP00000360635	DPP7	1.4638929889859074	1.0	1.0	1.0	0.5907114358393998	0.0	1.0	1.0	-0.3011987910175806	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44613	Q8TEA8	DTD1	0	1.0	0.8192452545795265	ENSG00000125821	9.0	4.0	0.0	0.0	0.0	0.0	0.0	209.0	209.0	1.0	0.8120123742780745	size	2.79	ENSP00000495845	DTD1	0.44560420327359757	1.0	1.0	1.0	2.2806614650393167	1.0	1.0	1.0	1.154198280764247	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44614	P23919	DTYMK	0	1.0	0.8601362449793233	ENSG00000168393	16.0	13.0	0.0	0.0	0.0	0.0	0.0	212.0	211.0	1.0	0.9658059552979013	size	37.3	ENSP00000304802	DTYMK	1.5717088318086876	1.0	1.0	1.0	2.1134124108065078	0.0	1.0	1.0	-0.3310265587685801	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44615	Q96DC8	ECHDC3	0	1.0	0.7662466075101958	ENSG00000134463	16.0	9.0	0.0	0.0	0.0	0.0	0.0	303.0	286.0	1.0	0.8699239488681113	size	7.98	ENSP00000368517	ECHDC3	0.9020028913507294	1.0	1.0	1.0	1.0447662713043426	0.0	1.0	1.0	-1.014290164016408									0	0	confirmable
Olink	OID44616	P29692	EEF1D	0	1.0	0.9301998641130076	ENSG00000104529	13.0	9.0	0.1333333333333333	0.0	0.0	0.0	0.0	281.0	280.0	1.0	0.8594307101082941	size	225.0	ENSP00000410059	EEF1D	2.3521825181113627	1.0	1.0	1.0	2.05874608562266	1.0	1.0	1.0	0.6157689914698764	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44617	O95967	EFEMP2	0	1.0	0.6899850667209884	ENSG00000172638	21.0	4.0	0.0	1.0	1.0	0.0	1.0	443.0	420.0	1.0	0.7253923171045885	size	1.99	ENSP00000309953	EFEMP2	0.29885307640970665	1.0	0.0	0.0	-0.7404167186328945	0.0	0.0	0.0	-0.8170342852155296									0	0	confirmable
Olink	OID44618	P01133	EGF	0	1.0	0.8936352228794197		53.0	21.0	0.0																														1	1	confirmable
Olink	OID44619	Q8IUX8	EGFL6	0	1.0	0.8373984428054321	ENSG00000198759	31.0	11.0	0.0	1.0	1.0	0.0	1.0	553.0	532.0				0.016	ENSP00000369976	EGFL6	-1.7958800173440752	1.0	1.0	1.0	0.6206861941568383	0.0	1.0	1.0	-0.3315340491596243	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44620	Q8NDI1	EHBP1	0	1.0	0.9249947365245976	ENSG00000115504	63.0	39.0	0.0454545454545454	0.0	0.0	1.0	0.0	1231.0	1231.0	1.0	0.9602288393745212	structure_af	2.18	ENSP00000263991	EHBP1	0.33845649360460484	1.0	1.0	1.0	1.1622024469094094	0.0	0.0	1.0	-0.203274794136229	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44621	Q13541	EIF4EBP1	0	1.0	0.6026587333792449	ENSG00000187840	2.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	117.0	1.0	0.6035502236894126	size	41.0	ENSP00000340691	EIF4EBP1	1.6127838567197355	1.0	1.0	1.0	1.4828653116286417	0.0	1.0	1.0	0.5181265915778622	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
Olink	OID44622	P15502	ELN	0	1.0	0.8354916313154049	ENSG00000049540	8.0	8.0	0.0	1.0	1.0	0.0	1.0	786.0	760.0	1.0	0.7481924615263588	structure_af	19.8	ENSP00000351807	ELN	1.2966651902615312	1.0	1.0	1.0	0.1937153594909563	0.0	1.0	0.0	-0.6341931077362206									1	0	confirmable
Olink	OID44623	Q15006	EMC2	0	1.0	0.8686878483837123	ENSG00000104412	14.0	8.0	0.0	0.0	0.0	1.0	0.0	297.0	296.0	1.0	0.9740446869249564	size	16.5	ENSP00000220853	EMC2	1.2174839442139063	1.0	1.0	0.0	0.4817020034306833	0.0	1.0	0.0	-0.8461330792118273	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44624	P06733	ENO1	0	1.0	0.922827033355736	ENSG00000074800	18.0	12.0	0.1818181818181818	0.0	0.0	1.0	0.0	434.0	433.0	1.0	0.9815750818135952	proteotypicity	3890.0	ENSP00000495530	ENO1	3.5899496013257077	1.0	1.0	1.0	1.9819996619395772	1.0	1.0	1.0	1.834714728659939	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	confirmable
Olink	OID44625	P09104	ENO2	0	1.0	0.9431878102144412	ENSG00000111674	16.0	10.0	0.2	0.0	0.0	1.0	0.0	434.0	433.0	1.0	0.983064614285916	proteotypicity	454.0	ENSP00000437402	ENO2	2.6570558528571038	1.0	1.0	1.0	1.3462868488213513	1.0	1.0	1.0	1.0454702767047397	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	1	confirmable
Olink	OID44626	P22413	ENPP1	0	1.0	0.765314822350229	ENSG00000197594	43.0	22.0	0.0	1.0	0.0	1.0	0.0	925.0	925.0	1.0	0.8571777593559504	ptm	5.66	ENSP00000498074	ENPP1	0.7528164311882715	1.0	1.0	1.0	-0.0879275250313129	0.0	0.0	0.0	-1.1744966647280344									0	0	confirmable
Olink	OID44627	Q9UJA9	ENPP5	0	1.0	0.8736229172768123	ENSG00000112796	17.0	6.0	0.0	1.0	1.0	1.0	0.0	477.0	453.0	1.0	0.8151043350991468	abundance	0.094	ENSP00000360436	ENPP5	-1.0268721464003014	0.0	1.0	1.0	0.1730919572245068	0.0	1.0	0.0	-1.123933309511293	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44628	Q6UWV6	ENPP7	0	1.0	0.8483464658947566	ENSG00000182156	18.0	7.0	0.0526315789473684	0.0	1.0	1.0	0.0	458.0	437.0				0.112	ENSP00000332656	ENPP7	-0.9507819773298184	0.0	1.0	0.0	-1.3160420306865177	0.0	0.0	0.0	-1.7698982175202231	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44629	P16422	EPCAM	0	1.0	0.7300581023353762	ENSG00000119888	15.0	5.0	0.0	0.0	1.0	1.0	0.0	314.0	291.0	1.0	0.740569772253647	size	23.1	ENSP00000263735	EPCAM	1.3636119798921444	1.0	1.0	1.0	0.285540918300638	0.0	0.0	1.0	-1.090622007597866	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44630	Q9UM22	EPDR1	0	1.0	0.6817719499522847	ENSG00000086289	9.0	4.0	0.0	1.0	1.0	0.0	0.0	224.0	187.0	1.0	0.8604182983690487	size	2.78	ENSP00000199448	EPDR1	0.4440447959180762	1.0	1.0	1.0	0.8824985319591938	0.0	0.0	1.0	-0.0602600665752067	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
Olink	OID44631	P21709	EPHA1	0	1.0	0.8491988626642454	ENSG00000146904	42.0	21.0	0.0	0.0	1.0	1.0	0.0	976.0	951.0	1.0	0.8552016873479897	abundance	0.641	ENSP00000275815	EPHA1	-0.19314197048118256	0.0	1.0	0.0	-0.7202395266277667	0.0	0.0	0.0	-1.3531614639304064	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44632	P54764	EPHA4	0	1.0	0.7636795866007352	ENSG00000116106	37.0	12.0	0.1590909090909091	0.0	1.0	1.0	0.0	986.0	967.0	1.0	0.7668176055424466	proteotypicity	0.712	ENSP00000281821	EPHA4	-0.14752000636314366	1.0	1.0	1.0	1.0687162262533183	0.0	1.0	1.0	0.611816270732108	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44633	P04626	ERBB2	0	1.0	0.7004622065582307	ENSG00000141736	40.0	15.0	0.0909090909090909	0.0	1.0	1.0	0.0	1255.0	1233.0	1.0	0.6406963604217587	proteotypicity	3.76	ENSP00000269571	ERBB2	0.5751878449276611	1.0	1.0	1.0	0.0941815054057086	0.0	1.0	1.0	-0.9345870268928164	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44634	P21860	ERBB3	0	1.0	0.8307597221642652	ENSG00000065361	53.0	19.0	0.0	1.0	1.0	1.0	0.0	1342.0	1323.0	1.0	0.8116388333207591	abundance	0.282	ENSP00000267101	ERBB3	-0.549750891680639	0.0	1.0	1.0	-0.8412441590226918	0.0	1.0	1.0	-1.524562137162175	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44635	Q15303	ERBB4	0	1.0	0.7721077484865121	ENSG00000178568	55.0	22.0	0.0677966101694915	0.0	1.0	1.0	0.0	1308.0	1283.0	0.0	0.8633254517844308	abundance	0.278	ENSP00000342235	ERBB4	-0.5559552040819237	1.0	1.0	1.0	0.1920925206189221	0.0	0.0	1.0	-0.5706327012008642	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44636	P30040	ERP29	0	1.0	0.9179267823446012	ENSG00000089248	12.0	7.0	0.0	0.0	1.0	0.0	0.0	261.0	229.0	1.0	0.8860318779153535	size	220.0	ENSP00000261735	ERP29	2.342422680822206	1.0	1.0	1.0	2.2159731751942537	1.0	1.0	1.0	1.3647561335175622	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44637	Q9NQ30	ESM1	0	1.0	0.8317119246423008	ENSG00000164283	8.0	1.0	0.0	1.0	1.0	0.0	0.0	184.0	165.0	0.0	0.6505084604463597	abundance	0.098	ENSP00000370812	ESM1	-1.0087739243075051	0.0	1.0	1.0	-0.4043919812261994	0.0	0.0	0.0	-0.8790045743467324	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
Olink	OID44638	Q9BSJ8	ESYT1	0	1.0	0.9033883113918418	ENSG00000139641	46.0	31.0	0.0	0.0	0.0	1.0	0.0	1104.0	1104.0	1.0	0.944089659682385	composition	89.6	ENSP00000267113	ESYT1	1.9523080096621253	1.0	0.0	1.0	1.70422091472583	0.0	0.0	1.0	0.037080865808826									0	0	confirmable
Olink	OID44639	P15311	EZR	0	1.0	0.9434239779894352	ENSG00000092820	23.0	18.0	0.3235294117647059	0.0	0.0	1.0	0.0	586.0	586.0	1.0	0.9656346152976136	proteotypicity	534.0	ENSP00000338934	EZR	2.727541257028556	1.0	1.0	1.0	1.883643502454949	1.0	1.0	1.0	1.1140413685920905	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44640	P25116	F2R	0	1.0	0.2516433935358279	ENSG00000181104	11.0	1.0	0.0	0.0	1.0	1.0	0.0	425.0	384.0	0.0	0.2873016167230597	abundance	0.092	ENSP00000321326	F2R	-1.0362121726544447	1.0	1.0	1.0	0.7863460711902166	0.0	1.0	1.0	-0.5471769785078038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
Olink	OID44641	P07148	FABP1	0	1.0	0.9311460114041588	ENSG00000163586	7.0	4.0	0.0	0.0	0.0	0.0	0.0	127.0	127.0	1.0	0.9534547252465294	size	140.0	ENSP00000295834	FABP1	2.146128035678238	0.0	1.0	1.0	-0.4450573379041181	0.0	1.0	0.0	-1.3759037362012585	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
Olink	OID44642	P12104	FABP2	0	1.0	0.9427186622950005	ENSG00000145384	7.0	6.0	0.0	0.0	0.0	0.0	0.0	132.0	131.0				0.449	ENSP00000274024	FABP2	-0.3477536589966768	0.0	1.0	0.0	-0.4989135838247635	0.0	1.0	0.0	-1.0189043654209038	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44643	P05413	FABP3	0	1.0	0.9471107929327364	ENSG00000121769	8.0	5.0	0.1111111111111111	0.0	0.0	0.0	0.0	133.0	132.0	1.0	0.9675375894288296	size	53.9	ENSP00000362817	FABP3	1.7315887651867388	1.0	1.0	1.0	1.5249318897767772	0.0	1.0	1.0	0.6793117613573312	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44644	Q01469	FABP5	0	1.0	0.8464856520338803	ENSG00000164687	6.0	2.0	0.1428571428571428	1.0	0.0	0.0	0.0	135.0	134.0	1.0	0.9410986077350952	size	345.0	ENSP00000297258	FABP5	2.537819095073274	1.0	1.0	1.0	0.5596430787524976	1.0	1.0	1.0	-0.2755987313258814	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
Olink	OID44645	Q13158	FADD	0	1.0	0.8085327986868763	ENSG00000168040	7.0	2.0	0.0	0.0	0.0	0.0	0.0	208.0	208.0	1.0	0.8565935956400181	size	20.5	ENSP00000301838	FADD	1.3117538610557542	1.0	1.0	1.0	1.718766297525385	0.0	1.0	1.0	0.3431721074390523	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	inference_limited
Olink	OID44646	Q96MK3	FAM20A	0	1.0	0.6877841393479297	ENSG00000108950	24.0	12.0	0.04	1.0	1.0	0.0	0.0	541.0	508.0	0.0	0.7017773049015765	abundance	0.171	ENSP00000468308	FAM20A	-0.7670038896078462	0.0	1.0	0.0	-0.7163316133524934	0.0	0.0	0.0	-1.1253720962332134	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44647	Q92520	FAM3C	0	1.0	0.8878593217856905	ENSG00000196937	12.0	5.0	0.0	1.0	1.0	0.0	0.0	227.0	203.0	1.0	0.8498302928878205	size	73.8	ENSP00000353025	FAM3C	1.8680563618230415	1.0	1.0	1.0	-0.4292738108958316	1.0	1.0	1.0	-0.8613748417295256	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0	0	confirmable
Olink	OID44648	Q53RD9	FBLN7	0	1.0	0.7164759425874165		22.0	9.0	0.0																														0	0	confirmable
Olink	OID44649	P09467	FBP1	0	1.0	0.9005537848138477	ENSG00000165140	17.0	9.0	0.1052631578947368	0.0	0.0	0.0	0.0	338.0	337.0	1.0	0.9208604895371452	size	20.7	ENSP00000408025	FBP1	1.3159703454569178	1.0	1.0	0.0	-0.5329583663671226	0.0	1.0	0.0	-1.1759990566704497	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
Olink	OID44650	Q8WWV6	FCAMR	0	1.0	0.6507417914929522	ENSG00000162897	21.0	14.0	0.0	0.0	1.0	1.0	0.0	532.0	516.0	0.0	0.3899586338598562	abundance	0.155	ENSP00000316491	FCAMR	-0.8096683018297085	0.0	1.0	0.0	-0.6327706039812889	0.0	0.0	0.0	-1.1447361364915456	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
Olink	OID44651	Q96LA6	FCRL1	0	1.0	0.7623915185192462	ENSG00000163534	17.0	6.0	0.0	0.0	1.0	1.0	0.0	429.0	413.0				0.115	ENSP00000357158	FCRL1	-0.9393021596463883	0.0	1.0	0.0	-0.7597224133225206	0.0	1.0	0.0	-1.17780196203551	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
Olink	OID44652	O95750	FGF19	0	1.0	0.7194475915283693	ENSG00000162344	8.0	2.0	0.0	1.0	1.0	0.0	0.0	216.0	192.0	0.0	0.7544747296653838	abundance	0.031	ENSP00000294312	FGF19	-1.5086383061657274	0.0	1.0	1.0	-0.1199843363691567	0.0	1.0	1.0	0.273292730039948	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	inference_limited
Olink	OID44653	Q14512	FGFBP1	0	1.0	0.6092245843169072	ENSG00000137440	8.0	4.0	0.0	1.0	1.0	1.0	0.0	234.0	211.0	1.0	0.6191108873310186	abundance	0.428	ENSP00000371770	FGFBP1	-0.368556230986828	0.0	1.0	1.0	-0.2395544738353631	0.0	0.0	1.0	-1.0401154360638027	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
Olink	OID44654	P21802	FGFR2	0	1.0	0.6127465995761601	ENSG00000066468	26.0	11.0	0.2352941176470588	1.0	1.0	1.0	0.0	821.0	800.0	1.0	0.7610086662418721	proteotypicity	0.487	ENSP00000410294	FGFR2	-0.3124710387853657	0.0	1.0	1.0	-0.0510452399693659	0.0	0.0	1.0	-0.4735771646223699	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	chemistry_limited
Olink	OID44655	P22455	FGFR4	0	1.0	0.6507617885952641	ENSG00000160867	29.0	15.0	0.1470588235294117	1.0	1.0	1.0	0.0	802.0	781.0	1.0	0.7577705467704234	abundance	0.485	ENSP00000292408	FGFR4	-0.3142582613977364	0.0	1.0	0.0	-0.5370171482698233	0.0	1.0	0.0	-1.146392831950216	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	chemistry_limited
